,gene_1,gene_2,HG_pval,rank
4090,ELK1_negation,STAT1_negation,0.00014305298500010653,1120
4002,DDIT3_negation,ESR2_negation,0.00014305298500010653,1121
2928,PPARD,CREM_negation,0.00014305298500010653,1122
655,DACH1,HIVEP2,0.00014305298500010653,1123
71,ABL1,HDAC3_negation,0.00014765633454497302,1124
3979,CTNNB1_negation,MEF2A_negation,0.00015041616160318394,1125
4011,DDIT3_negation,HOXA9_negation,0.00015920418642614704,1126
4176,EZH2_negation,SPI1_negation,0.00015920418642614704,1127
1205,FLI1,DDIT3_negation,0.00015920418642614704,1128
2756,POU2AF1,DDIT3_negation,0.00015920418642614704,1129
247,ARNT,CTNNB1_negation,0.00016243052051991255,1130
2088,KLF5,RBMX,0.00016243052051991255,1131
3356,SPI1,FOSB_negation,0.00016243052051991255,1132
1186,FLI1,RFXAP,0.000168262475941283,1133
3972,CTNNB1_negation,FOSL2_negation,0.000168262475941283,1134
254,ARNT,FOSB_negation,0.000168262475941283,1135
2127,KLF5,NFIC_negation,0.000168262475941283,1136
3213,RFXAP,HOXA9_negation,0.000168262475941283,1137
2737,POU2AF1,RFXAP,0.000168262475941283,1138
491,CEBPB,NPM1,0.00017053507969811053,1139
358,ATF2,NR3C1_negation,0.00017053507969811053,1140
2636,NR4A1,EGR1_negation,0.00017053507969811053,1141
1570,HDAC4,NPM1,0.00017053507969811053,1142
117,AHR,KLF4,0.00018091104238674395,1143
2010,KLF4,NFYB,0.00018091104238674395,1144
2009,KLF4,NCOA6,0.00018091104238674395,1145
2053,KLF4,HMGN1_negation,0.00018091104238674395,1146
2064,KLF4,RB1_negation,0.00018091104238674395,1147
2007,KLF4,MITF,0.00018091104238674395,1148
64,ABL1,ESR1_negation,0.00018431319140007187,1149
382,ATF4,FLI1,0.0001879136218775045,1150
444,ATF4,HOXA9_negation,0.0001879136218775045,1151
404,ATF4,POU2AF1,0.0001879136218775045,1152
3048,RELA,FOSL2_negation,0.0001959914223705476,1153
601,CEBPE,ZNF148,0.0001959914223705476,1154
992,ERG,FOS,0.0002032205483124735,1155
1946,ING4,PPARD,0.0002032205483124735,1156
3984,CTNNB1_negation,PARP1_negation,0.00020829642301118607,1157
737,DEK,FOS,0.00022433584277384874,1158
759,DEK,POU2F2,0.00022433584277384874,1159
672,DACH1,POU2F2,0.0002269717715790579,1160
2140,KLF5,STAT1_negation,0.00022776295232110723,1161
80,ABL1,PARP1_negation,0.00023124486343310106,1162
316,ATF2,PPARD,0.00023207337321428206,1163
4229,FOSL2_negation,SPI1_negation,0.00023207337321428206,1164
1868,IKBKB,NPM1,0.00023207337321428206,1165
1721,HMGA1,NPM1,0.00023207337321428206,1166
2555,NPM1,SMARCB1,0.00023207337321428206,1167
190,ARNT,ATF4,0.00025232942345484386,1168
3820,CDX2_negation,CEBPD_negation,0.00025232942345484386,1169
1367,GATA1,EGR1_negation,0.00025590868767022215,1170
2805,POU2F2,ZNF143,0.00026185082038059104,1171
803,DEK,NR3C1_negation,0.00027361602949191425,1172
981,ELK4,SNAI2_negation,0.00027361602949191425,1173
1552,HBP1,STAT1_negation,0.0002757756974077997,1174
4205,FOSB_negation,STAT6_negation,0.00029231480879859034,1175
2118,KLF5,FOSL2_negation,0.00029654455899079694,1176
1448,GATA2,ESR1_negation,0.00029654455899079694,1177
3522,TFAP2A,TCF4_negation,0.00029654455899079694,1178
4418,NFIC_negation,SPI1_negation,0.00029654455899079694,1179
705,DACH1,FOSL2_negation,0.00030499348724778415,1180
3124,RFX1,STAT1_negation,0.00030499348724778415,1181
722,DACH1,RUNX1_negation,0.00031040767506657573,1182
4052,EGR1_negation,PTTG1_negation,0.00031260130417249077,1183
277,ARNT,STAT1_negation,0.00031260130417249077,1184
2017,KLF4,PPARD,0.00031260130417249077,1185
433,ATF4,ELK1_negation,0.0003199464419031299,1186
2344,MITF,STAT1_negation,0.0003199464419031299,1187
2475,NCOA6,STAT1_negation,0.0003199464419031299,1188
2096,KLF5,SRF,0.0003199464419031299,1189
4345,HMGN1_negation,STAT1_negation,0.0003199464419031299,1190
2539,NFYB,STAT1_negation,0.0003199464419031299,1191
4510,RB1_negation,STAT1_negation,0.0003199464419031299,1192
184,AHR,STAT1_negation,0.0003199464419031299,1193
3652,ZNF143,STAT1_negation,0.0003214025494477536,1194
2248,MEF2D,DDIT3_negation,0.0003214025494477536,1195
1275,FOS,TP63,0.0003214025494477536,1196
1123,ETS1,DDIT3_negation,0.0003214025494477536,1197
3391,SRF,ZNF76,0.00032536012336293533,1198
3425,SRF,SPDEF_negation,0.00032536012336293533,1199
325,ATF2,SRF,0.00032536012336293533,1200
3080,RFX1,SRF,0.00032536012336293533,1201
294,ATF2,GATA2,0.00032536012336293533,1202
3842,CDX2_negation,PARP1_negation,0.00032769238892023204,1203
1504,HBP1,RFXAP,0.00033469229842711065,1204
963,ELK4,FOSL2_negation,0.0003481957256952591,1205
3375,SPI1,SNAI2_negation,0.00035747093767612384,1206
4194,FOSB_negation,PARP1_negation,0.0003651887623572683,1207
2984,RBMX,CREM_negation,0.0003651887623572683,1208
3482,TFAP2A,ZNF148,0.0003711795293827636,1209
271,ARNT,RB1_negation,0.00040866953141652836,1210
216,ARNT,NCOA6,0.00040866953141652836,1211
260,ARNT,HMGN1_negation,0.00040866953141652836,1212
214,ARNT,MITF,0.00040866953141652836,1213
217,ARNT,NFYB,0.00040866953141652836,1214
95,AHR,ARNT,0.00040866953141652836,1215
3357,SPI1,FOSL2_negation,0.00041414758261906136,1216
4086,ELK1_negation,SNAI2_negation,0.00041414758261906136,1217
3366,SPI1,NFIC_negation,0.00041414758261906136,1218
2113,KLF5,ELK1_negation,0.00041414758261906136,1219
811,DEK,SP3_negation,0.00041649668402349575,1220
1291,FOS,EZH2_negation,0.00041649668402349575,1221
936,ELK4,RFX5,0.00041649668402349575,1222
2451,NCOA6,EZH2_negation,0.0004275118778916532,1223
4171,EZH2_negation,RB1_negation,0.0004275118778916532,1224
348,ATF2,GATA1_negation,0.0004275118778916532,1225
2320,MITF,EZH2_negation,0.0004275118778916532,1226
3355,SPI1,EZH2_negation,0.0004275118778916532,1227
4160,EZH2_negation,HMGN1_negation,0.0004275118778916532,1228
2515,NFYB,EZH2_negation,0.0004275118778916532,1229
160,AHR,EZH2_negation,0.0004275118778916532,1230
967,ELK4,HIF1A_negation,0.0004275118778916532,1231
243,ARNT,CDX2_negation,0.00043139405990690104,1232
2382,MLLT3,EGR1_negation,0.0004368198351063575,1233
2198,LMO2,NR3C1_negation,0.0004368198351063575,1234
4063,EGR1_negation,WWTR1_negation,0.0004368198351063575,1235
4050,EGR1_negation,PML_negation,0.0004368198351063575,1236
872,DMAP1,EGR1_negation,0.0004368198351063575,1237
2697,PER1,EGR1_negation,0.0004368198351063575,1238
9,ABL1,ELK4,0.0004368198351063575,1239
2849,PPARA,PPARD,0.0004500270900514331,1240
1048,ERG,GATA1_negation,0.0004500270900514331,1241
2799,POU2F2,SPI1,0.0004662020191313122,1242
3515,TFAP2A,RUNX1_negation,0.0004662020191313122,1243
1537,HBP1,MEF2A_negation,0.0004704158243878873,1244
4047,EGR1_negation,NFKB1_negation,0.00047323418833012033,1245
210,ARNT,KLF4,0.0004842046129560242,1246
4068,ELK1_negation,FOSL2_negation,0.0004934198689031873,1247
4266,HDAC1_negation,NFIC_negation,0.0004934198689031873,1248
1608,HDAC4,GATA1_negation,0.0004934198689031873,1249
1149,ETS1,SP3_negation,0.0004954833818716851,1250
1851,HOPX,SP3_negation,0.0004954833818716851,1251
1626,HDAC4,SP3_negation,0.0004954833818716851,1252
1295,FOS,HDAC1_negation,0.0004954833818716851,1253
2899,PPARA,SP3_negation,0.0004954833818716851,1254
4537,SP3_negation,USF1_negation,0.0004954833818716851,1255
4276,HDAC1_negation,SP3_negation,0.0004954833818716851,1256
3811,ATM_negation,SP3_negation,0.0004954833818716851,1257
3521,TFAP2A,STAT6_negation,0.0004973804415908858,1258
1016,ERG,PPARD,0.0004990353847283409,1259
1843,HOPX,NR3C1_negation,0.0004990353847283409,1260
2672,PER1,PPARD,0.0005105198607578687,1261
2446,NCOA6,DDIT3_negation,0.0005105198607578687,1262
1436,GATA2,ZNF148,0.0005105198607578687,1263
155,AHR,DDIT3_negation,0.0005105198607578687,1264
2950,PPARD,PML_negation,0.0005105198607578687,1265
4021,DDIT3_negation,RB1_negation,0.0005105198607578687,1266
2357,MLLT3,PPARD,0.0005105198607578687,1267
847,DMAP1,PPARD,0.0005105198607578687,1268
2315,MITF,DDIT3_negation,0.0005105198607578687,1269
4010,DDIT3_negation,HMGN1_negation,0.0005105198607578687,1270
2963,PPARD,WWTR1_negation,0.0005105198607578687,1271
2510,NFYB,DDIT3_negation,0.0005105198607578687,1272
4465,PARP1_negation,STAT6_negation,0.0005187926114962564,1273
2873,PPARA,DDIT3_negation,0.0005208048808780433,1274
3209,RFXAP,HDAC1_negation,0.0005208048808780433,1275
3393,SRF,CDX2_negation,0.0005208048808780433,1276
424,ATF4,ZNF76,0.0005208048808780433,1277
3588,TP63,GATA1_negation,0.0005208048808780433,1278
63,ABL1,ELK1_negation,0.0005208048808780433,1279
3075,RFX1,RFX5,0.0005245155650472099,1280
1839,HOPX,MEF2A_negation,0.0005362381403898003,1281
2943,PPARD,HOXA9_negation,0.0005362381403898003,1282
1181,FLI1,PPARD,0.0005362381403898003,1283
3217,RFXAP,NFKB1_negation,0.0005362381403898003,1284
2732,POU2AF1,PPARD,0.0005362381403898003,1285
1075,ETS1,FOS,0.0005362381403898003,1286
2845,POU2F2,STAT6_negation,0.0005604096694694774,1287
3707,ZNF383,EGR1_negation,0.0005783962110286802,1288
2463,NCOA6,NFKB1_negation,0.0006018212277241798,1289
1247,FOS,ING4,0.0006018212277241798,1290
3489,TFAP2A,CREM_negation,0.0006018212277241798,1291
172,AHR,NFKB1_negation,0.0006018212277241798,1292
4333,HMGN1_negation,NFKB1_negation,0.0006018212277241798,1293
2332,MITF,NFKB1_negation,0.0006018212277241798,1294
4429,NFKB1_negation,RB1_negation,0.0006018212277241798,1295
2527,NFYB,NFKB1_negation,0.0006018212277241798,1296
2919,PPARD,TP63,0.0006661010740574006,1297
575,CEBPE,MEF2D,0.0006678829381609803,1298
4445,NR3C1_negation,RUNX1_negation,0.0006784212498151939,1299
2853,PPARA,RFX5,0.0006936017502394941,1300
152,AHR,CEBPD_negation,0.0006936017502394941,1301
3908,CEBPD_negation,HMGN1_negation,0.0006936017502394941,1302
233,ARNT,SRF,0.0006936017502394941,1303
3919,CEBPD_negation,RB1_negation,0.0006936017502394941,1304
2312,MITF,CEBPD_negation,0.0006936017502394941,1305
2443,NCOA6,CEBPD_negation,0.0006936017502394941,1306
2507,NFYB,CEBPD_negation,0.0006936017502394941,1307
4223,FOSL2_negation,PTTG1_negation,0.0006936017502394941,1308
1242,FOS,HDAC4,0.0007313180291506551,1309
60,ABL1,CTNNB1_negation,0.0007366530940663562,1310
2042,KLF4,EGR1_negation,0.0007616623162867394,1311
3501,TFAP2A,HDAC3_negation,0.0007753277212199555,1312
1069,ERG,STAT1_negation,0.0007877322045786882,1313
2487,NFYB,RBMX,0.0007957354280079972,1314
132,AHR,RBMX,0.0007957354280079972,1315
2292,MITF,RBMX,0.0007957354280079972,1316
2998,RBMX,HMGN1_negation,0.0007957354280079972,1317
2423,NCOA6,RBMX,0.0007957354280079972,1318
3009,RBMX,RB1_negation,0.0007957354280079972,1319
462,ATF4,TCF4_negation,0.0007958682074583477,1320
4243,GATA1_negation,NFKB1_negation,0.0007958682074583477,1321
962,ELK4,FOSB_negation,0.0007958682074583477,1322
3672,ZNF148,FOSL2_negation,0.0007958682074583477,1323
556,CEBPE,DEK,0.0007958682074583477,1324
384,ATF4,GATA1,0.000796855501046228,1325
2996,RBMX,HDAC3_negation,0.000796855501046228,1326
4121,ESR1_negation,STAT6_negation,0.000796855501046228,1327
2878,PPARA,EZH2_negation,0.0008020505325003703,1328
2991,RBMX,EZH2_negation,0.0008020505325003703,1329
4257,GATA1_negation,TCF4_negation,0.0008020505325003703,1330
3157,RFX5,HDAC1_negation,0.0008020505325003703,1331
3175,RFX5,SPDEF_negation,0.0008020505325003703,1332
1454,GATA2,HDAC1_negation,0.0008020505325003703,1333
685,DACH1,TFAP2A,0.0008144064651726495,1334
4303,HDAC3_negation,STAT6_negation,0.0008147258006157826,1335
2924,PPARD,ATM_negation,0.0008311380982117102,1336
3335,SPI1,SRF,0.0008311380982117102,1337
2551,NPM1,RELA,0.0008456578207636149,1338
2057,KLF4,NFIC_negation,0.0008456578207636149,1339
2918,PPARD,TFDP3,0.0008456578207636149,1340
410,ATF4,RFX1,0.0008456578207636149,1341
1307,FOS,POU4F2_negation,0.0008456578207636149,1342
2255,MEF2D,FOSL2_negation,0.0008456578207636149,1343
2048,KLF4,FOSL2_negation,0.0008456578207636149,1344
1103,ETS1,RFX5,0.0008456578207636149,1345
1706,HIVEP2,STAT6_negation,0.0008536961398784717,1346
285,ATF2,DACH1,0.0008536961398784717,1347
1277,FOS,ZNF148,0.0008536961398784717,1348
3760,ZNF76,MEF2A_negation,0.0008536961398784717,1349
4218,FOSL2_negation,NFKB1_negation,0.0008536961398784717,1350
1671,HIVEP2,CDX2_negation,0.0008536961398784717,1351
4422,NFIC_negation,USF1_negation,0.0008536961398784717,1352
3197,RFXAP,CEBPD_negation,0.0008639400809265688,1353
4199,FOSB_negation,RUNX1_negation,0.0009249413898012503,1354
2101,KLF5,ZNF143,0.0009249413898012503,1355
3005,RBMX,PARP1_negation,0.0009382876006380871,1356
3968,CTNNB1_negation,ESR1_negation,0.0009382876006380871,1357
3190,RFXAP,ZNF143,0.0009382876006380871,1358
419,ATF4,TFDP3,0.0009708748969250253,1359
162,AHR,FOSL2_negation,0.0009708748969250253,1360
4224,FOSL2_negation,RB1_negation,0.0009708748969250253,1361
2322,MITF,FOSL2_negation,0.0009708748969250253,1362
4213,FOSL2_negation,HMGN1_negation,0.0009708748969250253,1363
2517,NFYB,FOSL2_negation,0.0009708748969250253,1364
2453,NCOA6,FOSL2_negation,0.0009708748969250253,1365
91,ABL1,STAT6_negation,0.0009891414617741747,1366
238,ARNT,ZNF143,0.0010474784106759226,1367
2874,PPARA,EGR1_negation,0.0010647050728948846,1368
426,ATF4,CDX2_negation,0.0010647050728948846,1369
3350,SPI1,DDIT3_negation,0.0010791368052782138,1370
3668,ZNF148,ESR1_negation,0.0010791368052782138,1371
3159,RFX5,HIF1A_negation,0.0010945194572994975,1372
330,ATF2,ZNF143,0.0010945194572994975,1373
2256,MEF2D,GATA1_negation,0.0010945194572994975,1374
959,ELK4,ESR1_negation,0.0010945194572994975,1375
3775,ZNF76,STAT1_negation,0.0010945194572994975,1376
972,ELK4,NFIC_negation,0.0010945194572994975,1377
3673,ZNF148,GATA1_negation,0.00117300234179206,1378
284,ATF2,CEBPE,0.00117300234179206,1379
2615,NR4A1,RFX5,0.00117300234179206,1380
292,ATF2,FOS,0.00117300234179206,1381
2951,PPARD,POU4F2_negation,0.001183674621583577,1382
4149,ESR2_negation,STAT1_negation,0.001183674621583577,1383
1690,HIVEP2,MEF2A_negation,0.001183674621583577,1384
1410,GATA2,MEF2D,0.0012187276780379099,1385
20,ABL1,HOPX,0.0012187276780379099,1386
3930,CREM_negation,CTNNB1_negation,0.0012187276780379099,1387
4340,HMGN1_negation,RUNX1_negation,0.0012372700435320937,1388
2534,NFYB,RUNX1_negation,0.0012372700435320937,1389
179,AHR,RUNX1_negation,0.0012372700435320937,1390
2339,MITF,RUNX1_negation,0.0012372700435320937,1391
2470,NCOA6,RUNX1_negation,0.0012372700435320937,1392
4505,RB1_negation,RUNX1_negation,0.0012372700435320937,1393
3047,RELA,FOSB_negation,0.0012637094537038354,1394
2839,POU2F2,RUNX1_negation,0.0012675439818182655,1395
3102,RFX1,FOSL2_negation,0.0012771567033812955,1396
459,ATF4,SPI1_negation,0.0012801841345703507,1397
4099,ESR1_negation,GATA1_negation,0.0012801841345703507,1398
775,DEK,ZNF143,0.0012801841345703507,1399
2985,RBMX,CTNNB1_negation,0.0012994166635185264,1400
975,ELK4,PARP1_negation,0.0013493208594271416,1401
2611,NR4A1,PPARD,0.0013493208594271416,1402
2772,POU2AF1,NFIC_negation,0.0013493208594271416,1403
2934,PPARD,ESR2_negation,0.0013493208594271416,1404
4382,MEF2A_negation,SPDEF_negation,0.0013493208594271416,1405
1221,FLI1,NFIC_negation,0.0013493208594271416,1406
4352,HOXA9_negation,NFIC_negation,0.0013493208594271416,1407
3596,TP63,NFIC_negation,0.00137034560322276,1408
189,ARNT,ATF2,0.00137034560322276,1409
4015,DDIT3_negation,NFKB1_negation,0.00137034560322276,1410
1705,HIVEP2,STAT1_negation,0.00137034560322276,1411
602,CEBPE,ZNF383,0.0013843419016738895,1412
689,DACH1,ZNF148,0.0013843419016738895,1413
4095,ESR1_negation,ESR2_negation,0.0013843419016738895,1414
4000,DDIT3_negation,ELK1_negation,0.001386322154279238,1415
3140,RFX5,ZNF383,0.001386322154279238,1416
1576,HDAC4,PPARD,0.0014660603159929303,1417
3690,ZNF148,SNAI2_negation,0.0015145170699517848,1418
2818,POU2F2,ESR1_negation,0.0015584584930702946,1419
4079,ELK1_negation,NR3C1_negation,0.0015584584930702946,1420
3895,CEBPD_negation,CTNNB1_negation,0.0015584584930702946,1421
4497,PTTG1_negation,SP3_negation,0.0016355508804501626,1422
3429,SRF,TCF4_negation,0.0016355508804501626,1423
2067,KLF4,SP3_negation,0.0016355508804501626,1424
4087,ELK1_negation,SP3_negation,0.0016355508804501626,1425
984,ELK4,SPI1_negation,0.0016355508804501626,1426
211,ARNT,KLF5,0.0016369050139386511,1427
3851,CDX2_negation,SPI1_negation,0.001691220434870404,1428
4080,ELK1_negation,PARP1_negation,0.0017058470296227304,1429
2066,KLF4,SNAI2_negation,0.0017058470296227304,1430
1855,HOPX,STAT6_negation,0.0017058470296227304,1431
309,ATF2,NFYB,0.0017140139873583354,1432
306,ATF2,MITF,0.0017140139873583354,1433
702,DACH1,ESR2_negation,0.0017140139873583354,1434
96,AHR,ATF2,0.0017140139873583354,1435
363,ATF2,RB1_negation,0.0017140139873583354,1436
1635,HIVEP2,HOPX,0.0017140139873583354,1437
352,ATF2,HMGN1_negation,0.0017140139873583354,1438
308,ATF2,NCOA6,0.0017140139873583354,1439
985,ELK4,STAT1_negation,0.0017140139873583354,1440
4284,HDAC3_negation,HIF1A_negation,0.001735887786291046,1441
335,ATF2,CDX2_negation,0.001735887786291046,1442
2821,POU2F2,FOSB_negation,0.0017405575874186922,1443
1131,ETS1,GATA1_negation,0.0019085046914241,1444
598,CEBPE,TFDP3,0.0019085046914241,1445
2962,PPARD,USF1_negation,0.0019085046914241,1446
4435,NFKB1_negation,STAT1_negation,0.0019085046914241,1447
4389,MYCN_negation,NFIC_negation,0.0019386273790548158,1448
3950,CREM_negation,PARP1_negation,0.0019386273790548158,1449
1099,ETS1,PPARD,0.0019386273790548158,1450
305,ATF2,MEF2D,0.0020056539347144725,1451
961,ELK4,EZH2_negation,0.0020056539347144725,1452
794,DEK,HDAC1_negation,0.0020056539347144725,1453
2095,KLF5,SPI1,0.002020838454664197,1454
1678,HIVEP2,ELK1_negation,0.002054078540789689,1455
1832,HOPX,FOSL2_negation,0.002054078540789689,1456
2971,RBMX,SRF,0.002054078540789689,1457
4029,DDIT3_negation,TCF4_negation,0.002054078540789689,1458
3474,STAT3,STAT1_negation,0.002054078540789689,1459
2253,MEF2D,EZH2_negation,0.002054078540789689,1460
3939,CREM_negation,GATA1_negation,0.002054078540789689,1461
4292,HDAC3_negation,PARP1_negation,0.0020561232739696334,1462
937,ELK4,RFXAP,0.002064152114555721,1463
4119,ESR1_negation,SPI1_negation,0.002064152114555721,1464
1274,FOS,TFDP3,0.002064152114555721,1465
3121,RFX1,SP3_negation,0.0020698623084796555,1466
4536,SP3_negation,TCF4_negation,0.0020698623084796555,1467
3772,ZNF76,SP3_negation,0.0020698623084796555,1468
347,ATF2,FOSL2_negation,0.0020698623084796555,1469
4180,EZH2_negation,USF1_negation,0.0020698623084796555,1470
4105,ESR1_negation,MEF2A_negation,0.00209008881012007,1471
4138,ESR2_negation,NR3C1_negation,0.002142887751936146,1472
631,CEBPE,POU4F2_negation,0.0021852611758809122,1473
3714,ZNF383,GATA1_negation,0.0021852611758809122,1474
1306,FOS,PML_negation,0.0021852611758809122,1475
1253,FOS,MLLT3,0.0021852611758809122,1476
1258,FOS,PER1,0.0021852611758809122,1477
823,DMAP1,FOS,0.0021852611758809122,1478
1319,FOS,WWTR1_negation,0.0021852611758809122,1479
4264,HDAC1_negation,MEF2A_negation,0.0021852611758809122,1480
1691,HIVEP2,MYCN_negation,0.0022061498057311863,1481
72,ABL1,HIF1A_negation,0.0022061498057311863,1482
2310,MITF,CDX2_negation,0.0022067450626860694,1483
3846,CDX2_negation,RB1_negation,0.0022067450626860694,1484
150,AHR,CDX2_negation,0.0022067450626860694,1485
3835,CDX2_negation,HMGN1_negation,0.0022067450626860694,1486
2505,NFYB,CDX2_negation,0.0022067450626860694,1487
994,ERG,GATA2,0.0022067450626860694,1488
2441,NCOA6,CDX2_negation,0.0022067450626860694,1489
4127,ESR2_negation,FOSL2_negation,0.002217255578418919,1490
4246,GATA1_negation,PML_negation,0.002217255578418919,1491
2389,MLLT3,GATA1_negation,0.002217255578418919,1492
2643,NR4A1,GATA1_negation,0.002217255578418919,1493
2704,PER1,GATA1_negation,0.002217255578418919,1494
879,DMAP1,GATA1_negation,0.002217255578418919,1495
1317,FOS,TCF4_negation,0.002217255578418919,1496
4259,GATA1_negation,WWTR1_negation,0.002217255578418919,1497
4057,EGR1_negation,SPDEF_negation,0.0022472713375399907,1498
2881,PPARA,GATA1_negation,0.0022472713375399907,1499
3776,ZNF76,STAT6_negation,0.0022472713375399907,1500
4071,ELK1_negation,HDAC3_negation,0.0022472713375399907,1501
739,DEK,GATA2,0.0022472713375399907,1502
448,ATF4,NFKB1_negation,0.0022472713375399907,1503
560,CEBPE,ETS1,0.0022739667349838417,1504
3198,RFXAP,CREM_negation,0.0023109258472619265,1505
4114,ESR1_negation,RB1_negation,0.0023109258472619265,1506
2318,MITF,ESR1_negation,0.0023109258472619265,1507
2449,NCOA6,ESR1_negation,0.0023109258472619265,1508
4103,ESR1_negation,HMGN1_negation,0.0023109258472619265,1509
2513,NFYB,ESR1_negation,0.0023109258472619265,1510
158,AHR,ESR1_negation,0.0023109258472619265,1511
2129,KLF5,NR3C1_negation,0.0023864989598198143,1512
2098,KLF5,TFAP2A,0.0023864989598198143,1513
3822,CDX2_negation,CTNNB1_negation,0.0024502628363297853,1514
3853,CDX2_negation,STAT6_negation,0.0024974611744602443,1515
1547,HBP1,RUNX1_negation,0.002503346848140058,1516
4414,NFIC_negation,RUNX1_negation,0.002503346848140058,1517
3481,TFAP2A,ZNF143,0.002503346848140058,1518
4145,ESR2_negation,SNAI2_negation,0.002537428857900166,1519
2135,KLF5,RUNX1_negation,0.002537428857900166,1520
1313,FOS,SPDEF_negation,0.0026563762240425664,1521
4026,DDIT3_negation,SPI1_negation,0.0026563762240425664,1522
767,DEK,SMARCB1,0.0026563762240425664,1523
745,DEK,IKBKB,0.0026563762240425664,1524
1473,GATA2,SPI1_negation,0.0026563762240425664,1525
1314,FOS,SPI1_negation,0.0026563762240425664,1526
743,DEK,HMGA1,0.0026563762240425664,1527
638,CEBPE,SPI1_negation,0.0026563762240425664,1528
2844,POU2F2,STAT1_negation,0.002669414741782681,1529
1820,HOPX,CDX2_negation,0.002669414741782681,1530
3581,TP63,EGR1_negation,0.002669414741782681,1531
3679,ZNF148,MEF2A_negation,0.002669414741782681,1532
2235,MEF2D,TFAP2A,0.0027770721074037922,1533
3352,SPI1,ELK1_negation,0.0027770721074037922,1534
1978,ING4,GATA1_negation,0.0027802166256364162,1535
3662,ZNF148,CEBPD_negation,0.0027802166256364162,1536
3681,ZNF148,NFIC_negation,0.0027802166256364162,1537
2065,KLF4,RUNX1_negation,0.0027802166256364162,1538
3971,CTNNB1_negation,FOSB_negation,0.0029907623665221994,1539
3000,RBMX,MEF2A_negation,0.002995337345711044,1540
3111,RFX1,NFIC_negation,0.0030659760028331046,1541
905,ELK4,ERG,0.0030659760028331046,1542
1251,FOS,MEF2D,0.0030659760028331046,1543
225,ARNT,RBMX,0.0031012466960233243,1544
3914,CEBPD_negation,NR3C1_negation,0.0031120677736403606,1545
2957,PPARD,SPDEF_negation,0.0032882589108017314,1546
637,CEBPE,SPDEF_negation,0.0032882589108017314,1547
1283,FOS,CEBPD_negation,0.0032882589108017314,1548
2651,NR4A1,NFIC_negation,0.0032882589108017314,1549
791,DEK,FOSB_negation,0.0032882589108017314,1550
3746,ZNF76,DDIT3_negation,0.0033266026353097554,1551
3170,RFX5,PTTG1_negation,0.0033266026353097554,1552
4098,ESR1_negation,FOSL2_negation,0.0033266026353097554,1553
88,ABL1,SPDEF_negation,0.0033266026353097554,1554
16,ABL1,HBP1,0.003336778518438142,1555
3519,TFAP2A,SPI1_negation,0.0034965853176200778,1556
1241,FOS,HBP1,0.0034965853176200778,1557
321,ATF2,RFXAP,0.0034965853176200778,1558
4314,HIF1A_negation,PARP1_negation,0.0034965853176200778,1559
701,DACH1,ESR1_negation,0.0035246402396550357,1560
3921,CEBPD_negation,SNAI2_negation,0.0035246402396550357,1561
3202,RFXAP,ELK1_negation,0.0035246402396550357,1562
1400,GATA2,HBP1,0.0035246402396550357,1563
943,ELK4,TFAP2A,0.0035320837279202546,1564
4222,FOSL2_negation,POU4F2_negation,0.0035320837279202546,1565
4545,SPI1_negation,STAT1_negation,0.0035320837279202546,1566
1346,GATA1,RFX5,0.0035320837279202546,1567
1003,ERG,KLF5,0.0035642589821952607,1568
558,CEBPE,ELK4,0.0035846149301607504,1569
3420,SRF,PTTG1_negation,0.0035846149301607504,1570
3390,SRF,ZNF383,0.0035846149301607504,1571
501,CEBPB,RFX5,0.0035846149301607504,1572
1526,HBP1,ESR1_negation,0.003617940898846059,1573
565,CEBPE,HBP1,0.003617940898846059,1574
2993,RBMX,FOSL2_negation,0.003617940898846059,1575
473,CEBPB,FOS,0.0036386429493803054,1576
596,CEBPE,STAT3,0.0036386429493803054,1577
1652,HIVEP2,PPARD,0.0036386429493803054,1578
425,ATF4,ATM_negation,0.0036386429493803054,1579
452,ATF4,POU4F2_negation,0.0036386429493803054,1580
910,ELK4,GATA2,0.0036386429493803054,1581
3683,ZNF148,NR3C1_negation,0.0039009664582747993,1582
3494,TFAP2A,ESR1_negation,0.0039009664582747993,1583
3684,ZNF148,PARP1_negation,0.0039009664582747993,1584
2437,NCOA6,ZNF148,0.003956615997044532,1585
1261,FOS,PPARA,0.003956615997044532,1586
2501,NFYB,ZNF148,0.003956615997044532,1587
3688,ZNF148,RB1_negation,0.003956615997044532,1588
3677,ZNF148,HMGN1_negation,0.003956615997044532,1589
2306,MITF,ZNF148,0.003956615997044532,1590
146,AHR,ZNF148,0.003956615997044532,1591
728,DACH1,STAT6_negation,0.00400031882751175,1592
1830,HOPX,EZH2_negation,0.004051628885567174,1593
4383,MEF2A_negation,SPI1_negation,0.004133727574939,1594
52,ABL1,ZNF148,0.004133727574939,1595
585,CEBPE,PPARA,0.00418622453458907,1596
1027,ERG,TFAP2A,0.0043036952815351665,1597
3975,CTNNB1_negation,HDAC3_negation,0.004359748209626478,1598
1476,GATA2,TCF4_negation,0.004433896643595939,1599
4275,HDAC1_negation,SNAI2_negation,0.004433896643595939,1600
3671,ZNF148,FOSB_negation,0.004433896643595939,1601
3493,TFAP2A,ELK1_negation,0.004604548708108802,1602
1601,HDAC4,EGR1_negation,0.004604548708108802,1603
3664,ZNF148,CTNNB1_negation,0.0047852344435220994,1604
