gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value,hgrank,fcrank,rank,Plot
WT1_negation,0.00020349716622565194,0.001841731858075162,165,-0.374,2.031329926321101,0.0437856972127889,2.3170641722857366,0.020500236319971214,-0.12327780087916204,0.12327780087916204,0.4537037037037037,0.7040816326530612,0.014924378849919416,16,18,15,1.0
ELK1,0.01564961270976941,0.07738158807932792,145,0.501,2.561895056609195,0.011263604287211546,2.2463600553583354,0.024680954717328646,0.1970637442797284,0.1970637442797284,0.3425925925925926,0.7244897959183674,0.2301857366916717,22,13,16,1.0
PKNOX1,0.00400180622093596,0.024840274939357143,88,0.251,2.065426850379922,0.04059820536855425,1.5028385704356115,0.13288067704531095,0.11327032188233147,0.11327032188233147,0.25,0.8443877551020408,0.11014084171224393,19,22,17,1.0
SMAD3_negation,0.00248589284830379,0.016685498120081292,182,-0.499,2.6124603532913646,0.009711718334385023,2.3546727451194607,0.018539024545594984,-0.10052878356347378,0.10052878356347378,0.4537037037037037,0.6607142857142857,0.08484396626378621,18,24,18,1.0
BCL6_negation,0.0010542740604459393,0.007865702305239131,101,-0.499,3.2729852475081183,0.001211345152673746,1.8966003280047021,0.057880707279474,-0.08670662027570983,0.08670662027570983,0.19444444444444445,0.7959183673469388,0.047395898505928104,17,27,19,1.0
TP53,0.023676840714768096,0.10551975652514319,85,0.251,1.1777482612778867,0.24063571034409714,1.0105423520421644,0.31223551915570247,0.11258793055840376,0.11258793055840376,0.17592592592592593,0.8316326530612245,0.2952040807548649,23,23,20,1.0
CREM,5.023113257500985e-06,6.154262296653163e-05,81,0.626,3.5773091605751395,0.0004371264578813774,3.1922156621264945,0.0014118587438568166,0.06887022128826312,0.06887022128826312,0.2222222222222222,0.8545918367346939,0.0008765161452809051,14,32,21,1.0
KLF4_negation,0.10014680392310052,0.3059454686748245,199,-0.499,4.196095446875089,3.714731806189599e-05,2.6318479269040065,0.008492186504475861,-0.12067546312259356,0.12067546312259356,0.4444444444444444,0.6147959183673469,0.5352413613852671,28,21,22,1.0
E2F1_negation,0.007607376287360847,0.042214153284775895,117,-0.374,1.6844643206133525,0.09377821121145345,1.5291645714192184,0.12622365106345856,-0.07098332421344011,0.07098332421344011,0.25925925925925924,0.7729591836734694,0.15746549241146565,20,30,23,1.0
SPI1_negation,0.861322844672879,0.973333259370382,109,-0.249,-4.5745591858160175,9.65504279203254e-06,-4.619461001166321,3.847381832651052e-06,0.3149605614733039,0.3149605614733039,0.16666666666666666,0.7678571428571429,1.0,45,8,24,1.0
CREB3_negation,0.015570791422908957,0.07610363437597516,70,-0.249,1.3999723659146053,0.16354812222952872,0.917649177142866,0.35880256311923286,-0.04510426252731737,0.04510426252731737,0.18518518518518517,0.8724489795918368,0.22928659074813026,21,35,25,1.0
WT1,0.4340287226312446,0.7450562454301632,89,0.501,-2.031329926321101,0.0437856972127889,-2.3170641722857366,0.020500236319971214,-0.12327716679247253,0.12327716679247253,0.16666666666666666,0.8188775510204082,0.9693735321155688,40,19,26,1.0
ZNF76,0.9896263718028515,0.9991211820641285,159,0.251,-6.727843402093651,7.401756081688446e-11,-3.661194565363033,0.0002510420180329141,-0.23950786812810787,0.23950786812810787,0.1574074074074074,0.6377551020408163,1.0,49,11,27,1.0
KLF2,0.1102749146187982,0.3270108560024039,91,0.626,-2.2434204335666963,0.02642664051891838,-1.780765923676832,0.07495069845434997,-0.06850694704533246,0.06850694704533246,0.2222222222222222,0.8290816326530612,0.5469576595058001,29,33,28,1.0
SOX17,0.9019920413576743,0.9836178838329398,137,0.251,-4.43475263675979,1.2917521310985132e-05,-2.51413309393445,0.011932539242388905,-0.18512443072427243,0.18512443072427243,0.1574074074074074,0.6938775510204082,1.0,47,15,29,1.0
TCF4,0.07125621292006519,0.24265260308194755,162,0.251,0.8382469335888083,0.4028229385760269,1.23732204622952,0.21596754633168702,0.03990381574399018,0.03990381574399018,0.37037037037037035,0.6887755102040817,0.5304498765047225,26,37,30,1.0
STAT3,0.04739339103296855,0.17688362939750754,87,0.376,0.4511392324593375,0.6524724565261729,0.6081306227213173,0.5431008435541809,0.0261387594754177,0.0261387594754177,0.2037037037037037,0.8341836734693877,0.41776535586346003,25,42,31,1.0
ERCC2,0.14590247264547146,0.3951841722446492,90,0.376,-1.144226504910513,0.25389575885293814,-0.40767692951756834,0.6835108771273205,-0.04358111033501288,0.04358111033501288,0.16666666666666666,0.8163265306122449,0.6274883816046795,31,36,32,1.0
