gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value
FOSB_negation,0.9998097602829096,0.9999905495816825,142,-0.874,-7.337687171230875,1.7373241009955763e-12,-4.09895835314758,4.1501369696523674e-05,0.058273110355287046,0.058273110355287046,0.08333333333333333,0.6607142857142857,1.0
FOSL2,0.007771675068239942,0.04357715324149264,53,0.376,4.454448285984974,1.1393675272523217e-05,2.7992060760140784,0.005122843173477479,0.17715408224727797,0.17715408224727797,0.06481481481481481,0.8826530612244898,0.16000985955860578
FOSL2_negation,0.9946680746234365,0.9996138254607262,108,-0.374,-4.454448285984974,1.1393675272523217e-05,-2.7992060760140784,0.005122843173477479,0.1771550603604481,0.1771550603604481,0.027777777777777776,0.7321428571428571,1.0
FOS_negation,0.19589808032649172,0.47621627356243645,6,-0.249,-0.26979111669367994,0.7876406399192445,-0.24407963769086885,0.8071691424664349,0.011621532143912653,0.011621532143912653,0.0,0.9846938775510204,0.7105449161090323
FOXO1,0.5194942184441964,0.8102994085147236,0,0.376,-4.608908516963109,8.392230440499084e-06,-4.239990501274045,2.2352924526563856e-05,-0.27205682150682087,0.27205682150682087,0.0,1.0,1.0
FOXO1_negation,6.844356273933598e-07,9.619128634370299e-06,201,-0.374,4.608908516963109,8.392230440499084e-06,4.239990501274045,2.2352924526563856e-05,-0.272058751458577,0.272058751458577,0.5925925925925926,0.6505102040816326,0.00018083961832616162
GABPA,0.05756250760980718,0.20707012063892705,0,0.751,-0.31336096496282967,0.7543869534681943,-0.25724263818267223,0.7969914706892387,-0.0043637961667359025,0.0043637961667359025,0.0,1.0,0.47015921111253967
GABPA_negation,0.00546030250675927,0.03272339820783604,0,-0.624,0.31336096496282967,0.7543869534681943,0.25724263818267223,0.7969914706892387,-0.004363809238364745,0.004363809238364745,0.0,1.0,0.13319281453213777
GABPB2,0.49092840694328127,0.7881007615478286,75,0.501,-1.392986932707132,0.16521388655436947,-0.7897800295082043,0.42965624391892476,-0.017302824940783543,0.017302824940783543,0.1111111111111111,0.8392857142857143,1.0
GABPB2_negation,0.010696936690855426,0.056062589489559514,0,-0.499,1.392986932707132,0.16521388655436947,0.7897800295082043,0.42965624391892476,-0.017302891879423566,0.017302891879423566,0.0,1.0,0.18821012185780694
GATA1,0.5664367206545652,0.84039557912257,0,0.626,-1.3935337618601675,0.1651019138076122,-1.9579023017236723,0.05024147777737454,-0.04573787805281955,0.04573787805281955,0.0,1.0,1.0
GATA1_negation,0.06756020852642294,0.2314685390793616,67,-0.499,1.3935337618601675,0.1651019138076122,1.9579023017236723,0.05024147777737454,-0.045738057305149474,0.045738057305149474,0.1111111111111111,0.8596938775510204,0.5083654830247661
GATA2,0.13005898416749972,0.36418836134820853,36,0.376,-4.034857817020531,6.450268457869642e-05,-1.0274662098173402,0.3042009886046225,-0.16675769490556944,0.16675769490556944,0.0,0.9081632653061225,0.5882080063012303
GATA2_negation,0.01373671389582824,0.06880167260445855,0,-0.249,4.034857817020531,6.450268457869642e-05,1.0274662098173402,0.3042009886046225,-0.16675881940138057,0.16675881940138057,0.0,1.0,0.21934258025311942
GATA4,0.10496034599649803,0.3159631558415233,0,0.376,,,0.0,1.0,0.0,0.0,0.0,1.0,0.5352413613852671
GATA4_negation,0.10496034599649803,0.3159631558415233,0,-0.374,,,0.0,1.0,0.0,0.0,0.0,1.0,0.5352413613852671
GFI1,0.10496034599649803,0.3159631558415233,0,0.626,,,0.0,1.0,0.0,0.0,0.0,1.0,0.5352413613852671
GFI1_negation,0.10496034599649803,0.3159631558415233,0,-0.624,,,0.0,1.0,0.0,0.0,0.0,1.0,0.5352413613852671
GLI1,0.009392997686952969,0.05115707550509334,0,0.501,-0.33350372975128456,0.7391851866227444,-0.3587857848337271,0.719755347680287,-0.017549119044975338,0.017549119044975338,0.0,1.0,0.17679283446613137
GLI1_negation,0.014002984255055964,0.07046963748557666,0,-0.249,0.33350372975128456,0.7391851866227444,0.3587857848337271,0.719755347680287,-0.017549214428731474,0.017549214428731474,0.0,1.0,0.21934258025311942
GLI2,0.10496034599649803,0.3159631558415233,0,0.251,,,0.0,1.0,0.0,0.0,0.0,1.0,0.5352413613852671
GLI2_negation,0.10496034599649803,0.3159631558415233,0,-0.249,,,0.0,1.0,0.0,0.0,0.0,1.0,0.5352413613852671
GTF2I,0.7700245857446265,0.9430781628409748,90,0.376,-3.217534521786905,0.0014771911752409267,-1.7751246377517735,0.07587730971147169,-0.05109398460765424,0.05109398460765424,0.09259259259259259,0.7959183673469388,1.0
GTF2I_negation,0.0024935467041872685,0.01691222542144433,0,-0.374,3.217534521786905,0.0014771911752409267,1.7751246377517735,0.07587730971147169,-0.05109424432467604,0.05109424432467604,0.0,1.0,0.08484396626378621
HBP1,0.00029071612400289465,0.0025408587073926336,0,0.626,0.8750105844322497,0.3830164961831589,1.332847821227179,0.18258174875788535,0.020511740697095566,0.020511740697095566,0.0,1.0,0.018372362961146735
HBP1_negation,0.10645728830950639,0.32141655700199,25,-0.499,-0.8750105844322497,0.3830164961831589,-1.332847821227179,0.18258174875788535,0.020511816327434332,0.020511816327434332,0.1111111111111111,0.9668367346938775,0.5395206492533404
HDAC1,0.00022246100931118363,0.0020392530320002427,80,0.626,6.97148964986729,1.0484590014287668e-11,2.499841836257635,0.012424876431090168,0.13331379649307915,0.13331379649307915,0.018518518518518517,0.8010204081632653,0.016123099700754543
HDAC1_negation,0.9988658590839095,0.9999351104025249,139,-0.624,-6.97148964986729,1.0484590014287668e-11,-2.499841836257635,0.012424876431090168,0.13331424342983056,0.13331424342983056,0.009259259259259259,0.6479591836734694,1.0
HDAC2,0.042985978793240114,0.16871518186902387,0,0.376,1.0249823057003025,0.30671496706866025,0.6468674527400531,0.5177177320889448,0.0207003155884714,0.0207003155884714,0.0,1.0,0.40251845420528537
HDAC2_negation,0.23337063718365134,0.5282326847199516,90,-0.374,-1.0249823057003025,0.30671496706866025,-0.6468674527400531,0.5177177320889448,0.020700432562825895,0.020700432562825895,0.14814814814814814,0.8112244897959183,0.7721648805815075
HDAC3,0.005467102486543633,0.03287312018239996,17,0.751,0.8416054860723741,0.4012068182727029,0.8115930017517642,0.41702520825027867,0.0225619238744393,0.0225619238744393,0.037037037037037035,0.9668367346938775,0.13319281453213777
HDAC3_negation,0.04338179815058189,0.169645141722919,0,-0.499,-0.8416054860723741,0.4012068182727029,-0.8115930017517642,0.41702520825027867,0.02256199773443616,0.02256199773443616,0.0,1.0,0.4026930131806663
HDAC4,0.015372394415501634,0.07501039008492028,0,0.626,0.9532499773554015,0.3418248031680897,0.934949120646379,0.3498145208599237,0.0436614313280611,0.0436614313280611,0.0,1.0,0.22892781389553593
HDAC4_negation,0.10534541669943104,0.31772838260955216,66,-0.374,-0.9532499773554015,0.3418248031680897,-0.934949120646379,0.3498145208599237,0.04366161370990885,0.04366161370990885,0.1111111111111111,0.8622448979591837,0.5352413613852671
HDAC9,0.0005875924750670752,0.0048212805192490655,0,0.501,3.503735908021001,0.0005512712366336751,2.248992655456696,0.024512963351281364,0.08672277519478934,0.08672277519478934,0.0,1.0,0.029815813737461328
HDAC9_negation,0.915348057134119,0.9867237485877351,103,-0.499,-3.503735908021001,0.0005512712366336751,-2.248992655456696,0.024512963351281364,0.08672314826965402,0.08672314826965402,0.09259259259259259,0.7627551020408163,1.0
HDGF,0.10496034599649803,0.3159631558415233,0,0.501,,,0.0,1.0,0.0,0.0,0.0,1.0,0.5352413613852671
HDGF_negation,0.10496034599649803,0.3159631558415233,0,-0.499,,,0.0,1.0,0.0,0.0,0.0,1.0,0.5352413613852671
HES1,0.3247920850430241,0.6391989174512572,22,0.376,-4.821685249852852,2.042142279665842e-06,-0.8935796905292825,0.37154681677932344,-0.052992948863248984,0.052992948863248984,0.0,0.9438775510204082,0.8835985035355614
HES1_negation,0.013939742956756714,0.07012519524608621,0,-0.374,4.821685249852852,2.042142279665842e-06,0.8935796905292825,0.37154681677932344,-0.052993226365245984,0.052993226365245984,0.0,1.0,0.21934258025311942
HIF1A,0.7580538088098355,0.939003265598545,92,0.501,-0.5653903974129408,0.5725133965002944,-0.8063278015550429,0.42005386423399016,-0.024621287831164428,0.024621287831164428,0.12962962962962962,0.8010204081632653,1.0
HIF1A_negation,0.012120940560815559,0.06177267710080133,66,-0.374,0.5653903974129408,0.5725133965002944,0.8063278015550429,0.42005386423399016,-0.02462139884350892,0.02462139884350892,0.09259259259259259,0.8571428571428571,0.20590892366933777
HIPK2,0.10496034599649803,0.3159631558415233,0,0.751,,,0.0,1.0,0.0,0.0,0.0,1.0,0.5352413613852671
HIPK2_negation,0.10496034599649803,0.3159631558415233,0,-0.749,,,0.0,1.0,0.0,0.0,0.0,1.0,0.5352413613852671
HIVEP2,0.6600246241067116,0.8938223649593678,63,0.626,-3.1307417866298928,0.002110692680043315,-2.433650748070281,0.014947409798551942,-0.06370672923405478,0.06370672923405478,0.08333333333333333,0.8622448979591837,1.0
