gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value,hgrank,fcrank,rank,Plot
CEBPB,1.5835811834455686e-34,3.743228887579372e-33,151,0.501,19.620659496899986,3.583413055598798e-50,11.718392121880703,1.0260082724072569e-31,0.7820406800916179,0.7820406800916179,0.72,0.8025,5.86439192387435e-31,3,1,1,1.0
POU2F2,1.1863431141163132e-19,2.6439588712452526e-18,86,0.376,8.948048461280752,1.3052585855096561e-15,7.714243805132811,1.2170163488068517e-14,0.5801913646445278,0.5801913646445278,0.51,0.9125,1.775229527836098e-16,4,3,2,1.0
RFXANK,6.033213944178159e-35,1.2765542443545113e-33,194,0.626,16.96566086029777,1.2450392272266282e-42,10.006695131515192,1.424312022437811e-23,0.471649198291574,0.471649198291574,0.9,0.74,2.9999024742331015e-31,2,5,3,1.0
CEBPZ_negation,1.64377961593884e-80,1.1636182555364708e-79,87,-0.499,17.826820544512614,7.357368620424022e-33,13.247466829368157,4.6669144749182236e-40,-0.46712711504808974,0.46712711504808974,0.86,0.9975,5.469005801021413e-77,1,6,4,1.0
HOXA10_negation,4.5233229328369997e-13,1.0078042085038044e-11,111,-0.374,6.654156070426666,7.954234532372893e-10,5.49569259745744,3.891799320014659e-08,-0.30830923081273715,0.30830923081273715,0.51,0.85,3.9472331499732344e-10,6,8,5,1.0
FLI1,3.840661799319746e-11,7.180426860159603e-10,58,0.251,4.586219477308508,1.015973858428201e-05,4.886693713453075,1.0254343055046002e-06,0.44185187930487047,0.44185187930487047,0.22,0.91,1.6874003121375067e-08,9,7,6,1.0
PARP1,1.0710196854407316e-07,1.5812369460535388e-06,61,0.501,7.282222951201472,7.196269704077739e-12,5.719327511659806,1.0694647861707839e-08,0.48790200500850234,0.48790200500850234,0.21,0.9,2.6542191594470115e-05,13,4,7,1.0
CDX2_negation,4.999993754801717e-09,8.106105517106201e-08,109,-0.249,4.717939268831778,5.6437024568059886e-06,4.363202296643731,1.2817231954722478e-05,-0.29130991496012804,0.29130991496012804,0.37,0.82,1.7317589059272338e-06,10,9,8,1.0
ETS2,7.6154176738408115e-06,8.679347442732722e-05,93,0.126,3.9812811581520906,0.00011469018886478243,3.17151451854116,0.0015164628760507453,0.6223775298191397,0.6223775298191397,0.35,0.855,0.000862468633069661,18,2,9,1.0
CTNNB1,1.903219055714005e-08,2.9212232415565587e-07,154,0.626,6.259249761262595,3.157389543860942e-09,5.496466420689974,3.8747683522215895e-08,0.2792489443187556,0.2792489443187556,0.53,0.7475,5.4918996941263306e-06,11,10,10,1.0
HSF1,1.8286280217912596e-16,3.9132643599135874e-15,23,0.751,6.270865373825943,4.512827192519396e-09,5.769626021774525,7.944764643660856e-09,0.23909836301207163,0.23909836301207163,0.22,0.9975,2.043593610177096e-13,5,18,11,1.0
ERG_negation,8.878711303844108e-06,0.00010182614498888929,193,-0.499,4.118002499630878,6.109897190563779e-05,3.9689393596675884,7.21932490224525e-05,-0.2546302062425453,0.2546302062425453,0.58,0.6625,0.0009571657628955593,19,14,12,1.0
HES1,1.0883744302646642e-11,2.1730014080468163e-10,22,0.376,4.601195613384229,1.2186161664468057e-05,2.8244547987495996,0.004736112804517475,0.16486483099941265,0.16486483099941265,0.19,0.9925,6.808737745213358e-09,7,27,13,1.0
FOSL2,5.228536683410413e-06,6.276826833475344e-05,46,0.501,3.679620897958658,0.0003323962524237413,2.978445622023893,0.0028971443213143015,0.2248590887268956,0.2248590887268956,0.2,0.935,0.0006555796914963138,16,20,14,1.0
ATF5,0.00011025463122030384,0.001002192295547844,121,0.126,3.2932445542513573,0.0012800384561934192,2.7904065765180976,0.0052641889980449465,0.2601503768645096,0.2601503768645096,0.38,0.7925,0.007721809490286668,23,13,15,1.0
ATF1_negation,2.6554352398096628e-11,5.040517924182734e-10,65,-0.749,4.936157878893576,2.7981668016938635e-06,4.1074537182911985,4.000449050863782e-05,-0.140957512017721,0.140957512017721,0.34,0.9225,1.316135235758825e-08,8,30,16,1.0
HDAC1_negation,5.4858681800470146e-08,8.192455412736437e-07,94,-0.499,3.765774010058604,0.0002538548990715739,3.2074972988539976,0.0013389531791937687,-0.17030421399224777,0.17030421399224777,0.37,0.8575,1.4260940903652314e-05,12,26,17,1.0
