gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value,hgrank,fcrank,rank,Plot
ZNF76,3.170424794372401e-30,5.42226684019142e-29,81,0.376,12.099204614107606,2.8152759288334547e-21,9.603807379639182,7.704465954917991e-22,0.5932119217760121,0.5932119217760121,0.6309523809523809,0.9326923076923077,8.494884716299891e-27,3,6,1,1.0
GATA2,1.5653333900086552e-21,3.1956984156123284e-20,36,0.376,6.701092801820771,1.8662075920933767e-09,6.61089671779473,3.819989426602141e-11,0.6080648716608436,0.6080648716608436,0.3333333333333333,0.9807692307692307,1.3654347775798132e-18,6,5,2,1.0
RBMX,2.681752899678921e-26,5.187031049637717e-25,107,0.751,11.069518490383013,3.6419528527485386e-20,9.003569418411733,2.184957564333993e-19,0.5110687618708727,0.5110687618708727,0.6785714285714286,0.8798076923076923,3.0473807416621585e-23,5,11,3,1.0
SNAI1,1.194089959951892e-16,2.161754392425639e-15,163,0.251,9.065340905291274,4.431695655044033e-15,7.185883288929162,6.677406765344036e-13,0.6343490279933942,0.6343490279933942,0.7261904761904762,0.7548076923076923,3.907786786307886e-14,14,4,4,1.0
ERG,1.363807446522499e-18,2.4119602995357112e-17,164,0.626,13.045268235087502,3.19711718351777e-27,9.109128508144837,8.304636099280103e-20,0.5413723293842346,0.5413723293842346,0.7261904761904762,0.7524038461538461,5.152824276280837e-16,11,9,5,1.0
HOXA1_negation,7.716706414859801e-18,1.3734707178248194e-16,35,-0.124,6.071813942582844,3.376353929206481e-08,4.5783667939141965,4.686204367842823e-06,-0.5604853888252735,0.5604853888252735,0.3333333333333333,0.9831730769230769,2.8066575538159353e-15,12,8,6,1.0
LYL1,2.2458274244691556e-34,3.9933554408404594e-33,74,0.626,10.906989037942466,1.749248868684912e-18,9.002327546767814,2.2098212790482215e-19,0.331311352619323,0.331311352619323,0.5119047619047619,0.9254807692307693,1.876877057195016e-30,1,23,7,1.0
ETS1,1.0828408182333935e-20,2.067128357033659e-19,140,0.501,9.747551776276424,1.274571323429647e-16,8.687720063641702,3.6978562573091225e-18,0.4233191789588317,0.4233191789588317,0.7142857142857143,0.8076923076923077,6.939645198612998e-18,9,16,8,1.0
RFX1,9.739570484476584e-13,1.6316709347715893e-11,126,0.126,9.43683886574163,7.170147342946272e-17,7.2020276203001075,5.932367134689444e-13,1.0100328848473286,1.0100328848473286,0.5119047619047619,0.8004807692307693,1.8259174746253502e-10,26,2,9,1.0
CEBPD,1.4867662771071946e-26,2.7984510053302067e-25,122,0.626,12.873492059301487,1.5653917861984895e-27,9.244492517331992,2.3635963327590516e-20,0.2960742046020573,0.2960742046020573,0.7261904761904762,0.8533653846153846,1.8789599607217102e-23,4,26,10,1.0
SOX17,3.4151272615043085e-15,5.753035821235032e-14,137,0.251,6.528683461925851,3.2607290215309797e-09,6.732186181684138,1.671325849999508e-11,0.45921350750490286,0.45921350750490286,0.6428571428571429,0.8004807692307693,8.722344632195048e-13,19,13,11,1.0
PLAGL2,3.6851254653671764e-14,6.459782358472324e-13,17,0.501,5.984343808682658,4.4225132686203264e-08,5.200958444732184,1.9826343189123524e-07,0.5109893628277142,0.5109893628277142,0.17857142857142858,0.9951923076923077,8.929699142594095e-12,21,12,12,1.0
MTA1,5.9157528180271255e-31,1.1535293650591463e-29,95,0.376,11.428939021526043,1.3292309899927197e-19,8.70138065172481,3.2787048510667254e-18,0.25669344753557016,0.25669344753557016,0.6904761904761905,0.9110576923076923,2.710794007888994e-27,2,32,13,1.0
DMAP1,3.642719643004469e-08,5.190783673575015e-07,101,0.001,3.799649151347666,0.000249607143286059,3.5281573403734803,0.0004184633425934378,1.3593123191483403,1.3593123191483403,0.40476190476190477,0.8389423076923077,3.902473471413296e-06,33,1,14,1.0
