,gene_1,gene_2,HG_pval,rank
2295,HIF1A_negation,KLF2_negation,0.0503917794075674,505
2451,STAT1_negation,TWIST1_negation,0.0503917794075674,506
395,CREBBP,SPI1_negation,0.0503917794075674,507
370,CREBBP,ZNF143,0.0503917794075674,508
372,CREBBP,ZNF76,0.0503917794075674,509
2001,AR_negation,KLF2_negation,0.0503917794075674,510
2213,ESR2_negation,KLF2_negation,0.05048394742743938,511
446,DNMT1,ETS1_negation,0.05048394742743938,512
1183,KLF2,CEBPD_negation,0.05048394742743938,513
176,BCL6,ARNT_negation,0.05048394742743938,514
2391,POU4F2_negation,YY1_negation,0.05048394742743938,515
470,ELK1,ESR2,0.05491141314332353,516
2086,BCL6_negation,HDAC2_negation,0.05491141314332353,517
609,ESR2,SMAD4,0.0553723537013503,518
2053,ATF1_negation,CREB3_negation,0.05664131239275178,519
2131,BRPF1_negation,YY1_negation,0.05664131239275178,520
403,CREBBP,ZBTB2_negation,0.05664131239275178,521
363,CREBBP,SNAI2,0.05664131239275178,522
2482,YY1_negation,ZBTB2_negation,0.05664131239275178,523
2063,ATF1_negation,PARP1_negation,0.05664131239275178,524
580,ESR1,RUNX1_negation,0.05664131239275178,525
371,CREBBP,ZNF148,0.05664131239275178,526
1597,SNAI1,CEBPD_negation,0.05750706929842749,527
1849,WT1,TWIST1_negation,0.05750706929842749,528
1588,SNAI1,YBX1,0.05750706929842749,529
1838,WT1,NFKB1_negation,0.05802032439288493,530
1886,YBX1,USF2_negation,0.058533921353980396,531
373,CREBBP,AR_negation,0.058533921353980396,532
2071,ATF1_negation,TCF4_negation,0.058533921353980396,533
377,CREBBP,BRPF1_negation,0.058533921353980396,534
1166,KLF2,SMARCB1,0.05880297115462177,535
780,HMGA1,KLF2,0.05880297115462177,536
604,ESR2,KLF8,0.05880297115462177,537
153,BCL6,IRF2,0.05880297115462177,538
1102,IRF2,TWIST2_negation,0.05880297115462177,539
948,IKBKB,KLF2,0.05880297115462177,540
252,BRCA1,HDAC1_negation,0.05916308840907759,541
265,BRCA1,STAT1_negation,0.05916308840907759,542
1092,IRF2,POU4F2_negation,0.05916308840907759,543
1199,KLF2,SP1_negation,0.06075694310518643,544
595,ESR2,HIF1A,0.06075694310518643,545
2190,CREM_negation,KLF2_negation,0.06075694310518643,546
619,ESR2,YBX1,0.06075694310518643,547
1865,YBX1,CREM_negation,0.06075694310518643,548
2049,ARNT_negation,ZIC1_negation,0.06075694310518643,549
1654,SNAI2,SP1_negation,0.06075694310518643,550
2339,NFATC3_negation,SPI1_negation,0.06075694310518643,551
1762,STAT5A,HIF1A_negation,0.06075694310518643,552
1346,PIAS1,SP1_negation,0.06075694310518643,553
1771,STAT5A,SP1_negation,0.06075694310518643,554
2443,SPI1_negation,TWIST1_negation,0.06691714899251316,555
1414,RUNX1,YBX1,0.06691714899251316,556
1018,IRF1,YBX1,0.06691714899251316,557
1685,SOX17,HIF1A_negation,0.06691714899251316,558
1259,KLF8,ZIC1_negation,0.06691714899251316,559
1634,SNAI2,ARNT_negation,0.06691714899251316,560
71,ATF6,BRCA1,0.06723355712722441,561
790,HMGA1,SNAI2,0.06911550879659548,562
1540,SMARCB1,SNAI2,0.06911550879659548,563
1014,IRF1,STAT4,0.06911550879659548,564
958,IKBKB,SNAI2,0.06911550879659548,565
1373,RORA,ARNT_negation,0.0703505919287141,566
2420,SEC14L2_negation,SPI1_negation,0.0703505919287141,567
915,HSF1,ATF1_negation,0.0703505919287141,568
2478,TWIST2_negation,ZIC1_negation,0.0703505919287141,569
1064,IRF2,SNAI1,0.07181386768933873,570
2351,NFKB1_negation,RUNX1_negation,0.07196227450612779,571
1278,NANOG,ARNT_negation,0.07196227450612779,572
1515,SMARCA1,ESR2_negation,0.07196227450612779,573
858,HNRNPD,ARNT_negation,0.07196227450612779,574
2354,NFKB1_negation,SP1_negation,0.07232474331407551,575
706,GABPA,STAT1_negation,0.07232474331407551,576
1105,IRF2,ZBTB2_negation,0.07232474331407551,577
652,ESR2,YY1_negation,0.07280102763790666,578
2338,NFATC3_negation,SP1_negation,0.07280102763790666,579
1854,WT1,ZIC1_negation,0.07280102763790666,580
369,CREBBP,YBX1,0.07280102763790666,581
92,ATF6,RUNX1,0.07280102763790666,582
348,CREBBP,HSF1,0.07280102763790666,583
1675,SOX17,ATF1_negation,0.07280102763790666,584
558,ESR1,YBX1,0.07280102763790666,585
505,ELK1,CEBPD_negation,0.0730707515740839,586
232,BRCA1,SNAI2,0.0806316935921241,587
698,GABPA,NFKB1_negation,0.08154208400186282,588
1333,PIAS1,ESR2_negation,0.08164704474835012,589
2168,CREB3_negation,NFKB1_negation,0.08164704474835012,590
1224,KLF8,YBX1,0.08164704474835012,591
2322,KLF2_negation,SPI1_negation,0.08164704474835012,592
1638,SNAI2,CEBPD_negation,0.08164704474835012,593
1233,KLF8,CEBPD_negation,0.08164704474835012,594
2448,SPI1_negation,ZIC1_negation,0.08164704474835012,595
2160,CREB3_negation,CREM_negation,0.08164704474835012,596
526,ELK1,TWIST1_negation,0.08164704474835012,597
2096,BCL6_negation,SP1_negation,0.08164704474835012,598
120,ATF6,KLF2_negation,0.08164704474835012,599
2226,ESR2_negation,TWIST1_negation,0.08164704474835012,600
1176,KLF2,ZNF148,0.08164704474835012,601
2300,HIF1A_negation,RUNX1_negation,0.08164704474835012,602
351,CREBBP,IRF2,0.08164704474835012,603
572,ESR1,HDAC1_negation,0.08164704474835012,604
246,BRCA1,BRPF1_negation,0.08399579429073752,605
2136,CEBPD_negation,ESR2_negation,0.08399579429073752,606
269,BRCA1,TWIST2_negation,0.08399579429073752,607
956,IKBKB,SMARCB1,0.08444745744570906,608
788,HMGA1,SMARCB1,0.08444745744570906,609
776,HMGA1,IKBKB,0.08444745744570906,610
908,HSF1,WT1,0.08624120642222144,611
881,HNRNPD,TCF4_negation,0.08624120642222144,612
1384,RORA,HIF1A_negation,0.08624120642222144,613
1301,NANOG,TCF4_negation,0.08624120642222144,614
556,ESR1,STAT6,0.08624120642222144,615
1604,SNAI1,HIF1A_negation,0.08624120642222144,616
452,DNMT1,NFKB1_negation,0.08624120642222144,617
1428,RUNX1,HDAC1_negation,0.08624120642222144,618
1683,SOX17,HDAC1_negation,0.08624120642222144,619
381,CREBBP,ESR2_negation,0.0864283490110253,620
345,CREBBP,HIF1A,0.0864283490110253,621
352,CREBBP,IRF7,0.0864283490110253,622
398,CREBBP,TRIB3_negation,0.0864283490110253,623
2047,ARNT_negation,YY1_negation,0.0864283490110253,624
1430,RUNX1,HIF1A_negation,0.0864283490110253,625
2139,CEBPD_negation,HDAC2_negation,0.0864283490110253,626
1990,AR_negation,ATF1_negation,0.0864283490110253,627
999,IKBKB,ZIC1_negation,0.088217314548254,628
1598,SNAI1,CREB3_negation,0.088217314548254,629
831,HMGA1,ZIC1_negation,0.088217314548254,630
1510,SMARCA1,BCL6_negation,0.088217314548254,631
1068,IRF2,STAT5A,0.088217314548254,632
923,HSF1,HDAC1_negation,0.088217314548254,633
1581,SMARCB1,ZIC1_negation,0.088217314548254,634
493,ELK1,STAT5A,0.088217314548254,635
1469,SMAD4,CREB3_negation,0.08850847412461961,636
1933,ZNF148,ESR2_negation,0.08850847412461961,637
1641,SNAI2,ESR2_negation,0.08850847412461961,638
240,BRCA1,ZNF148,0.09171813423866342,639
1214,KLF8,SMAD4,0.09533122227798285,640
1927,ZNF148,ATF1_negation,0.09980233493180989,641
1935,ZNF148,HDAC1_negation,0.09980233493180989,642
1893,ZNF143,ARNT_negation,0.09980233493180989,643
2177,CREB3_negation,TCF4_negation,0.09980233493180989,644
1229,KLF8,ARNT_negation,0.09980233493180989,645
320,CEBPD,HIF1A_negation,0.09980233493180989,646
2164,CREB3_negation,HDAC2_negation,0.09980233493180989,647
2167,CREB3_negation,NFATC3_negation,0.09980233493180989,648
2009,AR_negation,SP1_negation,0.09980233493180989,649
2065,ATF1_negation,RUNX1_negation,0.09980233493180989,650
1874,YBX1,PARP1_negation,0.09980233493180989,651
1958,ZNF76,ARNT_negation,0.09980233493180989,652
2377,PARP1_negation,YY1_negation,0.10011156627889048,653
356,CREBBP,PIAS1,0.10011156627889048,654
1816,STAT6,YY1_negation,0.10011156627889048,655
360,CREBBP,SMARCA1,0.10011156627889048,656
1921,ZNF143,YY1_negation,0.10011156627889048,657
458,DNMT1,SP1_negation,0.10011156627889048,658
1986,ZNF76,YY1_negation,0.10011156627889048,659
463,DNMT1,TWIST1_negation,0.10011156627889048,660
136,ATF6,YY1_negation,0.10011156627889048,661
1380,RORA,ESR2_negation,0.10203766943315866,662
2360,NFKB1_negation,TWIST2_negation,0.10203766943315866,663
1025,IRF1,BCL6_negation,0.10489234357093771,664
1522,SMARCA1,NFKB1_negation,0.10489234357093771,665
1459,SMAD4,YBX1,0.10489234357093771,666
2475,TWIST2_negation,USF2_negation,0.10489234357093771,667
396,CREBBP,STAT1_negation,0.1053480454885319,668
402,CREBBP,YY1_negation,0.1053480454885319,669
2461,TCF4_negation,YY1_negation,0.1053480454885319,670
466,DNMT1,YY1_negation,0.1053480454885319,671
2020,ARNT_negation,ATF1_negation,0.10606853096691253,672
1931,ZNF148,CREB3_negation,0.10606853096691253,673
128,ATF6,SP1_negation,0.10606853096691253,674
1331,PIAS1,CREB3_negation,0.10606853096691253,675
2199,CREM_negation,SPI1_negation,0.10606853096691253,676
630,ESR2,CREM_negation,0.10606853096691253,677
1594,SNAI1,ATF1_negation,0.10606853096691253,678
1065,IRF2,SNAI2,0.10606853096691253,679
1028,IRF1,CREB3_negation,0.10606853096691253,680
1495,SMARCA1,SMARCB1,0.10784547252346305,681
787,HMGA1,SMARCA1,0.10784547252346305,682
955,IKBKB,SMARCA1,0.10784547252346305,683
1058,IRF2,PIAS1,0.10844086763618499,684
2359,NFKB1_negation,TWIST1_negation,0.10844086763618499,685
1877,YBX1,RXRA_negation,0.10844086763618499,686
1696,SOX17,STAT1_negation,0.10844086763618499,687
2180,CREB3_negation,TWIST2_negation,0.10844086763618499,688
1538,SMARCA1,ZIC1_negation,0.10844086763618499,689
2171,CREB3_negation,RUNX1_negation,0.10844086763618499,690
926,HSF1,KLF2_negation,0.10844086763618499,691
2369,PARP1_negation,SP1_negation,0.10844086763618499,692
1836,WT1,KLF2_negation,0.10851278097421148,693
531,ELK1,ZIC1_negation,0.10851278097421148,694
1946,ZNF148,SP1_negation,0.10851278097421148,695
1240,KLF8,HIF1A_negation,0.10851278097421148,696
2140,CEBPD_negation,HIF1A_negation,0.10851278097421148,697
1478,SMAD4,NFKB1_negation,0.1104978968453339,698
1088,IRF2,KLF2_negation,0.11324171148567515,699
1497,SMARCA1,SNAI2,0.11511689132430195,700
247,BRCA1,CEBPD_negation,0.11511689132430195,701
2150,CEBPD_negation,SPI1_negation,0.11511689132430195,702
1802,STAT6,NFKB1_negation,0.11963602970421001,703
829,HMGA1,YY1_negation,0.12228199186523156,704
2313,HIF1A_negation,ZIC1_negation,0.12228199186523156,705
2075,ATF1_negation,USF2_negation,0.12228199186523156,706
2060,ATF1_negation,KLF2_negation,0.12228199186523156,707
1579,SMARCB1,YY1_negation,0.12228199186523156,708
1862,YBX1,BRPF1_negation,0.12228199186523156,709
1230,KLF8,ATF1_negation,0.12228199186523156,710
2114,BRPF1_negation,HIF1A_negation,0.12228199186523156,711
997,IKBKB,YY1_negation,0.12228199186523156,712
1236,KLF8,ESR2_negation,0.12394619988843839,713
2258,HDAC1_negation,NFKB1_negation,0.12394619988843839,714
1093,IRF2,RUNX1_negation,0.12394619988843839,715
902,HSF1,SNAI1,0.1270401443846437,716
1651,SNAI2,RUNX1_negation,0.12788158979536063,717
2394,RUNX1_negation,RXRA_negation,0.12788158979536063,718
1249,KLF8,SP1_negation,0.13111596600068065,719
2169,CREB3_negation,PARP1_negation,0.13111596600068065,720
1343,PIAS1,RUNX1_negation,0.13111596600068065,721
2474,TWIST1_negation,ZIC1_negation,0.13111596600068065,722
577,ESR1,NFKB1_negation,0.13111596600068065,723
1321,PIAS1,YBX1,0.13111596600068065,724
1756,STAT5A,CREB3_negation,0.13111596600068065,725
2088,BCL6_negation,KLF2_negation,0.13111596600068065,726
2315,KLF2_negation,NFKB1_negation,0.13111596600068065,727
1163,KLF2,RUNX1,0.13111596600068065,728
1098,IRF2,STAT1_negation,0.13111596600068065,729
2210,ESR2_negation,HDAC1_negation,0.13111596600068065,730
321,CEBPD,KLF2_negation,0.13111596600068065,731
2064,ATF1_negation,POU4F2_negation,0.1311819861633977,732
2260,HDAC1_negation,POU4F2_negation,0.1311819861633977,733
2135,CEBPD_negation,CREM_negation,0.1311819861633977,734
1164,KLF2,SMAD4,0.1311819861633977,735
485,ELK1,RUNX1,0.1311819861633977,736
601,ESR2,IRF2,0.1311819861633977,737
214,BRCA1,HIF1A,0.1329238781092012,738
785,HMGA1,RUNX1,0.13342127973272502,739
1760,STAT5A,HDAC1_negation,0.13342127973272502,740
806,HMGA1,CREB3_negation,0.13342127973272502,741
2269,HDAC1_negation,TWIST1_negation,0.13342127973272502,742
1433,RUNX1,NFKB1_negation,0.13342127973272502,743
1809,STAT6,SPI1_negation,0.13342127973272502,744
1406,RUNX1,SMARCB1,0.13342127973272502,745
1878,YBX1,SEC14L2_negation,0.13342127973272502,746
1556,SMARCB1,CREB3_negation,0.13342127973272502,747
974,IKBKB,CREB3_negation,0.13342127973272502,748
108,ATF6,ARNT_negation,0.13342127973272502,749
953,IKBKB,RUNX1,0.13342127973272502,750
1949,ZNF148,TCF4_negation,0.13342127973272502,751
543,ESR1,KLF8,0.13386082273653047,752
181,BCL6,CREB3_negation,0.13386082273653047,753
1520,SMARCA1,KLF2_negation,0.13386082273653047,754
276,CEBPD,ELK1,0.13386082273653047,755
764,HIF1A,SPI1_negation,0.13386082273653047,756
1679,SOX17,CREB3_negation,0.13386082273653047,757
2262,HDAC1_negation,RXRA_negation,0.13386082273653047,758
528,ELK1,USF2_negation,0.13386082273653047,759
103,ATF6,YBX1,0.13386082273653047,760
1998,AR_negation,HDAC1_negation,0.13386082273653047,761
2146,CEBPD_negation,RUNX1_negation,0.1388668909280825,762
224,BRCA1,NANOG,0.1388668909280825,763
216,BRCA1,HNRNPD,0.1388668909280825,764
1846,WT1,STAT1_negation,0.1388668909280825,765
678,GABPA,WT1,0.1403339180526081,766
1382,RORA,HDAC1_negation,0.1447991327680122,767
846,HNRNPD,SNAI1,0.1447991327680122,768
1266,NANOG,SNAI1,0.1447991327680122,769
494,ELK1,STAT6,0.1447991327680122,770
2467,TRIB3_negation,YY1_negation,0.15010573851649547,771
2030,ARNT_negation,HIF1A_negation,0.15010573851649547,772
1156,IRF7,YY1_negation,0.15010573851649547,773
393,CREBBP,SEC14L2_negation,0.15010573851649547,774
389,CREBBP,PARP1_negation,0.15010573851649547,775
4,ASH1L,CREBBP,0.15010573851649547,776
2076,ATF1_negation,YY1_negation,0.15010573851649547,777
1441,RUNX1,STAT1_negation,0.15010573851649547,778
1103,IRF2,USF2_negation,0.15010573851649547,779
337,CEBPD,YY1_negation,0.15010573851649547,780
212,BRCA1,ESR2,0.15060939062856396,781
1943,ZNF148,RUNX1_negation,0.15060939062856396,782
1311,PIAS1,SMAD4,0.15060939062856396,783
1482,SMAD4,RXRA_negation,0.15060939062856396,784
686,GABPA,BCL6_negation,0.1521920508993929,785
1668,SOX17,WT1,0.1521920508993929,786
1699,SOX17,TWIST1_negation,0.1561166015981132,787
1788,STAT6,ARNT_negation,0.1561166015981132,788
1246,KLF8,RUNX1_negation,0.1561166015981132,789
914,HSF1,ARNT_negation,0.15968006551460856,790
815,HMGA1,NFKB1_negation,0.15968006551460856,791
1565,SMARCB1,NFKB1_negation,0.15968006551460856,792
983,IKBKB,NFKB1_negation,0.15968006551460856,793
603,ESR2,KLF2,0.16101470564706796,794
87,ATF6,KLF2,0.16101470564706796,795
2062,ATF1_negation,NFKB1_negation,0.16101470564706796,796
1378,RORA,CREB3_negation,0.16101470564706796,797
1023,IRF1,ARNT_negation,0.16101470564706796,798
1394,RORA,SPI1_negation,0.16101470564706796,799
1416,RUNX1,ZNF148,0.16101470564706796,800
105,ATF6,ZNF148,0.16101470564706796,801
964,IKBKB,YBX1,0.16101470564706796,802
519,ELK1,RXRA_negation,0.16101470564706796,803
1000,IRF1,IRF2,0.16101470564706796,804
1546,SMARCB1,YBX1,0.16101470564706796,805
796,HMGA1,YBX1,0.16101470564706796,806
1474,SMAD4,HDAC2_negation,0.16101470564706796,807
67,ASH1L,YY1_negation,0.1633621132695854,808
929,HSF1,PARP1_negation,0.1633621132695854,809
651,ESR2,USF2_negation,0.1633621132695854,810
2070,ATF1_negation,STAT1_negation,0.1633621132695854,811
406,DNMT1,ESR1,0.1633621132695854,812
368,CREBBP,WT1,0.1633621132695854,813
2107,BRPF1_negation,CEBPD_negation,0.1633621132695854,814
2156,CEBPD_negation,USF2_negation,0.1633621132695854,815
1453,SMAD4,SNAI2,0.16415729405962237,816
1387,RORA,NFKB1_negation,0.16415729405962237,817
1490,SMAD4,TWIST2_negation,0.16415729405962237,818
2198,CREM_negation,SP1_negation,0.16475790292607725,819
981,IKBKB,KLF2_negation,0.16475790292607725,820
2231,ESR2_negation,ZIC1_negation,0.16475790292607725,821
1563,SMARCB1,KLF2_negation,0.16475790292607725,822
1763,STAT5A,KLF2_negation,0.16475790292607725,823
610,ESR2,SMARCA1,0.16475790292607725,824
514,ELK1,NFATC3_negation,0.16475790292607725,825
1074,IRF2,ZNF76,0.16475790292607725,826
813,HMGA1,KLF2_negation,0.16475790292607725,827
504,ELK1,BRPF1_negation,0.16475790292607725,828
1072,IRF2,ZNF143,0.16475790292607725,829
1755,STAT5A,CEBPD_negation,0.16629547744844944,830
113,ATF6,CREB3_negation,0.16629547744844944,831
1674,SOX17,ARNT_negation,0.16629547744844944,832
2408,RXRA_negation,SP1_negation,0.16629547744844944,833
2439,SP1_negation,ZIC1_negation,0.16629547744844944,834
1738,STAT4,TWIST1_negation,0.16737687399164725,835
1842,WT1,RXRA_negation,0.16737687399164725,836
122,ATF6,NFKB1_negation,0.175233457406923,837
1466,SMAD4,BCL6_negation,0.18200144115817718,838
1375,RORA,BCL6_negation,0.18200144115817718,839
826,HMGA1,TWIST1_negation,0.1831598525874229,840
1623,SNAI1,ZIC1_negation,0.1831598525874229,841
2470,TWIST1_negation,TWIST2_negation,0.1831598525874229,842
1194,KLF2,PARP1_negation,0.1831598525874229,843
1576,SMARCB1,TWIST1_negation,0.1831598525874229,844
2149,CEBPD_negation,SP1_negation,0.1831598525874229,845
1533,SMARCA1,TWIST1_negation,0.1831598525874229,846
1095,IRF2,SEC14L2_negation,0.1831598525874229,847
994,IKBKB,TWIST1_negation,0.1831598525874229,848
1062,IRF2,SMARCA1,0.1831598525874229,849
1159,KLF2,KLF8,0.1831598525874229,850
2328,KLF2_negation,USF2_negation,0.18326685612862215,851
2017,AR_negation,YY1_negation,0.18326685612862215,852
771,HIF1A,YY1_negation,0.18326685612862215,853
375,CREBBP,ATF1_negation,0.18326685612862215,854
2427,SEC14L2_negation,YY1_negation,0.18326685612862215,855
2117,BRPF1_negation,NFKB1_negation,0.19099010198182811,856
1393,RORA,SP1_negation,0.19099010198182811,857
599,ESR2,IKBKB,0.19099010198182811,858
188,BCL6,KLF2_negation,0.19099010198182811,859
596,ESR2,HMGA1,0.19099010198182811,860
1925,ZNF148,AR_negation,0.19099010198182811,861
896,HSF1,PIAS1,0.19099010198182811,862
611,ESR2,SMARCB1,0.19099010198182811,863
18,ASH1L,KLF2,0.19099010198182811,864
1876,YBX1,RUNX1_negation,0.19099010198182811,865
2154,CEBPD_negation,TWIST1_negation,0.19099010198182811,866
2384,POU4F2_negation,SPI1_negation,0.19099010198182811,867
1850,WT1,TWIST2_negation,0.19157657938369238,868
249,BRCA1,CREM_negation,0.19488194609066942,869
259,BRCA1,POU4F2_negation,0.1952246028600257,870
1445,RUNX1,TWIST2_negation,0.19840791571345864,871
540,ESR1,IRF2,0.19840791571345864,872
606,ESR2,PIAS1,0.19840791571345864,873
2442,SPI1_negation,TRIB3_negation,0.19840791571345864,874
1149,IRF7,SPI1_negation,0.19840791571345864,875
2148,CEBPD_negation,SEC14L2_negation,0.19840791571345864,876
1296,NANOG,RXRA_negation,0.19840791571345864,877
1241,KLF8,KLF2_negation,0.19840791571345864,878
876,HNRNPD,RXRA_negation,0.19840791571345864,879
2364,NFKB1_negation,ZIC1_negation,0.19840791571345864,880
650,ESR2,TWIST2_negation,0.19840791571345864,881
642,ESR2,RXRA_negation,0.19840791571345864,882
1605,SNAI1,KLF2_negation,0.19840791571345864,883
133,ATF6,TWIST1_negation,0.19840791571345864,884
2414,RXRA_negation,TWIST2_negation,0.2016113750953844,885
903,HSF1,SNAI2,0.2016113750953844,886
2215,ESR2_negation,NFKB1_negation,0.2016113750953844,887
2307,HIF1A_negation,TRIB3_negation,0.20477203776661873,888
2183,CREB3_negation,ZBTB2_negation,0.20477203776661873,889
2106,BCL6_negation,ZIC1_negation,0.20477203776661873,890
542,ESR1,KLF2,0.20477203776661873,891
1139,IRF7,HIF1A_negation,0.20477203776661873,892
2123,BRPF1_negation,SP1_negation,0.20477203776661873,893
1422,RUNX1,BRPF1_negation,0.20477203776661873,894
2271,HDAC1_negation,USF2_negation,0.20477203776661873,895
1431,RUNX1,KLF2_negation,0.20477203776661873,896
2301,HIF1A_negation,RXRA_negation,0.20477203776661873,897
1356,PIAS1,ZIC1_negation,0.20477203776661873,898
1457,SMAD4,STAT6,0.20573466851864017,899
1706,STAT4,STAT6,0.20573466851864017,900
1247,KLF8,RXRA_negation,0.20573466851864017,901
564,ESR1,ATF1_negation,0.20618439419072412,902
2176,CREB3_negation,STAT1_negation,0.20618439419072412,903
404,CREBBP,ZIC1_negation,0.20618439419072412,904
2323,KLF2_negation,STAT1_negation,0.20618439419072412,905
931,HSF1,RUNX1_negation,0.20618439419072412,906
355,CREBBP,NANOG,0.20618439419072412,907
343,CREBBP,ESR2,0.20618439419072412,908
347,CREBBP,HNRNPD,0.20618439419072412,909
2066,ATF1_negation,RXRA_negation,0.20618439419072412,910
2303,HIF1A_negation,SP1_negation,0.20618439419072412,911
1536,SMARCA1,YY1_negation,0.20618439419072412,912
2044,ARNT_negation,TWIST1_negation,0.20618439419072412,913
438,DNMT1,ARNT_negation,0.20618439419072412,914
2010,AR_negation,SPI1_negation,0.20864265608560487,915
925,HSF1,HIF1A_negation,0.20864265608560487,916
1429,RUNX1,HDAC2_negation,0.20864265608560487,917
1881,YBX1,STAT1_negation,0.20864265608560487,918
608,ESR2,RUNX1,0.20864265608560487,919
573,ESR1,HDAC2_negation,0.20864265608560487,920
350,CREBBP,IRF1,0.20864265608560487,921
2110,BRPF1_negation,ESR2_negation,0.20864265608560487,922
1785,STAT6,ZNF148,0.21211293768613698,923
1003,IRF1,KLF8,0.21211293768613698,924
1352,PIAS1,TWIST2_negation,0.21211293768613698,925
507,ELK1,CREM_negation,0.21211293768613698,926
513,ELK1,KLF2_negation,0.21211293768613698,927
2225,ESR2_negation,TRIB3_negation,0.21211293768613698,928
1135,IRF7,ESR2_negation,0.21211293768613698,929
2023,ARNT_negation,CEBPD_negation,0.21211293768613698,930
1648,SNAI2,NFKB1_negation,0.21726963284062104,931
1587,SNAI1,WT1,0.2181419923899181,932
2221,ESR2_negation,SP1_negation,0.22306461570701175,933
16,ASH1L,IRF2,0.22306461570701175,934
1465,SMAD4,ATF1_negation,0.22306461570701175,935
1385,RORA,KLF2_negation,0.22306461570701175,936
427,DNMT1,SNAI2,0.22306461570701175,937
211,BRCA1,ESR1,0.22306461570701175,938
1198,KLF2,SEC14L2_negation,0.22306461570701175,939
532,ESR1,ESR2,0.22306461570701175,940
954,IKBKB,SMAD4,0.2291239917020409,941
256,BRCA1,NFATC3_negation,0.2291239917020409,942
1451,SMAD4,SMARCB1,0.2291239917020409,943
786,HMGA1,SMAD4,0.2291239917020409,944
1636,SNAI2,BCL6_negation,0.22957083817005233,945
1661,SNAI2,USF2_negation,0.23076337772187086,946
935,HSF1,SPI1_negation,0.23439473494454027,947
1002,IRF1,KLF2,0.23439473494454027,948
278,CEBPD,ESR2,0.23439473494454027,949
2099,BCL6_negation,TCF4_negation,0.23439473494454027,950
223,BRCA1,KLF8,0.23892878549993368,951
663,GABPA,KLF2,0.23892878549993368,952
1404,RUNX1,SMAD4,0.24254307603528186,953
185,BCL6,HDAC1_negation,0.2427425187375539,954
2230,ESR2_negation,ZBTB2_negation,0.2427425187375539,955
1304,NANOG,TWIST2_negation,0.2427425187375539,956
884,HNRNPD,TWIST2_negation,0.2427425187375539,957
1650,SNAI2,POU4F2_negation,0.24430506108642858,958
1487,SMAD4,TCF4_negation,0.24430506108642858,959
996,IKBKB,USF2_negation,0.24430506108642858,960
294,CEBPD,SMAD4,0.24430506108642858,961
70,ATF6,BCL6,0.24430506108642858,962
1578,SMARCB1,USF2_negation,0.24430506108642858,963
828,HMGA1,USF2_negation,0.24430506108642858,964
227,BRCA1,RUNX1,0.24430506108642858,965
2425,SEC14L2_negation,TWIST2_negation,0.24430506108642858,966
1888,YBX1,ZBTB2_negation,0.2458984989333093,967
1099,IRF2,TCF4_negation,0.2458984989333093,968
2302,HIF1A_negation,SEC14L2_negation,0.2458984989333093,969
2208,CREM_negation,ZIC1_negation,0.2458984989333093,970
130,ATF6,STAT1_negation,0.2458984989333093,971
565,ESR1,BCL6_negation,0.2458984989333093,972
645,ESR2,SPI1_negation,0.2458984989333093,973
1185,KLF2,CREM_negation,0.2458984989333093,974
647,ESR2,TCF4_negation,0.2458984989333093,975
2418,RXRA_negation,ZIC1_negation,0.2458984989333093,976
751,HIF1A,ETS1_negation,0.2458984989333093,977
710,GABPA,TWIST2_negation,0.25293960936256615,978
1031,IRF1,ETS1_negation,0.25691611080198073,979
867,HNRNPD,HDAC1_negation,0.25691611080198073,980
1165,KLF2,SMARCA1,0.25691611080198073,981
1409,RUNX1,SOX17,0.25691611080198073,982
1835,WT1,HIF1A_negation,0.25691611080198073,983
1264,NANOG,SMARCA1,0.25691611080198073,984
1287,NANOG,HDAC1_negation,0.25691611080198073,985
2091,BCL6_negation,PARP1_negation,0.25691611080198073,986
844,HNRNPD,SMARCA1,0.25691611080198073,987
843,HNRNPD,SMAD4,0.25695381999594213,988
1496,SMARCA1,SNAI1,0.25695381999594213,989
1450,SMAD4,SMARCA1,0.25695381999594213,990
1652,SNAI2,RXRA_negation,0.25695381999594213,991
1263,NANOG,SMAD4,0.25695381999594213,992
2432,SP1_negation,TCF4_negation,0.25701613215393204,993
581,ESR1,RXRA_negation,0.25701613215393204,994
2025,ARNT_negation,CREM_negation,0.25701613215393204,995
2074,ATF1_negation,TWIST2_negation,0.25701613215393204,996
2445,SPI1_negation,USF2_negation,0.25701613215393204,997
1629,SNAI2,YBX1,0.25701613215393204,998
1635,SNAI2,ATF1_negation,0.25701613215393204,999
1889,YBX1,ZIC1_negation,0.25701613215393204,1000
628,ESR2,CEBPD_negation,0.25701613215393204,1001
563,ESR1,ARNT_negation,0.25701613215393204,1002
913,HSF1,AR_negation,0.25701613215393204,1003
2319,KLF2_negation,RXRA_negation,0.25701613215393204,1004
2284,HDAC2_negation,SP1_negation,0.25701613215393204,1005
202,BCL6,TWIST2_negation,0.25891489003979434,1006
268,BRCA1,TWIST1_negation,0.25891489003979434,1007
325,CEBPD,POU4F2_negation,0.25891489003979434,1008
594,ESR2,GABPA,0.25891489003979434,1009
364,CREBBP,SOX17,0.2660624167806177,1010
2108,BRPF1_negation,CREB3_negation,0.2660624167806177,1011
2476,TWIST2_negation,YY1_negation,0.2660624167806177,1012
358,CREBBP,RUNX1,0.2660624167806177,1013
2310,HIF1A_negation,USF2_negation,0.2660624167806177,1014
