,gene_1,gene_2,HG_pval,rank
1158,SP1_negation,WT1_negation,0.17585431805115578,518
11,CEBPE,SF1,0.17585431805115578,519
465,PKNOX1,SMAD3_negation,0.17585431805115578,520
18,CEBPE,TCF4,0.1761941964780885,521
171,ELK1,E2F1_negation,0.18011061544542978,522
326,HOXA7,TCF4,0.18459332778987542,523
912,YY1,NFKB1_negation,0.1889952309315266,524
532,SF1,ERG_negation,0.19619968623572623,525
631,SOX17,CIITA_negation,0.19619968623572623,526
113,DEK,TP63,0.19619968623572623,527
261,ESR2,KLF4_negation,0.2010901141603181,528
155,ELK1,STAT6,0.2010901141603181,529
913,YY1,RELA_negation,0.20438567461372037,530
951,ARNT_negation,E2F1_negation,0.20438567461372037,531
327,HOXA7,TP53,0.20438567461372037,532
110,DEK,STAT6,0.20500550677938245,533
626,SOX17,ARNT_negation,0.20500550677938245,534
634,SOX17,ERG_negation,0.20500550677938245,535
849,USF2,WWTR1_negation,0.20527969905536483,536
382,KLF2,ERG_negation,0.20527969905536483,537
825,USF2,WT1,0.20527969905536483,538
779,TP53,CEBPD_negation,0.20823808520138337,539
28,CEBPE,BCL6_negation,0.20823808520138337,540
852,WT1,YY1,0.20848437550547053,541
590,SMARCB1,YBX1,0.20848437550547053,542
217,ERCC2,FOXO1_negation,0.20848437550547053,543
344,HOXA7,KLF4_negation,0.21090093327477802,544
1103,FOXO1_negation,SP1_negation,0.21825572974158727,545
317,HOXA7,PKNOX1,0.2293781486411485,546
921,YY1,WWTR1_negation,0.2293781486411485,547
303,FOS,KLF4_negation,0.2293781486411485,548
1105,FOXO1_negation,TWIST2_negation,0.23062163347460612,549
259,ESR2,ERG_negation,0.23815546007366387,550
673,SPI1,SP1_negation,0.23815546007366387,551
329,HOXA7,USF2,0.23815546007366387,552
82,CREM,FOXO1_negation,0.23975258802528915,553
675,SPI1,TWIST2_negation,0.24422760277254157,554
1148,SMAD3_negation,SP1_negation,0.24422760277254157,555
1091,ERG_negation,SP1_negation,0.24772087085815894,556
230,ESR2,FOS,0.24772087085815894,557
648,SPI1,STAT3,0.24772087085815894,558
447,PKNOX1,WT1,0.24772991243935608,559
665,SPI1,E2F1_negation,0.24946192371008385,560
660,SPI1,BCL6_negation,0.24946192371008385,561
291,FOS,YY1,0.2517705532526092,562
384,KLF2,KLF4_negation,0.25912935731931575,563
699,STAT3,KLF4_negation,0.25912935731931575,564
482,RFX1,TP63,0.25912935731931575,565
1154,SMAD3_negation,ZBTB2_negation,0.2635250050713994,566
353,HOXA7,WT1_negation,0.2635250050713994,567
67,CREM,TP63,0.2666172134836345,568
412,PAX5,ZNF76,0.27419239366996,569
273,FOS,HOXA7,0.27419239366996,570
499,RFX1,NFKB1_negation,0.27419239366996,571
474,RFX1,SMAD3,0.28088446239228737,572
1017,CEBPD_negation,SPI1_negation,0.28088446239228737,573
980,ATF2_negation,SPI1_negation,0.28177300956576623,574
582,SMARCB1,SPI1,0.28177300956576623,575
263,ESR2,RELA_negation,0.28177300956576623,576
857,WT1,CEBPD_negation,0.2891963310393733,577
891,YBX1,RXRA_negation,0.2891963310393733,578
629,SOX17,CEBPD_negation,0.2891963310393733,579
197,ERCC2,SPI1,0.2891963310393733,580
1149,SMAD3_negation,SPI1_negation,0.290122112117051,581
771,TP53,USF2,0.2954901799570873,582
798,TP63,USF2,0.2954901799570873,583
1133,RELA_negation,SP1_negation,0.2961227910673701,584
346,HOXA7,RELA_negation,0.2961227910673701,585
267,ESR2,SPI1_negation,0.2961227910673701,586
49,CREM,ELK1,0.2961227910673701,587
295,FOS,BCL6_negation,0.2961227910673701,588
641,SOX17,SP1_negation,0.2961227910673701,589
711,STAT6,TCF4,0.2997920872840996,590
462,PKNOX1,NFKB1_negation,0.2997920872840996,591
501,RFX1,RXRA_negation,0.2997920872840996,592
314,FOS,ZBTB2_negation,0.2997920872840996,593
270,ESR2,WT1_negation,0.300501549922325,594
451,PKNOX1,ARNT_negation,0.3017758842323568,595
964,ARNT_negation,WWTR1_negation,0.3017758842323568,596
467,PKNOX1,SPI1_negation,0.3017758842323568,597
697,STAT3,ERG_negation,0.304074219478426,598
685,STAT3,WT1,0.304074219478426,599
335,HOXA7,ATF2_negation,0.3075462502795341,600
3,CEBPE,ERCC2,0.3099516938953255,601
1002,BCL6_negation,WT1_negation,0.3099516938953255,602
548,SMAD3,SPI1,0.3099516938953255,603
1063,CREB3_negation,SMAD3_negation,0.3099516938953255,604
72,CREM,ZNF76,0.3099516938953255,605
681,STAT3,TCF4,0.3206704670189948,606
189,ERCC2,KLF2,0.3206704670189948,607
174,ELK1,KLF4_negation,0.3233148502720097,608
749,TCF4,ATF2_negation,0.3233148502720097,609
1056,CREB3_negation,E2F1_negation,0.3320316175808207,610
484,RFX1,WT1,0.3320316175808207,611
236,ESR2,SF1,0.3320316175808207,612
914,YY1,RXRA_negation,0.3339581549036649,613
602,SMARCB1,FOXO1_negation,0.3347823602226316,614
1104,FOXO1_negation,SPI1_negation,0.3419194666504857,615
141,ELK1,ERCC2,0.344128716075373,616
890,YBX1,RELA_negation,0.344128716075373,617
22,CEBPE,WT1,0.344128716075373,618
678,SPI1,WWTR1_negation,0.344128716075373,619
310,FOS,TWIST2_negation,0.344128716075373,620
1145,RXRA_negation,WT1_negation,0.3466703092975825,621
260,ESR2,FOXO1_negation,0.3548720498051581,622
289,FOS,WT1,0.35704075314203143,623
85,CREM,RELA_negation,0.35704075314203143,624
989,BCL6_negation,CREB3_negation,0.35704075314203143,625
4,CEBPE,ESR2,0.35704075314203143,626
812,TP63,FOXO1_negation,0.35972298675804043,627
0,CEBPE,CREM,0.3604624018695537,628
145,ELK1,KLF2,0.3604624018695537,629
265,ESR2,SMAD3_negation,0.364135360460467,630
452,PKNOX1,ATF2_negation,0.368818156991186,631
298,FOS,CIITA_negation,0.37070260765767915,632
521,SF1,YBX1,0.37070260765767915,633
388,KLF2,SMAD3_negation,0.3734176669251412,634
59,CREM,SMAD3,0.37563652654876106,635
761,TCF4,RXRA_negation,0.3839858957924018,636
81,CREM,ERG_negation,0.38410603114606073,637
88,CREM,SP1_negation,0.38410603114606073,638
203,ERCC2,USF2,0.3856833667335994,639
684,STAT3,USF2,0.3856833667335994,640
854,WT1,ARNT_negation,0.3856833667335994,641
80,CREM,E2F1_negation,0.3856833667335994,642
509,RFX1,ZBTB2_negation,0.3881305970800609,643
1132,RELA_negation,SMAD3_negation,0.3901012967645317,644
376,KLF2,BCL6_negation,0.39266108424466895,645
712,STAT6,TP53,0.39266108424466895,646
531,SF1,E2F1_negation,0.39266108424466895,647
1062,CREB3_negation,RXRA_negation,0.39266108424466895,648
671,SPI1,RXRA_negation,0.39266108424466895,649
978,ATF2_negation,SMAD3_negation,0.39990759162047956,650
201,ERCC2,TP53,0.40069900648414014,651
307,FOS,SMAD3_negation,0.40069900648414014,652
679,SPI1,ZBTB2_negation,0.4040752711714432,653
770,TP53,TP63,0.405281780358013,654
898,YBX1,WWTR1_negation,0.41232629727399855,655
389,KLF2,SP1_negation,0.41232629727399855,656
33,CEBPE,E2F1_negation,0.41232629727399855,657
768,TCF4,WWTR1_negation,0.4194395011407893,658
776,TP53,ARNT_negation,0.4194395011407893,659
187,ERCC2,FOS,0.4194395011407893,660
959,ARNT_negation,SP1_negation,0.4194395011407893,661
52,CREM,FOS,0.4194395011407893,662
227,ERCC2,WT1_negation,0.4194395011407893,663
596,SMARCB1,CEBPD_negation,0.4194395011407893,664
1018,CEBPD_negation,TWIST2_negation,0.4194395011407893,665
453,PKNOX1,BCL6_negation,0.4194395011407893,666
1073,E2F1_negation,KLF4_negation,0.4207392504460687,667
764,TCF4,SPI1_negation,0.42154387413116173,668
1163,SPI1_negation,WT1_negation,0.42154387413116173,669
47,CEBPE,ZBTB2_negation,0.4216450141701641,670
1116,KLF4_negation,TWIST2_negation,0.4216450141701641,671
1088,ERG_negation,RELA_negation,0.4361412031908974,672
534,SF1,KLF4_negation,0.43729796188013637,673
543,SF1,WT1_negation,0.44095111056117975,674
442,PKNOX1,STAT6,0.44095111056117975,675
783,TP53,E2F1_negation,0.44095111056117975,676
45,CEBPE,WT1_negation,0.44095111056117975,677
473,RFX1,SF1,0.44095111056117975,678
696,STAT3,E2F1_negation,0.44097147484642246,679
258,ESR2,E2F1_negation,0.44097147484642246,680
360,KLF2,SMAD3,0.45900596239206665,681
181,ELK1,TWIST2_negation,0.45900596239206665,682
151,ELK1,SMARCB1,0.45900596239206665,683
710,STAT3,ZBTB2_negation,0.4629131300592211,684
312,FOS,WT1_negation,0.4629131300592211,685
381,KLF2,E2F1_negation,0.4629131300592211,686
215,ERCC2,E2F1_negation,0.46661442179514284,687
364,KLF2,STAT3,0.46661442179514284,688
1061,CREB3_negation,RELA_negation,0.46661442179514284,689
1153,SMAD3_negation,WWTR1_negation,0.4746364144875463,690
505,RFX1,TWIST2_negation,0.4808204982426329,691
690,STAT3,ATF2_negation,0.4808204982426329,692
874,WT1,WWTR1_negation,0.48840120728655695,693
615,SOX17,SPI1,0.48840120728655695,694
1066,CREB3_negation,TWIST2_negation,0.48840120728655695,695
86,CREM,RXRA_negation,0.48840120728655695,696
733,STAT6,SMAD3_negation,0.48848252098825945,697
150,ELK1,SMAD3,0.4919294139485312,698
87,CREM,SMAD3_negation,0.49605716461059335,699
243,ESR2,TCF4,0.49605716461059335,700
157,ELK1,TP53,0.49605716461059335,701
860,WT1,CREB3_negation,0.4989479806355275,702
869,WT1,SP1_negation,0.4989479806355275,703
374,KLF2,ARNT_negation,0.4989479806355275,704
993,BCL6_negation,KLF4_negation,0.5009664693648287,705
340,HOXA7,CREB3_negation,0.505585928971128,706
864,WT1,KLF4_negation,0.5094067139111781,707
966,ATF2_negation,BCL6_negation,0.5094067139111781,708
1101,FOXO1_negation,RXRA_negation,0.5094067139111781,709
476,RFX1,SOX17,0.5094067139111781,710
433,PAX5,WWTR1_negation,0.5189086606950941,711
288,FOS,USF2,0.5189086606950941,712
831,USF2,BCL6_negation,0.5189086606950941,713
234,ESR2,PKNOX1,0.5190733850962552,714
90,CREM,TWIST2_negation,0.5190733850962552,715
946,ARNT_negation,BCL6_negation,0.5190733850962552,716
58,CREM,SF1,0.5190733850962552,717
522,SF1,YY1,0.5199476366847752,718
281,FOS,SOX17,0.5199476366847752,719
760,TCF4,RELA_negation,0.5213581935782076,720
917,YY1,SPI1_negation,0.5324111667875271,721
1167,TWIST2_negation,WT1_negation,0.5324111667875271,722
179,ELK1,SP1_negation,0.5324111667875271,723
974,ATF2_negation,KLF4_negation,0.5337035062024788,724
880,YBX1,BCL6_negation,0.5343922630818582,725
43,CEBPE,TWIST2_negation,0.5343922630818582,726
593,SMARCB1,ARNT_negation,0.5343922630818582,727
599,SMARCB1,CREB3_negation,0.5343922630818582,728
278,FOS,SF1,0.5343922630818582,729
763,TCF4,SP1_negation,0.5343922630818582,730
961,ARNT_negation,TWIST2_negation,0.5343922630818582,731
70,CREM,YBX1,0.5441180037261046,732
299,FOS,CREB3_negation,0.5441180037261046,733
79,CREM,CREB3_negation,0.5441180037261046,734
290,FOS,YBX1,0.5441180037261046,735
1096,ERG_negation,WWTR1_negation,0.5441180037261046,736
1159,SP1_negation,WWTR1_negation,0.5441180037261046,737
32,CEBPE,CREB3_negation,0.5441180037261046,738
715,STAT6,WT1,0.5470497938574458,739
144,ELK1,HOXA7,0.5580169241345494,740
69,CREM,WT1,0.5580996095564209,741
56,CREM,PKNOX1,0.5580996095564209,742
1111,KLF4_negation,RELA_negation,0.5628977762528136,743
578,SMAD3,WT1_negation,0.5628977762528136,744
533,SF1,FOXO1_negation,0.567814172474774,745
755,TCF4,E2F1_negation,0.567814172474774,746
60,CREM,SMARCB1,0.5690575762445526,747
772,TP53,WT1,0.5690575762445526,748
632,SOX17,CREB3_negation,0.5690575762445526,749
38,CEBPE,RELA_negation,0.5690575762445526,750
1140,RXRA_negation,SMAD3_negation,0.5767530602063518,751
280,FOS,SMARCB1,0.578491078785817,752
513,SF1,SPI1,0.578491078785817,753
177,ELK1,RXRA_negation,0.578491078785817,754
960,ARNT_negation,SPI1_negation,0.578491078785817,755
200,ERCC2,TCF4,0.578491078785817,756
232,ESR2,KLF2,0.578491078785817,757
285,FOS,TCF4,0.578491078785817,758
163,ELK1,ZNF76,0.5869636449590622,759
188,ERCC2,HOXA7,0.5947596683661872,760
566,SMAD3,E2F1_negation,0.6001415097231468,761
576,SMAD3,TWIST2_negation,0.6020472732224192,762
14,CEBPE,SOX17,0.6020472732224192,763
1119,KLF4_negation,WWTR1_negation,0.6089360872255942,764
96,DEK,ERCC2,0.6127019420826019,765
132,DEK,RXRA_negation,0.6127019420826019,766
1064,CREB3_negation,SP1_negation,0.6129338431239008,767
300,FOS,E2F1_negation,0.6129338431239008,768
220,ERCC2,RELA_negation,0.6129338431239008,769
436,PKNOX1,SF1,0.6129338431239008,770
922,YY1,ZBTB2_negation,0.6155025212751117,771
603,SMARCB1,KLF4_negation,0.6155025212751117,772
1165,SPI1_negation,ZBTB2_negation,0.616096640777825,773
800,TP63,YBX1,0.616096640777825,774
803,TP63,ARNT_negation,0.616096640777825,775
84,CREM,NFKB1_negation,0.616096640777825,776
866,WT1,RELA_negation,0.6203467571133282,777
247,ESR2,WT1,0.6234516479080172,778
845,USF2,SPI1_negation,0.6234516479080172,779
284,FOS,STAT6,0.6250538713234608,780
994,BCL6_negation,NFKB1_negation,0.6250538713234608,781
1122,NFKB1_negation,RXRA_negation,0.6250538713234608,782
5,CEBPE,FOS,0.6279106757523059,783
222,ERCC2,SMAD3_negation,0.6299550736191515,784
1174,WT1_negation,ZBTB2_negation,0.6399098614007096,785
729,STAT6,KLF4_negation,0.6546725729577154,786
391,KLF2,TWIST2_negation,0.6597051638768948,787
1078,E2F1_negation,SP1_negation,0.6597051638768948,788
930,ZNF76,E2F1_negation,0.6597051638768948,789
385,KLF2,NFKB1_negation,0.6597051638768948,790
1155,SP1_negation,SPI1_negation,0.6597051638768948,791
468,PKNOX1,TWIST2_negation,0.6598779322607624,792
1,CEBPE,DEK,0.6598779322607624,793
16,CEBPE,STAT3,0.6598779322607624,794
204,ERCC2,WT1,0.6598779322607624,795
365,KLF2,STAT6,0.6611122145942966,796
305,FOS,RELA_negation,0.6630857295866062,797
439,PKNOX1,SOX17,0.6634295508708876,798
777,TP53,ATF2_negation,0.6634295508708876,799
1128,NFKB1_negation,WT1_negation,0.6663076900613941,800
612,SMARCB1,WT1_negation,0.6663076900613941,801
624,SOX17,YY1,0.6695477783569793,802
635,SOX17,FOXO1_negation,0.676676115653049,803
550,SMAD3,STAT6,0.6804377028817988,804
918,YY1,TWIST2_negation,0.6949917132924113,805
726,STAT6,E2F1_negation,0.6949917132924113,806
17,CEBPE,STAT6,0.6950546780634025,807
652,SPI1,TP63,0.6964002198065933,808
37,CEBPE,NFKB1_negation,0.6964002198065933,809
394,KLF2,WWTR1_negation,0.6964002198065933,810
795,TP53,WT1_negation,0.6964002198065933,811
390,KLF2,SPI1_negation,0.7002253969610973,812
1003,BCL6_negation,WWTR1_negation,0.7002253969610973,813
191,ERCC2,PKNOX1,0.7002253969610973,814
870,WT1,SPI1_negation,0.7002253969610973,815
53,CREM,HOXA7,0.7002253969610973,816
1097,ERG_negation,ZBTB2_negation,0.7084252621535324,817
618,SOX17,TCF4,0.724151323954339,818
732,STAT6,RXRA_negation,0.724151323954339,819
347,HOXA7,RXRA_negation,0.724151323954339,820
992,BCL6_negation,FOXO1_negation,0.7244467457346428,821
997,BCL6_negation,SMAD3_negation,0.724744129367481,822
475,RFX1,SMARCB1,0.724744129367481,823
786,TP53,KLF4_negation,0.724744129367481,824
976,ATF2_negation,RELA_negation,0.724744129367481,825
801,TP63,YY1,0.7253889777816847,826
1069,CREB3_negation,WWTR1_negation,0.7258819029103538,827
42,CEBPE,SPI1_negation,0.7258819029103538,828
309,FOS,SPI1_negation,0.7258819029103538,829
515,SF1,STAT6,0.7266012800210528,830
1074,E2F1_negation,NFKB1_negation,0.7266012800210528,831
861,WT1,E2F1_negation,0.7303434984316486,832
799,TP63,WT1,0.7303434984316486,833
193,ERCC2,SF1,0.7303434984316486,834
736,STAT6,TWIST2_negation,0.7303434984316486,835
142,ELK1,ESR2,0.7370772044891961,836
304,FOS,NFKB1_negation,0.7370772044891961,837
735,STAT6,SPI1_negation,0.7370772044891961,838
253,ESR2,BCL6_negation,0.7490006643804878,839
149,ELK1,SF1,0.7490006643804878,840
283,FOS,STAT3,0.7490006643804878,841
65,CREM,TCF4,0.7490006643804878,842
332,HOXA7,YY1,0.7504862352066384,843
546,SMAD3,SMARCB1,0.7504862352066384,844
643,SOX17,TWIST2_negation,0.7524498710775451,845
1079,E2F1_negation,SPI1_negation,0.7524498710775451,846
591,SMARCB1,YY1,0.7558994159443483,847
1143,RXRA_negation,TWIST2_negation,0.7558994159443483,848
995,BCL6_negation,RELA_negation,0.7615130317950197,849
750,TCF4,BCL6_negation,0.7615130317950197,850
13,CEBPE,SMARCB1,0.7615130317950197,851
472,PKNOX1,ZBTB2_negation,0.7615130317950197,852
659,SPI1,ATF2_negation,0.7615130317950197,853
850,USF2,ZBTB2_negation,0.769709211646267,854
868,WT1,SMAD3_negation,0.769709211646267,855
559,SMAD3,ARNT_negation,0.769709211646267,856
407,PAX5,TP63,0.769709211646267,857
380,KLF2,CREB3_negation,0.769709211646267,858
184,ELK1,WWTR1_negation,0.7704637572692181,859
242,ESR2,STAT6,0.7704637572692181,860
526,SF1,BCL6_negation,0.7704637572692181,861
682,STAT3,TP53,0.7712686873659069,862
19,CEBPE,TP53,0.7712686873659069,863
1021,CEBPD_negation,WWTR1_negation,0.7712686873659069,864
571,SMAD3,RELA_negation,0.773149041311376,865
560,SMAD3,ATF2_negation,0.7750587627188514,866
180,ELK1,SPI1_negation,0.7750587627188514,867
194,ERCC2,SMAD3,0.7828874893002042,868
894,YBX1,SPI1_negation,0.7849892820069158,869
939,ZNF76,SPI1_negation,0.7849892820069158,870
98,DEK,FOS,0.7849892820069158,871
789,TP53,RXRA_negation,0.7849892820069158,872
1110,KLF4_negation,NFKB1_negation,0.7951265254641878,873
942,ZNF76,WT1_negation,0.7978719485275257,874
438,PKNOX1,SMARCB1,0.8004871573002657,875
709,STAT3,WWTR1_negation,0.8100267015129872,876
89,CREM,SPI1_negation,0.8100267015129872,877
818,TP63,SP1_negation,0.8100267015129872,878
811,TP63,ERG_negation,0.8100267015129872,879
1109,FOXO1_negation,ZBTB2_negation,0.8115116894008747,880
855,WT1,ATF2_negation,0.8157079853533401,881
584,SMARCB1,STAT6,0.8157079853533401,882
39,CEBPE,RXRA_negation,0.8157079853533401,883
368,KLF2,TP63,0.8157079853533401,884
361,KLF2,SMARCB1,0.8157079853533401,885
94,CREM,ZBTB2_negation,0.8157079853533401,886
704,STAT3,SP1_negation,0.81665665223743,887
545,SF1,ZBTB2_negation,0.8189500655477905,888
27,CEBPE,ATF2_negation,0.8189500655477905,889
375,KLF2,ATF2_negation,0.8189500655477905,890
224,ERCC2,SPI1_negation,0.8200561856181003,891
371,KLF2,YBX1,0.8200561856181003,892
205,ERCC2,YBX1,0.8200561856181003,893
1087,ERG_negation,NFKB1_negation,0.8200561856181003,894
931,ZNF76,ERG_negation,0.8200561856181003,895
925,ZNF76,BCL6_negation,0.8236677377622064,896
549,SMAD3,STAT3,0.8236677377622064,897
351,HOXA7,TWIST2_negation,0.8236677377622064,898
514,SF1,STAT3,0.8273027750952198,899
350,HOXA7,SPI1_negation,0.8273027750952198,900
306,FOS,RXRA_negation,0.8273027750952198,901
955,ARNT_negation,NFKB1_negation,0.8273027750952198,902
330,HOXA7,WT1,0.8301125741915133,903
319,HOXA7,SF1,0.8301125741915133,904
175,ELK1,NFKB1_negation,0.8383353619198597,905
1121,NFKB1_negation,RELA_negation,0.8389226530571788,906
46,CEBPE,WWTR1_negation,0.8389226530571788,907
266,ESR2,SP1_negation,0.8428755112444636,908
51,CREM,ESR2,0.8428755112444636,909
444,PKNOX1,TP53,0.8428755112444636,910
517,SF1,TP53,0.8428755112444636,911
572,SMAD3,RXRA_negation,0.8435710205241167,912
1083,E2F1_negation,WWTR1_negation,0.8443234851745267,913
1138,RELA_negation,WWTR1_negation,0.8443234851745267,914
264,ESR2,RXRA_negation,0.8443234851745267,915
219,ERCC2,NFKB1_negation,0.8443234851745267,916
1156,SP1_negation,TWIST2_negation,0.8443234851745267,917
1168,TWIST2_negation,WWTR1_negation,0.8443234851745267,918
608,SMARCB1,SP1_negation,0.8443234851745267,919
228,ERCC2,WWTR1_negation,0.8484715503876907,920
185,ELK1,ZBTB2_negation,0.8505064667380913,921
354,HOXA7,WWTR1_negation,0.8505064667380913,922
744,TCF4,WT1,0.851103239692897,923
166,ELK1,BCL6_negation,0.851103239692897,924
856,WT1,BCL6_negation,0.851103239692897,925
322,HOXA7,SOX17,0.8517723907923797,926
769,TCF4,ZBTB2_negation,0.8517723907923797,927
817,TP63,SMAD3_negation,0.8517723907923797,928
539,SF1,SP1_negation,0.8594759258886353,929
214,ERCC2,CREB3_negation,0.8594759258886353,930
1114,KLF4_negation,SP1_negation,0.8597229073230553,931
1059,CREB3_negation,KLF4_negation,0.8597229073230553,932
279,FOS,SMAD3,0.8597229073230553,933
325,HOXA7,STAT6,0.8616708398914413,934
252,ESR2,ATF2_negation,0.867699973642599,935
996,BCL6_negation,RXRA_negation,0.868339833210776,936
623,SOX17,YBX1,0.868339833210776,937
218,ERCC2,KLF4_negation,0.8688920784243821,938
606,SMARCB1,RXRA_negation,0.8688920784243821,939
809,TP63,CREB3_negation,0.87053547765358,940
248,ESR2,YBX1,0.87053547765358,941
1141,RXRA_negation,SP1_negation,0.87053547765358,942
791,TP53,SP1_negation,0.87053547765358,943
1135,RELA_negation,TWIST2_negation,0.8721049338255931,944
324,HOXA7,STAT3,0.8721049338255931,945
544,SF1,WWTR1_negation,0.8721049338255931,946
956,ARNT_negation,RELA_negation,0.8721049338255931,947
645,SOX17,WT1_negation,0.8780569085454308,948
450,PKNOX1,ZNF76,0.878262816497776,949
552,SMAD3,TP53,0.878262816497776,950
823,TP63,WWTR1_negation,0.8799682808282079,951
12,CEBPE,SMAD3,0.8853892034324308,952
525,SF1,ATF2_negation,0.8853892034324308,953
1169,TWIST2_negation,ZBTB2_negation,0.8853892034324308,954
1120,KLF4_negation,ZBTB2_negation,0.8884710097309252,955
721,STAT6,BCL6_negation,0.8890655114292002,956
359,KLF2,SF1,0.8890655114292002,957
107,DEK,SOX17,0.8903226738643438,958
991,BCL6_negation,ERG_negation,0.8903226738643438,959
1004,BCL6_negation,ZBTB2_negation,0.8905369174970144,960
176,ELK1,RELA_negation,0.892827822233708,961
998,BCL6_negation,SP1_negation,0.8936940798674871,962
778,TP53,BCL6_negation,0.8936940798674871,963
471,PKNOX1,WWTR1_negation,0.8936940798674871,964
1065,CREB3_negation,SPI1_negation,0.8936940798674871,965
536,SF1,RELA_negation,0.8936940798674871,966
271,ESR2,WWTR1_negation,0.8936940798674871,967
362,KLF2,SOX17,0.8947068384289238,968
516,SF1,TCF4,0.8947068384289238,969
555,SMAD3,WT1,0.8954833469055072,970
373,KLF2,ZNF76,0.9001254703221739,971
561,SMAD3,BCL6_negation,0.9001254703221739,972
1150,SMAD3_negation,TWIST2_negation,0.9001254703221739,973
742,TCF4,TP63,0.9001254703221739,974
202,ERCC2,TP63,0.9035695532150382,975
636,SOX17,KLF4_negation,0.9035695532150382,976
321,HOXA7,SMARCB1,0.9060879324078395,977
747,TCF4,ZNF76,0.9060879324078395,978
74,CREM,ATF2_negation,0.9066321005265612,979
871,WT1,TWIST2_negation,0.9066321005265612,980
605,SMARCB1,RELA_negation,0.9066321005265612,981
1139,RELA_negation,ZBTB2_negation,0.9066321005265612,982
160,ELK1,WT1,0.9068557745536343,983
367,KLF2,TP53,0.9068557745536343,984
1160,SP1_negation,ZBTB2_negation,0.9068557745536343,985
1080,E2F1_negation,TWIST2_negation,0.9068557745536343,986
487,RFX1,ZNF76,0.9122220755145543,987
702,STAT3,RXRA_negation,0.9129865352661823,988
706,STAT3,TWIST2_negation,0.9129865352661823,989
225,ERCC2,TWIST2_negation,0.9129865352661823,990
899,YBX1,ZBTB2_negation,0.9129865352661823,991
370,KLF2,WT1,0.9129865352661823,992
793,TP53,TWIST2_negation,0.9129865352661823,993
1075,E2F1_negation,RELA_negation,0.9132325101895111,994
929,ZNF76,CREB3_negation,0.9144472181058483,995
877,YBX1,ZNF76,0.9144472181058483,996
136,DEK,TWIST2_negation,0.9144472181058483,997
237,ESR2,SMAD3,0.9144472181058483,998
540,SF1,SPI1_negation,0.9144472181058483,999
199,ERCC2,STAT6,0.9206204259387187,1000
688,STAT3,ZNF76,0.9206204259387187,1001
1084,E2F1_negation,ZBTB2_negation,0.9206204259387187,1002
464,PKNOX1,RXRA_negation,0.9220512913039528,1003
813,TP63,KLF4_negation,0.9280778424426815,1004
581,SMARCB1,SOX17,0.9285060516200164,1005
705,STAT3,SPI1_negation,0.928986191922792,1006
806,TP63,CEBPD_negation,0.928986191922792,1007
792,TP53,SPI1_negation,0.928986191922792,1008
788,TP53,RELA_negation,0.928986191922792,1009
118,DEK,ZNF76,0.928986191922792,1010
210,ERCC2,BCL6_negation,0.928986191922792,1011
262,ESR2,NFKB1_negation,0.928986191922792,1012
937,ZNF76,SMAD3_negation,0.9325806361292942,1013
622,SOX17,WT1,0.9327237996987727,1014
294,FOS,ATF2_negation,0.9331524687844719,1015
106,DEK,SMARCB1,0.9333037496254075,1016
241,ESR2,STAT3,0.9333037496254075,1017
691,STAT3,BCL6_negation,0.9333037496254075,1018
797,TP53,ZBTB2_negation,0.9349715435142896,1019
272,ESR2,ZBTB2_negation,0.9349715435142896,1020
61,CREM,SOX17,0.9349715435142896,1021
313,FOS,WWTR1_negation,0.9349715435142896,1022
614,SMARCB1,ZBTB2_negation,0.935086853371683,1023
551,SMAD3,TCF4,0.935086853371683,1024
740,STAT6,ZBTB2_negation,0.93787914441602,1025
900,YY1,ZNF76,0.941148028256253,1026
586,SMARCB1,TP53,0.9422014318857996,1027
20,CEBPE,TP63,0.9428888915662195,1028
574,SMAD3,SP1_negation,0.9428888915662195,1029
932,ZNF76,FOXO1_negation,0.9428888915662195,1030
579,SMAD3,WWTR1_negation,0.9428888915662195,1031
730,STAT6,NFKB1_negation,0.9428888915662195,1032
589,SMARCB1,WT1,0.9431524986094874,1033
152,ELK1,SOX17,0.9431524986094874,1034
387,KLF2,RXRA_negation,0.9431524986094874,1035
805,TP63,BCL6_negation,0.9431524986094874,1036
990,BCL6_negation,E2F1_negation,0.9459108874907275,1037
600,SMARCB1,E2F1_negation,0.9459108874907275,1038
775,TP53,ZNF76,0.9459108874907275,1039
720,STAT6,ATF2_negation,0.9487588084808429,1040
975,ATF2_negation,NFKB1_negation,0.9513447280568044,1041
158,ELK1,TP63,0.952102799590375,1042
616,SOX17,STAT3,0.9530767592982343,1043
245,ESR2,TP63,0.9530767592982343,1044
583,SMARCB1,STAT3,0.9530767592982343,1045
683,STAT3,TP63,0.9530767592982343,1046
613,SMARCB1,WWTR1_negation,0.9551366316991483,1047
815,TP63,RELA_negation,0.9551366316991483,1048
759,TCF4,NFKB1_negation,0.9588618708909662,1049
1123,NFKB1_negation,SMAD3_negation,0.9597555944124609,1050
628,SOX17,BCL6_negation,0.9597555944124609,1051
1112,KLF4_negation,RXRA_negation,0.9598902097370539,1052
810,TP63,E2F1_negation,0.9628885974030588,1053
607,SMARCB1,SMAD3_negation,0.9648497594736783,1054
569,SMAD3,KLF4_negation,0.9655219701708168,1055
889,YBX1,NFKB1_negation,0.9685086296999503,1056
999,BCL6_negation,SPI1_negation,0.969289528158391,1057
520,SF1,WT1,0.969289528158391,1058
