gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value,hgrank,fcrank,rank,Plot
ELK4,1.5953061736200023e-13,2.769121368771896e-12,52,0.376,5.712398131297491,7.274545745768362e-08,6.148092551827634,7.842027328201603e-10,0.2722138301007511,0.2722138301007511,0.19047619047619047,0.9134615384615384,3.615241787007753e-11,20,20,23,1.0
NKX2-5,5.0703152369004165e-20,9.329048023524769e-19,79,0.501,8.053701453716213,2.5773782188894995e-12,6.5670172530429305,5.133310122287387e-11,0.1521484562848113,0.1521484562848113,0.5357142857142857,0.9182692307692307,2.3077118795034955e-17,9,31,24,1.0
ASH1L,5.762350705123799e-07,6.981594378282991e-06,123,0.376,4.3075686085914615,3.685987466868307e-05,3.84442065235815,0.00012083757504201216,0.33393058633252765,0.33393058633252765,0.4523809523809524,0.7956730769230769,3.6058784151571495e-05,32,16,25,1.0
SNAI2,6.456709468476385e-08,8.359450702746789e-07,137,0.376,5.361593723031554,4.266409353033795e-07,4.881383475030398,1.0534416364953618e-06,0.2529964028213914,0.2529964028213914,0.5238095238095238,0.7764423076923077,5.612774043272844e-06,26,25,26,1.0
TP63,1.8151192494620826e-09,2.6437968387478886e-08,61,0.626,5.174834099102735,1.1045761209409642e-06,4.863997272015534,1.1503849932952635e-06,0.15415620198063304,0.15415620198063304,0.25,0.9038461538461539,2.1423870934681165e-07,24,30,27,1.0
TWIST2,1.0846090023892487e-13,1.75262016619505e-12,30,0.501,1.4566370476648691,0.14842728108643266,1.9282127057913494,0.0538286744460114,0.055789485903159436,0.055789485903159436,0.25,0.9783653846153846,2.3535185088904958e-11,19,44,28,1.0
SMARCA4,8.990295574508805e-08,1.2083137333751288e-06,55,0.376,4.922995720936652,3.089132075118642e-06,3.4573706566701055,0.0005454740222610239,0.12036796188949458,0.12036796188949458,0.2976190476190476,0.9278846153846154,7.998696544877612e-06,27,36,29,1.0
KLF2,4.667228719449811e-07,5.564011588669496e-06,91,0.626,5.445995552707386,2.4546687257979116e-07,4.011659367072556,6.029345422977476e-05,0.13326238161139717,0.13326238161139717,0.32142857142857145,0.8461538461538461,2.9382982546906325e-05,30,34,30,1.0
RFXAP,7.701045905764825e-06,7.781976939246663e-05,61,0.376,3.163143332823687,0.0019849578827054494,3.4151470207768644,0.0006374759321681577,0.16725925023633995,0.16725925023633995,0.16666666666666666,0.8870192307692307,0.00036575291614459314,36,29,31,1.0
TP53,0.0042805910421115255,0.02274975698247655,85,0.251,2.438461803992069,0.01635462788035804,2.6133118960199204,0.008966942903884476,0.2583338491779104,0.2583338491779104,0.25,0.8461538461538461,0.06600238136891345,43,23,32,1.0
SP1,5.903439798549092e-05,0.0005259090486793092,58,0.626,5.370209039249235,3.765890376956969e-07,4.991910051339176,5.978509776308139e-07,0.18565832445666752,0.18565832445666752,0.23809523809523808,0.9086538461538461,0.0021682215164848715,39,27,33,1.0
EGR1,0.00089939816771351,0.005987453639718369,50,0.376,2.802508863581917,0.00587007301125685,2.1592008315602573,0.030834589584841653,0.18232369181928318,0.18232369181928318,0.20238095238095238,0.9206730769230769,0.01967904343124219,40,28,34,1.0
GTF2I,4.893611154444455e-07,5.831299698693774e-06,90,0.376,4.316868391856587,3.7138704562441907e-05,3.493798891558392,0.00047619959469356854,0.10692997069054987,0.10692997069054987,0.38095238095238093,0.8605769230769231,3.0452342870956378e-05,31,38,35,1.0
NRF1,6.888845878552011e-06,7.207869431560711e-05,54,0.626,5.064850274434911,1.4999858181809985e-06,4.633423103461266,3.5966839453014822e-06,0.12126023936887313,0.12126023936887313,0.17857142857142858,0.90625,0.0003421917810942964,35,35,36,1.0
HOXA7,1.8586906390166725e-06,1.9889856259648088e-05,143,0.501,2.8137610151718184,0.005758752779542036,3.171326221354128,0.001517446291687005,0.11274392367575203,0.11274392367575203,0.4880952380952381,0.7548076923076923,9.637353033025362e-05,34,37,37,1.0
SMARCB1,3.227791972617841e-05,0.00029886835127093295,129,0.501,2.915395405403045,0.004310736126936223,2.4762920579742063,0.013275493203036833,0.14043553560750327,0.14043553560750327,0.40476190476190477,0.7716346153846154,0.001265478604480527,38,33,38,1.0
MYBL1,2.7405209129360503e-07,3.458345062517694e-06,31,0.501,3.7511414289274647,0.0003114890522748967,2.440691737515199,0.014659161861223945,0.05911955331102579,0.05911955331102579,0.20238095238095238,0.9663461538461539,1.958339975160622e-05,29,43,39,1.0
PPARD,0.0011239408410186678,0.007294438764353463,119,0.376,2.8688763261433503,0.004799383549340673,3.0595577734014308,0.002216640299818228,0.14166078941567042,0.14166078941567042,0.32142857142857145,0.7788461538461539,0.023644042891352603,41,32,40,1.0
SMAD3,1.2213295115055407e-06,1.4631218312520582e-05,38,0.626,1.6402283103078819,0.10384413221899602,1.6997083233102792,0.089185802967807,0.07968067514667154,0.07968067514667154,0.15476190476190477,0.9399038461538461,7.315609156260292e-05,33,41,41,1.0
BCL6,2.3042450935961833e-05,0.00021955355766130994,46,0.626,1.925926577269728,0.056863456072043295,1.7026060238127567,0.08864182202390614,0.08120716111456117,0.08120716111456117,0.15476190476190477,0.9206730769230769,0.0009643941317833241,37,40,42,1.0
ESR2,0.0760944563675563,0.2246345465779616,86,0.501,2.093409298798592,0.03804221411903754,2.0259066084463,0.04277435591637763,0.0922049762425231,0.0922049762425231,0.16666666666666666,0.8269230769230769,0.4619400286574919,45,39,43,1.0
HDAC3,0.03324930680038259,0.12097992990861067,107,0.626,2.4218050470962975,0.01708392880191856,2.150921687267465,0.03148238144109107,0.07610854137756876,0.07610854137756876,0.27380952380952384,0.7980769230769231,0.2760221701798399,44,42,44,1.0
RUNX3,0.0012442272354891324,0.007991480416230256,66,0.376,-0.924568990480493,0.3575762292985202,-0.7947978521080702,0.4267311006260681,-0.03426981177543527,0.03426981177543527,0.23809523809523808,0.8894230769230769,0.025725998600193287,42,45,45,1.0
ATF4,0.09685594276684018,0.2676176154468032,107,0.376,0.5257681490614411,0.5999115795621098,1.1963363503085016,0.23156532891429782,0.02747039640828569,0.02747039640828569,0.16666666666666666,0.7764423076923077,0.47108718823969103,46,46,46,1.0
PAX5,0.5850039584853005,0.8087572969621085,99,0.501,0.13196628284234604,0.8952069086320015,0.5741586567051528,0.5658604433977354,0.004398786572009386,0.004398786572009386,0.16666666666666666,0.7956730769230769,1.0,47,47,47,1.0
