,gene_1,gene_2,HG_pval,rank
1166,MTA1,ZNF76,5.377675378407728e-38,1
246,CEBPD,ZNF76,4.341425666280381e-37,2
219,CEBPD,MTA1,3.1854359051254175e-34,3
1895,SNAI1,ZNF76,6.905245152845939e-34,4
1150,MTA1,RBMX,4.643572874723461e-33,5
1157,MTA1,SNAI1,1.1043489285211017e-32,6
230,CEBPD,RBMX,2.845837130155863e-32,7
216,CEBPD,JUND,2.176350832452492e-30,8
223,CEBPD,NKX2-5,5.7623706108116625e-30,9
210,CEBPD,ETS1,8.254159238571988e-30,10
1956,SOX17,ZNF76,2.4396755338922308e-29,11
680,ETS1,ZNF76,2.14728835331502e-28,12
1143,MTA1,NKX2-5,3.395837117190051e-28,13
1159,MTA1,SOX17,3.7414615747040546e-28,14
534,ERG,MTA1,3.771167370834176e-28,15
1650,RBMX,ZNF76,4.039540353305087e-28,16
1356,NKX2-5,ZNF76,4.60285006678392e-28,17
561,ERG,ZNF76,1.4245925495799466e-27,18
545,ERG,RBMX,6.694616613683412e-27,19
653,ETS1,MTA1,1.3539824723059748e-26,20
1488,PGR,ZNF76,2.934704331178451e-26,21
1100,LYL1,RBMX,3.292893145406742e-26,22
1146,MTA1,PGR,4.718445657573512e-26,23
237,CEBPD,SNAI1,5.709059101895665e-26,24
997,JUND,RBMX,2.0404552512996998e-25,25
208,CEBPD,ERG,2.0851673375962163e-25,26
1347,NKX2-5,SNAI1,2.420939203065017e-25,27
652,ETS1,LYL1,2.420939203065017e-25,28
239,CEBPD,SOX17,3.222351677978318e-25,29
1013,JUND,ZNF76,3.780018401330543e-25,30
986,JUND,MTA1,4.275854546125635e-25,31
650,ETS1,JUND,5.979787851686531e-25,32
1641,RBMX,SNAI1,8.568273293392149e-25,33
552,ERG,SNAI1,1.2314497644850128e-24,34
664,ETS1,RBMX,1.5764483287547996e-24,35
738,EZH2,ZNF76,1.8012680448294317e-24,36
990,JUND,NKX2-5,1.8012680448294317e-24,37
2160,ZNF76,YBX1_negation,2.276162367719246e-24,38
218,CEBPD,LYL1,2.9559513378945137e-24,39
531,ERG,JUND,4.4439165428338375e-24,40
671,ETS1,SNAI1,1.0094832732472128e-23,41
673,ETS1,SOX17,1.1865153623866528e-23,42
1310,NFE2L2,ZNF76,1.4670923127861432e-23,43
1089,LYL1,MTA1,1.8170807914903895e-23,44
711,EZH2,MTA1,1.8170807914903895e-23,45
1004,JUND,SNAI1,2.447858197378523e-23,46
538,ERG,NKX2-5,9.317344230332933e-23,47
1472,PGR,RBMX,9.317344230332933e-23,48
1340,NKX2-5,RBMX,4.574824096657876e-22,49
525,ERG,ETS1,7.810023687542153e-22,50
1142,MTA1,NFE2L2,1.1097615738294968e-21,51
657,ETS1,NKX2-5,1.2251966406279814e-21,52
1188,MTA1,YBX1_negation,1.2251966406279814e-21,53
1643,RBMX,SOX17,2.035722964864824e-21,54
1378,NKX2-5,YBX1_negation,4.366409257366088e-21,55
960,HOXA7,ZNF76,4.366409257366088e-21,56
1093,LYL1,NKX2-5,4.366409257366088e-21,57
1688,RFX1,ZNF76,4.971090316200391e-21,58
222,CEBPD,NFE2L2,1.3876019549679084e-20,59
541,ERG,PGR,1.885884242240814e-20,60
660,ETS1,PGR,2.2900101243628203e-20,61
656,ETS1,NFE2L2,2.3996914420671877e-20,62
18,ASH1L,MTA1,2.3996914420671877e-20,63
1336,NKX2-5,PGR,2.3996914420671877e-20,64
226,CEBPD,PGR,2.574455145982221e-20,65
533,ERG,LYL1,3.342649359773563e-20,66
1287,NFE2L2,NKX2-5,3.3789836692741047e-20,67
2151,ZNF76,HOXA1_negation,3.3789836692741047e-20,68
715,EZH2,NKX2-5,3.3789836692741047e-20,69
722,EZH2,RBMX,3.3789836692741047e-20,70
1026,JUND,HOXA1_negation,9.155765970385732e-20,71
985,JUND,LYL1,1.0400215203747725e-19,72
1926,SNAI2,ZNF76,1.6809991550827002e-19,73
268,CEBPD,YBX1_negation,2.2637505201961983e-19,74
211,CEBPD,EZH2,2.5280399017814843e-19,75
1174,MTA1,FOSL2_negation,2.5280399017814843e-19,76
1034,JUND,USF2_negation,2.5280399017814843e-19,77
259,CEBPD,HOXA1_negation,2.572947181730735e-19,78
1179,MTA1,HOXA1_negation,2.572947181730735e-19,79
1294,NFE2L2,RBMX,3.4832480743502325e-19,80
1116,LYL1,ZNF76,4.015826796349957e-19,81
231,CEBPD,RFX1,4.108335188628585e-19,82
574,ERG,HOXA1_negation,4.595275478292866e-19,83
1595,PPARG,RBMX,7.058800215874993e-19,84
1215,MTF1,ZNF76,7.058800215874993e-19,85
1635,RBMX,RFX1,7.084861695864677e-19,86
1349,NKX2-5,SOX17,7.084861695864677e-19,87
1888,SNAI1,SOX17,1.4967375348580914e-18,88
537,ERG,NFE2L2,1.745584475115709e-18,89
1109,LYL1,SOX17,1.745584475115709e-18,90
1172,MTA1,EGR3_negation,1.928085307599661e-18,91
212,CEBPD,GATA2,1.928085307599661e-18,92
768,GATA2,MTA1,1.928085307599661e-18,93
1316,NFE2L2,EGR3_negation,1.928085307599661e-18,94
2144,ZNF76,EGR3_negation,1.928085307599661e-18,95
238,CEBPD,SNAI2,2.1431366927502686e-18,96
1030,JUND,MYC_negation,2.429729160883346e-18,97
1151,MTA1,RFX1,2.7234328947514304e-18,98
1187,MTA1,USF2_negation,2.7234328947514304e-18,99
1611,PPARG,ZNF76,2.939353295935765e-18,100
795,GATA2,ZNF76,3.0381049387905235e-18,101
786,GATA2,SNAI1,3.2988260893651017e-18,102
263,CEBPD,MYC_negation,3.2988260893651017e-18,103
1672,RBMX,YBX1_negation,4.717169654385523e-18,104
1158,MTA1,SNAI2,4.853234790533735e-18,105
1149,MTA1,PPARG,5.366929053026528e-18,106
1908,SNAI1,HOXA1_negation,1.4220971983033367e-17,107
252,CEBPD,EGR3_negation,1.4220971983033367e-17,108
1065,KLF2,ZNF76,2.104444197395585e-17,109
1167,MTA1,AR_negation,2.104444197395585e-17,110
765,GATA2,JUND,2.1142177086003858e-17,111
693,ETS1,HOXA1_negation,2.1142177086003858e-17,112
663,ETS1,PPARG,2.1142177086003858e-17,113
229,CEBPD,PPARG,2.3241518226349207e-17,114
989,JUND,NFE2L2,3.069428990071474e-17,115
1006,JUND,SOX17,3.348601034538827e-17,116
554,ERG,SOX17,5.553033025155925e-17,117
204,CEBPD,DMAP1,6.087479538301501e-17,118
261,CEBPD,MLLT10_negation,6.087479538301501e-17,119
1642,RBMX,SNAI2,6.445269469807287e-17,120
672,ETS1,SNAI2,8.387635112672862e-17,121
1019,JUND,EGR3_negation,1.0324895871314778e-16,122
1901,SNAI1,EGR3_negation,1.0324895871314778e-16,123
1969,SOX17,HOXA1_negation,1.0324895871314778e-16,124
686,ETS1,EGR3_negation,1.0324895871314778e-16,125
1107,LYL1,SNAI1,1.1151199733377347e-16,126
1191,MTF1,NFE2L2,1.6069715947647502e-16,127
1681,RFX1,SOX17,1.958923741517411e-16,128
1917,SNAI1,YBX1_negation,2.0058652280078172e-16,129
1140,MTA1,MTF1,2.978645624427577e-16,130
217,CEBPD,KLF2,3.2392980259304733e-16,131
1671,RBMX,USF2_negation,3.743702816177049e-16,132
1479,PGR,SNAI1,3.8587879261489955e-16,133
583,ERG,YBX1_negation,4.711864915296735e-16,134
527,ERG,GATA2,5.047253038234127e-16,135
1038,KLF2,MTA1,5.047253038234127e-16,136
729,EZH2,SNAI1,6.746207059515196e-16,137
1303,NFE2L2,SOX17,6.885787854960433e-16,138
45,ASH1L,ZNF76,6.885787854960433e-16,139
998,JUND,RFX1,6.885787854960433e-16,140
731,EZH2,SOX17,6.885787854960433e-16,141
1096,LYL1,PGR,6.885787854960433e-16,142
311,DMAP1,ZNF76,7.277931706041348e-16,143
2153,ZNF76,MLLT10_negation,7.277931706041348e-16,144
708,EZH2,JUND,7.277931706041348e-16,145
645,ETS1,EZH2,7.277931706041348e-16,146
1667,RBMX,MYC_negation,9.510670966650791e-16,147
1183,MTA1,MYC_negation,1.0380428193797215e-15,148
1679,RFX1,SNAI1,1.0869551222659222e-15,149
220,CEBPD,MTF1,1.0903134131423755e-15,150
1301,NFE2L2,SNAI1,1.1723587920333762e-15,151
578,ERG,MYC_negation,2.0287219640477707e-15,152
2368,HOXA1_negation,YBX1_negation,2.1753139257182483e-15,153
1206,MTF1,SNAI1,2.1753139257182483e-15,154
1208,MTF1,SOX17,2.1753139257182483e-15,155
1663,RBMX,HOXA1_negation,2.1753139257182483e-15,156
1656,RBMX,EGR3_negation,2.1753139257182483e-15,157
526,ERG,EZH2,3.4507804337564676e-15,158
284,DMAP1,MTA1,4.150979514469904e-15,159
1181,MTA1,MLLT10_negation,4.150979514469904e-15,160
2,ASH1L,CEBPD,4.5956923958023125e-15,161
288,DMAP1,NKX2-5,4.668646454499854e-15,162
1371,NKX2-5,MLLT10_negation,4.668646454499854e-15,163
1602,PPARG,SNAI1,4.668646454499854e-15,164
1887,SNAI1,SNAI2,5.051070191157532e-15,165
1339,NKX2-5,PPARG,5.192503858799282e-15,166
1633,PPARG,YBX1_negation,5.192503858799282e-15,167
1962,SOX17,EGR3_negation,5.192503858799282e-15,168
1164,MTA1,TWIST2,5.192503858799282e-15,169
36,ASH1L,SNAI1,5.4696658702305426e-15,170
1005,JUND,SNAI2,5.9849499569096464e-15,171
1021,JUND,FOSL2_negation,5.9849499569096464e-15,172
646,ETS1,GATA2,6.203202808303457e-15,173
760,EZH2,YBX1_negation,6.203202808303457e-15,174
1099,LYL1,PPARG,7.084990605563374e-15,175
1092,LYL1,NFE2L2,7.258243477147281e-15,176
2146,ZNF76,FOSL2_negation,7.356197468590668e-15,177
1903,SNAI1,FOSL2_negation,9.607852963896488e-15,178
1481,PGR,SOX17,1.2238759007049453e-14,179
535,ERG,MTF1,1.5681740688398988e-14,180
1192,MTF1,NKX2-5,1.5681740688398988e-14,181
1694,RFX1,EGR3_negation,1.5681740688398988e-14,182
254,CEBPD,FOSL2_negation,1.9599593473345634e-14,183
267,CEBPD,USF2_negation,1.9599593473345634e-14,184
933,HOXA7,MTA1,1.9599593473345634e-14,185
1002,JUND,SMARCA4,1.9775250709435163e-14,186
851,GTF2I,ZNF76,1.9775250709435163e-14,187
2159,ZNF76,USF2_negation,1.9775250709435163e-14,188
1348,NKX2-5,SNAI2,1.9775250709435163e-14,189
1042,KLF2,NKX2-5,2.9312599939514174e-14,190
1978,SOX17,YBX1_negation,2.962419875079096e-14,191
993,JUND,PGR,3.133705831440128e-14,192
665,ETS1,RFX1,3.133705831440128e-14,193
546,ERG,RFX1,3.159783398370917e-14,194
654,ETS1,MTF1,3.596940246467549e-14,195
788,GATA2,SOX17,3.9639876313178877e-14,196
1295,NFE2L2,RFX1,3.9639876313178877e-14,197
2139,ZNF76,AR_negation,3.9639876313178877e-14,198
730,EZH2,SNAI2,4.3583030899490045e-14,199
1863,SMARCB1,ZNF76,4.3583030899490045e-14,200
2155,ZNF76,MYC_negation,4.7397975846811104e-14,201
567,ERG,EGR3_negation,4.751073944190735e-14,202
1471,PGR,PPARG,4.751073944190735e-14,203
702,ETS1,YBX1_negation,5.313943594015871e-14,204
582,ERG,USF2_negation,6.43475596924384e-14,205
697,ETS1,MYC_negation,7.425433005164873e-14,206
1049,KLF2,RBMX,7.425433005164873e-14,207
544,ERG,PPARG,7.425433005164873e-14,208
1509,PGR,USF2_negation,7.510085207939278e-14,209
701,ETS1,USF2_negation,1.0846090023889648e-13,210
1665,RBMX,MLLT10_negation,1.0846090023889648e-13,211
295,DMAP1,RBMX,1.0846090023889648e-13,212
682,ETS1,ATF2_negation,1.1161709548796489e-13,213
51,ASH1L,EGR3_negation,1.1161709548796489e-13,214
1221,MTF1,EGR3_negation,1.1161709548796489e-13,215
1323,NFE2L2,HOXA1_negation,1.1161709548796489e-13,216
1199,MTF1,RBMX,1.1161709548796489e-13,217
1129,LYL1,HOXA1_negation,1.1161709548796489e-13,218
771,GATA2,NFE2L2,1.1161709548796489e-13,219
1200,MTF1,RFX1,1.1161709548796489e-13,220
1362,NKX2-5,EGR3_negation,1.1161709548796489e-13,221
1604,PPARG,SOX17,1.1967376271792461e-13,222
1101,LYL1,RFX1,1.1967376271792461e-13,223
649,ETS1,HOXA7,1.2838043021183893e-13,224
1473,PGR,RFX1,1.3709320310867833e-13,225
1108,LYL1,SNAI2,1.800739050335554e-13,226
1651,RBMX,AR_negation,1.800739050335554e-13,227
559,ERG,TWIST2,1.800739050335554e-13,228
1977,SOX17,USF2_negation,2.158909217829336e-13,229
1156,MTA1,SMARCB1,2.158909217829336e-13,230
704,EZH2,GATA2,2.4529099565373015e-13,231
1195,MTF1,PGR,2.4529099565373015e-13,232
269,CEBPD,ZBTB2_negation,2.4809663769511294e-13,233
772,GATA2,NKX2-5,2.4809663769511294e-13,234
1648,RBMX,TWIST2,2.4809663769511294e-13,235
1325,NFE2L2,MLLT10_negation,2.4809663769511294e-13,236
287,DMAP1,NFE2L2,2.4809663769511294e-13,237
1377,NKX2-5,USF2_negation,3.035404820718223e-13,238
1912,SNAI1,MYC_negation,3.035404820718223e-13,239
215,CEBPD,HOXA7,3.0516848743439796e-13,240
2142,ZNF76,BRPF1_negation,3.1296148991754163e-13,241
1501,PGR,HOXA1_negation,3.1296148991754163e-13,242
817,GATA2,YBX1_negation,3.1296148991754163e-13,243
2277,EGR3_negation,YBX1_negation,3.1296148991754163e-13,244
1510,PGR,YBX1_negation,3.6441312874974027e-13,245
1916,SNAI1,USF2_negation,3.6450447256213513e-13,246
1480,PGR,SNAI2,3.6450447256213513e-13,247
1919,SNAI2,SOX17,5.13597038944206e-13,248
1173,MTA1,ELK1_negation,5.845545741318305e-13,249
718,EZH2,PGR,7.077384728633144e-13,250
283,DMAP1,LYL1,7.077384728633144e-13,251
1131,LYL1,MLLT10_negation,7.077384728633144e-13,252
2263,EGR3_negation,FOSL2_negation,7.845549465461453e-13,253
1293,NFE2L2,PPARG,7.845549465461453e-13,254
1668,RBMX,PARP1_negation,7.847484099449852e-13,255
944,HOXA7,RBMX,7.999769083843075e-13,256
1035,JUND,YBX1_negation,7.999769083843075e-13,257
996,JUND,PPARG,1.0819236832226497e-12,258
1317,NFE2L2,ELK1_negation,1.0819236832226497e-12,259
647,ETS1,GTF2I,1.1662238922820518e-12,260
824,GTF2I,MTA1,1.4219525226496453e-12,261
247,CEBPD,AR_negation,1.4219525226496453e-12,262
1290,NFE2L2,PGR,1.5001193316180022e-12,263
821,GTF2I,JUND,1.5001193316180022e-12,264
1133,LYL1,MYC_negation,1.6465827722817632e-12,265
1494,PGR,EGR3_negation,1.6465827722817632e-12,266
987,JUND,MTF1,1.6465827722817632e-12,267
10,ASH1L,EZH2,1.9056659927728115e-12,268
1701,RFX1,HOXA1_negation,1.9056659927728115e-12,269
779,GATA2,RBMX,1.9056659927728115e-12,270
15,ASH1L,JUND,1.9557892810133244e-12,271
775,GATA2,PGR,2.0245245377605184e-12,272
1973,SOX17,MYC_negation,2.0245245377605184e-12,273
2091,TWIST2,ZNF76,2.0245245377605184e-12,274
678,ETS1,TWIST2,2.0245245377605184e-12,275
721,EZH2,PPARG,2.0245245377605184e-12,276
1373,NKX2-5,MYC_negation,2.0245245377605184e-12,277
1008,JUND,SPI1,2.2672375367070885e-12,278
1369,NKX2-5,HOXA1_negation,2.4719326032975186e-12,279
1710,RFX1,YBX1_negation,2.4719326032975186e-12,280
253,CEBPD,ELK1_negation,3.667861863491294e-12,281
1302,NFE2L2,SNAI2,4.088089610520639e-12,282
937,HOXA7,NKX2-5,4.088089610520639e-12,283
1530,PLAGL2,ZNF76,5.447052914590558e-12,284
801,GATA2,EGR3_negation,5.447052914590558e-12,285
1039,KLF2,MTF1,5.447052914590558e-12,286
1207,MTF1,SNAI2,5.447052914590558e-12,287
1939,SNAI2,HOXA1_negation,5.447052914590558e-12,288
2145,ZNF76,ELK1_negation,6.133772346978533e-12,289
1678,RFX1,SMARCB1,7.649662619401043e-12,290
835,GTF2I,RBMX,7.822449335743363e-12,291
1184,MTA1,PARP1_negation,7.822449335743363e-12,292
1014,JUND,AR_negation,7.822449335743363e-12,293
1964,SOX17,FOSL2_negation,8.582665538784426e-12,294
38,ASH1L,SOX17,8.857580322048017e-12,295
1971,SOX17,MLLT10_negation,8.857580322048017e-12,296
562,ERG,AR_negation,8.857580322048017e-12,297
304,DMAP1,SOX17,8.857580322048017e-12,298
1830,SMARCA4,ZNF76,9.115230790920158e-12,299
906,HDAC3,ZNF76,9.115230790920158e-12,300
21,ASH1L,NFE2L2,9.115230790920158e-12,301
780,GATA2,RFX1,1.08786227124131e-11,302
808,GATA2,HOXA1_negation,1.08786227124131e-11,303
1893,SNAI1,TWIST2,1.08786227124131e-11,304
1932,SNAI2,EGR3_negation,1.08786227124131e-11,305
1147,MTA1,PLAGL2,1.08786227124131e-11,306
276,DMAP1,EZH2,1.1723381808871527e-11,307
753,EZH2,MLLT10_negation,1.1723381808871527e-11,308
787,GATA2,SNAI2,1.1723381808871527e-11,309
714,EZH2,NFE2L2,1.1723381808871527e-11,310
764,GATA2,HOXA7,1.2856916985292773e-11,311
58,ASH1L,HOXA1_negation,1.2856916985292773e-11,312
746,EZH2,FOSL2_negation,1.2856916985292773e-11,313
244,CEBPD,TWIST2,1.2856916985292773e-11,314
1163,MTA1,TP63,1.2856916985292773e-11,315
930,HOXA7,JUND,1.3170487643001382e-11,316
1138,LYL1,YBX1_negation,1.374623571811129e-11,317
1332,NFE2L2,YBX1_negation,1.374623571811129e-11,318
553,ERG,SNAI2,1.5441470841209275e-11,319
1045,KLF2,PGR,1.565490688514022e-11,320
2156,ZNF76,PARP1_negation,1.565490688514022e-11,321
670,ETS1,SMARCB1,1.901921146881017e-11,322
22,ASH1L,NKX2-5,2.2756941899657162e-11,323
1918,SNAI1,ZBTB2_negation,2.305005930578948e-11,324
1680,RFX1,SNAI2,3.139097554308729e-11,325
1155,MTA1,SMARCA4,3.6457279046332476e-11,326
17,ASH1L,LYL1,3.6457279046332476e-11,327
1505,PGR,MYC_negation,3.6457279046332476e-11,328
242,CEBPD,TP53,3.6457279046332476e-11,329
1521,PLAGL2,SNAI1,3.73621798507866e-11,330
542,ERG,PLAGL2,3.73621798507866e-11,331
2270,EGR3_negation,MLLT10_negation,3.73621798507866e-11,332
1237,MTF1,YBX1_negation,3.73621798507866e-11,333
317,DMAP1,EGR3_negation,3.73621798507866e-11,334
778,GATA2,PPARG,3.73621798507866e-11,335
744,EZH2,EGR3_negation,3.73621798507866e-11,336
2262,EGR3_negation,ELK1_negation,3.73621798507866e-11,337
1624,PPARG,HOXA1_negation,3.73621798507866e-11,338
1222,MTF1,ELK1_negation,3.73621798507866e-11,339
264,CEBPD,PARP1_negation,3.792601397688552e-11,340
236,CEBPD,SMARCB1,3.955827941000161e-11,341
1640,RBMX,SMARCB1,4.142993676869297e-11,342
302,DMAP1,SNAI1,4.180577811997824e-11,343
1910,SNAI1,MLLT10_negation,4.180577811997824e-11,344
828,GTF2I,NKX2-5,5.3448674027337024e-11,345
1318,NFE2L2,FOSL2_negation,5.3448674027337024e-11,346
1360,NKX2-5,BRPF1_negation,5.3448674027337024e-11,347
1137,LYL1,USF2_negation,7.062967670546778e-11,348
1011,JUND,TWIST2,7.062967670546778e-11,349
759,EZH2,USF2_negation,7.062967670546778e-11,350
1111,LYL1,SPI1,7.062967670546778e-11,351
1124,LYL1,FOSL2_negation,7.062967670546778e-11,352
1603,PPARG,SNAI2,7.062967670546778e-11,353
1617,PPARG,EGR3_negation,7.072202446722483e-11,354
294,DMAP1,PPARG,7.072202446722483e-11,355
227,CEBPD,PLAGL2,7.072202446722483e-11,356
1626,PPARG,MLLT10_negation,7.072202446722483e-11,357
1165,MTA1,ZBTB7A,7.072202446722483e-11,358
1354,NKX2-5,TWIST2,7.072202446722483e-11,359
973,HOXA7,HOXA1_negation,7.072202446722483e-11,360
669,ETS1,SMARCA4,7.451826276432083e-11,361
879,HDAC3,MTA1,7.451826276432083e-11,362
1031,JUND,PARP1_negation,7.76958480693436e-11,363
1114,LYL1,TWIST2,8.011892226343087e-11,364
2299,FOSL2_negation,HOXA1_negation,8.011892226343087e-11,365
411,ELK4,MTA1,8.011892226343087e-11,366
2113,TWIST2,YBX1_negation,8.011892226343087e-11,367
1896,SNAI1,AR_negation,8.536060218107686e-11,368
273,DMAP1,ERG,8.756716395041568e-11,369
528,ERG,GTF2I,8.756716395041568e-11,370
576,ERG,MLLT10_negation,8.756716395041568e-11,371
213,CEBPD,GTF2I,9.07008436135609e-11,372
1364,NKX2-5,FOSL2_negation,1.1773098054813773e-10,373
1639,RBMX,SMARCA4,1.1773098054813773e-10,374
1890,SNAI1,SPI1,1.1773098054813773e-10,375
1821,SMARCA4,SNAI1,1.2676628748747305e-10,376
932,HOXA7,LYL1,1.5620699557044324e-10,377
688,ETS1,FOSL2_negation,1.5692100844384793e-10,378
681,ETS1,AR_negation,1.8268821007325528e-10,379
29,ASH1L,RBMX,1.9419252982777025e-10,380
723,EZH2,RFX1,2.0418238103092757e-10,381
255,CEBPD,GATA1_negation,2.0418238103092757e-10,382
1943,SNAI2,MYC_negation,2.0418238103092757e-10,383
1036,JUND,ZBTB2_negation,2.0418238103092757e-10,384
1041,KLF2,NFE2L2,2.0418238103092757e-10,385
2168,AR_negation,FOSL2_negation,2.1885182699905683e-10,386
751,EZH2,HOXA1_negation,2.5323255232201975e-10,387
1600,PPARG,SMARCA4,2.5323255232201975e-10,388
2104,TWIST2,HOXA1_negation,2.5323255232201975e-10,389
26,ASH1L,PLAGL2,2.5323255232201975e-10,390
19,ASH1L,MTF1,2.5323255232201975e-10,391
1337,NKX2-5,PLAGL2,2.5323255232201975e-10,392
712,EZH2,MTF1,2.5323255232201975e-10,393
476,ERCC2,NFE2L2,2.5323255232201975e-10,394
1538,PLAGL2,FOSL2_negation,2.5323255232201975e-10,395
727,EZH2,SMARCA4,2.5323255232201975e-10,396
769,GATA2,MTF1,2.5323255232201975e-10,397
2150,ZNF76,HDAC9_negation,3.0625485629190083e-10,398
28,ASH1L,PPARG,3.0625485629190083e-10,399
1025,JUND,HDAC9_negation,3.076790578454773e-10,400
687,ETS1,ELK1_negation,3.505162868414277e-10,401
530,ERG,HOXA7,3.5454569365918565e-10,402
550,ERG,SMARCA4,3.746350306183552e-10,403
2307,FOSL2_negation,USF2_negation,3.746350306183552e-10,404
281,DMAP1,JUND,3.911176899590498e-10,405
1028,JUND,MLLT10_negation,3.911176899590498e-10,406
1957,SOX17,AR_negation,4.1017166108188906e-10,407
228,CEBPD,PPARD,4.164289486537459e-10,408
1141,MTA1,MYBL1,4.164289486537459e-10,409
1353,NKX2-5,TP63,4.164289486537459e-10,410
1299,NFE2L2,SMARCA4,4.164289486537459e-10,411
207,CEBPD,ERCC2,4.164289486537459e-10,412
1649,RBMX,ZBTB7A,4.164289486537459e-10,413
1954,SOX17,TWIST2,4.164289486537459e-10,414
2284,ELK1_negation,HOXA1_negation,4.522588300212512e-10,415
1352,NKX2-5,TP53,4.522588300212512e-10,416
9,ASH1L,ETS1,4.529319992144893e-10,417
1327,NFE2L2,MYC_negation,4.89625836750627e-10,418
1619,PPARG,FOSL2_negation,4.89625836750627e-10,419
1175,MTA1,GATA1_negation,4.89625836750627e-10,420
767,GATA2,LYL1,4.89625836750627e-10,421
1263,MYBL1,ZNF76,4.89625836750627e-10,422
1673,RBMX,ZBTB2_negation,4.89625836750627e-10,423
569,ERG,FOSL2_negation,5.615101403112173e-10,424
235,CEBPD,SMARCA4,5.92349253263977e-10,425
7,ASH1L,ERG,6.235817788155952e-10,426
951,HOXA7,SNAI1,6.235817788155952e-10,427
1913,SNAI1,PARP1_negation,6.727019774294974e-10,428
1478,PGR,SMARCB1,7.745499333384809e-10,429
953,HOXA7,SOX17,8.108446953884055e-10,430
532,ERG,KLF2,8.509076994649557e-10,431
1658,RBMX,FOSL2_negation,8.543060178133125e-10,432
1058,KLF2,SOX17,8.543060178133125e-10,433
651,ETS1,KLF2,8.831803540408335e-10,434
1341,NKX2-5,RFX1,8.831803540408335e-10,435
703,ETS1,ZBTB2_negation,1.1110956786317047e-09,436
556,ERG,SPI1,1.4941239714236896e-09,437
2182,AR_negation,YBX1_negation,1.4941239714236896e-09,438
46,ASH1L,AR_negation,1.4941239714236896e-09,439
1562,PPARD,SNAI1,1.6934702980330363e-09,440
1514,PLAGL2,RBMX,1.6963112066490857e-09,441
1523,PLAGL2,SOX17,1.6963112066490857e-09,442
1223,MTF1,FOSL2_negation,1.6963112066490857e-09,443
1228,MTF1,HOXA1_negation,1.6963112066490857e-09,444
2273,EGR3_negation,PARP1_negation,1.6963112066490857e-09,445
2276,EGR3_negation,USF2_negation,1.6963112066490857e-09,446
2268,EGR3_negation,HOXA1_negation,1.6963112066490857e-09,447
1291,NFE2L2,PLAGL2,1.6963112066490857e-09,448
1843,SMARCA4,HOXA1_negation,1.6963112066490857e-09,449
1980,SP1,SPI1,1.6963112066490857e-09,450
864,GTF2I,HOXA1_negation,1.6963112066490857e-09,451
1869,SMARCB1,EGR3_negation,1.6963112066490857e-09,452
1071,KLF2,EGR3_negation,1.6963112066490857e-09,453
966,HOXA7,EGR3_negation,1.6963112066490857e-09,454
2066,TP63,ZNF76,1.713176218460014e-09,455
1037,KLF2,LYL1,1.713176218460014e-09,456
1105,LYL1,SMARCA4,1.713176218460014e-09,457
655,ETS1,MYBL1,1.713176218460014e-09,458
221,CEBPD,MYBL1,1.713176218460014e-09,459
984,JUND,KLF2,1.713176218460014e-09,460
883,HDAC3,NKX2-5,1.713176218460014e-09,461
2158,ZNF76,TFAP2A_negation,1.713176218460014e-09,462
67,ASH1L,YBX1_negation,1.8305386123344873e-09,463
675,ETS1,SPI1,1.861732729422657e-09,464
66,ASH1L,USF2_negation,1.861732729422657e-09,465
1979,SOX17,ZBTB2_negation,2.021522456059509e-09,466
1357,NKX2-5,AR_negation,2.021522456059509e-09,467
2161,ZNF76,ZBTB2_negation,2.400658104358841e-09,468
2183,AR_negation,ZBTB2_negation,2.400658104358841e-09,469
375,EGR1,ZNF76,2.400658104358841e-09,470
473,ERCC2,MTA1,2.400658104358841e-09,471
2166,AR_negation,EGR3_negation,2.8436770219762977e-09,472
2361,HOXA1_negation,MLLT10_negation,2.8436770219762977e-09,473
324,DMAP1,HOXA1_negation,2.8436770219762977e-09,474
1122,LYL1,EGR3_negation,2.8436770219762977e-09,475
1552,PLAGL2,YBX1_negation,2.8436770219762977e-09,476
1308,NFE2L2,TWIST2,2.8436770219762977e-09,477
988,JUND,MYBL1,2.8436770219762977e-09,478
747,EZH2,GATA1_negation,2.8436770219762977e-09,479
1894,SNAI1,ZBTB7A,2.8436770219762977e-09,480
558,ERG,TP63,2.895583381898612e-09,481
1647,RBMX,TP63,2.895583381898612e-09,482
1374,NKX2-5,PARP1_negation,2.895583381898612e-09,483
872,GTF2I,USF2_negation,2.895583381898612e-09,484
500,ERCC2,ZNF76,2.9322480661228084e-09,485
796,GATA2,AR_negation,2.9322480661228084e-09,486
1189,MTA1,ZBTB2_negation,2.9322480661228084e-09,487
710,EZH2,LYL1,2.9322480661228084e-09,488
1711,RFX1,ZBTB2_negation,2.9322480661228084e-09,489
755,EZH2,MYC_negation,2.9322480661228084e-09,490
241,CEBPD,SPI1,3.5447073288930633e-09,491
368,EGR1,SOX17,3.5447073288930633e-09,492
709,EZH2,KLF2,3.5447073288930633e-09,493
842,GTF2I,SNAI1,3.663979601138832e-09,494
700,ETS1,TFAP2A_negation,3.874734265303714e-09,495
2308,FOSL2_negation,YBX1_negation,3.874734265303714e-09,496
1948,SNAI2,YBX1_negation,3.893918225097854e-09,497
890,HDAC3,RBMX,5.4811442102809534e-09,498
