gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value,hgrank,fcrank,rank,Plot
HDAC1_negation,0.690024271085182,0.9073046990248829,94,-0.499,0.3368169332502202,0.7366199200548322,0.7441500426811627,0.45678570730263435,-0.0110005762233892,0.0110005762233892,0.16822429906542055,0.806615776081425,1.0,79,87,87,1.0
PPARA,0.8320253212993073,0.9641075775085309,148,0.251,-0.8980342100947684,0.37040735114741696,-0.6928293500824618,0.4884166509155855,-0.027585390266348854,0.027585390266348854,0.2616822429906542,0.6946564885496184,1.0,87,79,88,1.0
POU2AF1,0.49875046856312527,0.7912268497472928,124,0.501,0.11620581603421033,0.9076292083953443,0.08754706384484268,0.9302366774715304,0.001873008054906014,0.001873008054906014,0.2523364485981308,0.7531806615776081,1.0,72,95,89,1.0
ZNF383,0.959462542492337,0.9948566997412652,184,0.501,-1.9730772354264021,0.0500359075046502,-1.5803754456129357,0.11402091132468643,-0.033111726234023545,0.033111726234023545,0.2897196261682243,0.6106870229007634,1.0,89,78,90,1.0
WWTR1_negation,0.713382235866336,0.9180538333907549,101,-0.874,-0.5059145080317445,0.6135553381469834,-0.328678847451974,0.742398444124595,0.013849672325753286,0.013849672325753286,0.18691588785046728,0.7938931297709924,1.0,83,85,91,1.0
LMO2,0.7043378586426768,0.9145314808375706,86,0.376,-0.41349565262905424,0.6797551173793932,-0.26490533973741187,0.7910823847344521,-0.007604247515174553,0.007604247515174553,0.1588785046728972,0.8244274809160306,1.0,80,89,92,1.0
RELA,0.7659393276859958,0.9409587193679516,132,0.501,-0.46608074967197904,0.6417499443021739,-0.23132047472796793,0.8170658414579541,-0.014850762757087415,0.014850762757087415,0.2336448598130841,0.727735368956743,1.0,86,84,93,1.0
ATM_negation,0.6564397803253423,0.889317855720594,103,-0.499,-0.12037352018476148,0.904327651629125,-0.10943382980605335,0.9128584025632722,0.002449403010086202,0.002449403010086202,0.19626168224299065,0.7913486005089059,1.0,77,93,94,1.0
PML_negation,0.713382235866336,0.9180538333907549,101,-0.499,-0.4460398580207596,0.6561270194835698,-0.30452793328787947,0.760725714964021,0.007279330856428647,0.007279330856428647,0.18691588785046728,0.7938931297709924,1.0,81,90,95,1.0
MLLT3,0.713382235866336,0.9180538333907549,101,0.501,-0.4460398580207596,0.6561270194835698,-0.30452793328787947,0.760725714964021,-0.006597558799980711,0.006597558799980711,0.18691588785046728,0.7938931297709924,1.0,84,91,96,1.0
