gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value
CEBPE,2.259271523170595e-06,2.5012565419108832e-05,10,0.251,3.0698504483767697,0.0026937766076090327,2.7884157978124797,0.005296651431662309,0.21425406753333692,0.21425406753333692,0.023809523809523808,0.9807692307692307,0.00011995822190797093
CEBPE_negation,0.7962634640271703,0.9300453921325248,0,-0.124,-3.0698504483767697,0.0026937766076090327,-2.7884157978124797,0.005296651431662309,0.21425667627879302,0.21425667627879302,0.0,1.0,1.0
CEBPZ,0.002517005326283714,0.014534251682263811,0,0.501,9.738885716966998,2.5399402440111013e-20,3.0251993245863424,0.0024846931860196286,0.1014565368868175,0.1014565368868175,0.0,1.0,0.04464770124616988
CEBPZ_negation,0.9806470751374465,0.9954116657578757,87,-0.499,-9.738885716966998,2.5399402440111013e-20,-3.0251993245863424,0.0024846931860196286,0.10145695732405702,0.10145695732405702,0.0,0.7908653846153846,1.0
CHD4,0.04632273825402007,0.15287966257570346,0,0.501,1.5163010832513657,0.13188661834594,1.0332372077404912,0.301492904460936,0.027221411207119565,0.027221411207119565,0.0,1.0,0.3437963703855533
CHD4_negation,0.936310080565281,0.9830088067031171,0,-0.374,-1.5163010832513657,0.13188661834594,-1.0332372077404912,0.301492904460936,0.027221526263172396,0.027221526263172396,0.0,1.0,1.0
CIITA,0.9894983824372003,0.9975619556192854,28,0.376,-3.2633045781236105,0.0013890960152921797,-3.2735736533701143,0.0010619671017445514,-0.16707605661813246,0.16707605661813246,0.03571428571428571,0.9399038461538461,1.0
CIITA_negation,0.00016825280560588335,0.0013756401183573964,49,-0.249,3.2633045781236105,0.0013890960152921797,3.2735736533701143,0.0010619671017445514,-0.16707722165249803,0.16707722165249803,0.10714285714285714,0.9038461538461539,0.005131355997047431
CREB1,0.0002719247622724508,0.00203707969178641,32,0.251,2.3674216724300856,0.019486933274434886,2.3309930756357,0.019753724806308867,0.1569026813059587,0.1569026813059587,0.05952380952380952,0.9350961538461539,0.007479901993278224
CREB1_negation,0.8213783702719808,0.940866626760894,0,-0.124,-2.3674216724300856,0.019486933274434886,-2.3309930756357,0.019753724806308867,0.15690429560179275,0.15690429560179275,0.0,1.0,1.0
CREB3,0.009696119043621582,0.04570053875336069,0,0.251,3.0708374683264177,0.002481699346277339,1.3991753854819153,0.16176039591650138,0.07376737006042615,0.07376737006042615,0.0,1.0,0.12204121144363365
CREB3_negation,0.7149494427218498,0.8903454386087392,70,-0.249,-3.0708374683264177,0.002481699346277339,-1.3991753854819153,0.16176039591650138,0.07376799412316608,0.07376799412316608,0.05952380952380952,0.84375,1.0
CREB5,0.02375473714929898,0.09263694585892039,50,0.376,0.9043499462694803,0.36771798950333345,0.7169738957558217,0.4733902039406379,0.02133000857772372,0.02133000857772372,0.14285714285714285,0.9086538461538461,0.22442971419429167
CREB5_negation,0.12762479364527046,0.322144503778353,0,-0.374,-0.9043499462694803,0.36771798950333345,-0.7169738957558217,0.4733902039406379,0.021330117151318703,0.021330117151318703,0.0,1.0,0.536907506297255
CREBBP,0.3157366808313592,0.5811955099003179,38,0.501,-2.1436541544087784,0.034173524058007276,-1.9261429197181514,0.054086530759536115,-0.05703917565076738,0.05703917565076738,0.05952380952380952,0.9206730769230769,0.8811673859779012
CREBBP_negation,0.0023227670804742933,0.013774220276023498,0,-0.374,2.1436541544087784,0.034173524058007276,1.9261429197181514,0.054086530759536115,-0.05703941890363655,0.05703941890363655,0.0,1.0,0.042591339011388445
CREM,0.23033329456606597,0.4795970209316697,13,0.751,-0.4178368120145915,0.6768869941581321,-0.7194576390436593,0.47185899375909346,-0.01101526819163173,0.01101526819163173,0.047619047619047616,0.9783653846153846,0.766702720537023
CREM_negation,0.023891428569012885,0.09338467186144887,0,-0.499,0.4178368120145915,0.6768869941581321,0.7194576390436593,0.47185899375909346,-0.011015303815230715,0.011015303815230715,0.0,1.0,0.22508100397374856
CTNNB1,0.9996665814196397,0.9999027043635428,0,0.751,-5.27979055360815,5.80093436046075e-07,-4.724907647896622,2.3021995680365845e-06,-0.30390785066824044,0.30390785066824044,0.0,1.0,1.0
CTNNB1_negation,1.5909749652277282e-06,1.780544873255996e-05,41,-0.374,5.27979055360815,5.80093436046075e-07,4.724907647896622,2.3021995680365845e-06,-0.3039090464481109,0.3039090464481109,0.16666666666666666,0.9350961538461539,8.71725094198248e-05
DACH1,0.009140400724196187,0.043081291527887394,0,0.501,4.233135458456211,3.916516669525291e-05,3.6051533822964497,0.0003119686203655193,0.17461330172578968,0.17461330172578968,0.0,1.0,0.11704165906420273
DACH1_negation,0.9999958274067862,0.9999958274067862,0,-0.249,-4.233135458456211,3.916516669525291e-05,-3.6051533822964497,0.0003119686203655193,0.1746142502950932,0.1746142502950932,0.0,1.0,1.0
DDIT3,0.014376157486729303,0.06120634638770444,0,0.876,0.3769646496223467,0.7069404190990102,0.3576590334486316,0.7205984942796817,0.0068290372060069385,0.0068290372060069385,0.0,1.0,0.16070940112972673
DDIT3_negation,0.025602879346297024,0.09804340286415782,0,-0.624,-0.3769646496223467,0.7069404190990102,-0.3576590334486316,0.7205984942796817,0.0068290553519542154,0.0068290553519542154,0.0,1.0,0.23510407829670496
DEK,0.4780987902532107,0.7341335107070616,55,0.626,-0.4518341957793127,0.6521510556116707,0.025251390093016815,0.9798544466393221,-0.020084204289206257,0.020084204289206257,0.08333333333333333,0.8846153846153846,1.0
DEK_negation,0.12201906049475549,0.31179207814385274,0,-0.374,0.4518341957793127,0.6521510556116707,-0.025251390093016815,0.9798544466393221,-0.020084287797632,0.020084287797632,0.0,1.0,0.5233652740271814
DMAP1,3.642719643004469e-08,5.190783673575015e-07,101,0.001,3.799649151347666,0.000249607143286059,3.5281573403734803,0.0004184633425934378,1.3593123191483403,1.3593123191483403,0.40476190476190477,0.8389423076923077,3.902473471413296e-06
DMAP1_negation,0.11612544801560118,0.3028895897753525,0,0.001,-3.799649151347666,0.000249607143286059,-3.5281573403734803,0.0004184633425934378,1.3593829202537677,1.3593829202537677,0.0,1.0,0.5124150320155717
DNMT1,0.004555680535177371,0.02400787251364128,13,0.501,0.8254829367366785,0.41103830916914463,-0.3634544344535863,0.716265444966738,0.054682876072489076,0.054682876072489076,0.08333333333333333,0.9855769230769231,0.0686633116878727
DNMT1_negation,0.000389594854958232,0.002855974442417881,0,-0.249,-0.8254829367366785,0.41103830916914463,0.3634544344535863,0.716265444966738,0.05468321654801857,0.05468321654801857,0.0,1.0,0.009943022132862252
E2F1,0.026564250295681893,0.09986274957026091,40,0.501,0.9120697434013993,0.36364646296644443,0.9388549628026579,0.3478052150929707,0.04550528854508743,0.04550528854508743,0.11904761904761904,0.9278846153846154,0.23825122993920117
E2F1_negation,0.694873307411574,0.8789709106908857,3,-0.249,-0.9120697434013993,0.36364646296644443,-0.9388549628026579,0.3478052150929707,0.04550550428819548,0.04550550428819548,0.03571428571428571,1.0,1.0
E2F6,0.18786763418279173,0.41978599429669133,0,0.501,-4.842164417969645,4.6747270046286615e-06,-3.9756450893989097,7.018873589378462e-05,-0.10661538044494999,0.10661538044494999,0.0,1.0,0.6850674212480726
E2F6_negation,6.807754683308363e-09,9.524662014083343e-08,0,-0.374,4.842164417969645,4.6747270046286615e-06,3.9756450893989097,7.018873589378462e-05,-0.10661583933130117,0.10661583933130117,0.0,1.0,7.338674010851101e-07
EGR1,0.00089939816771351,0.005987453639718369,50,0.376,2.802508863581917,0.00587007301125685,2.1592008315602573,0.030834589584841653,0.18232369181928318,0.18232369181928318,0.20238095238095238,0.9206730769230769,0.01967904343124219
EGR1_negation,0.9865941366307601,0.9968660574405214,145,-0.249,-2.802508863581917,0.00587007301125685,-2.1592008315602573,0.030834589584841653,0.18232485271376941,0.18232485271376941,0.11904761904761904,0.6754807692307693,1.0
EGR3,0.4841624787397962,0.7401670297638853,0,0.501,-5.9916024702717845,5.035197966532464e-08,-4.407816421482672,1.0441798879849895e-05,-0.11445772760600409,0.11445772760600409,0.0,1.0,1.0
EGR3_negation,7.111846156218953e-21,1.3248320911886206e-19,28,-0.499,5.9916024702717845,5.035197966532464e-08,4.407816421482672,1.0441798879849895e-05,-0.11445820466254054,0.11445820466254054,0.30952380952380953,0.9951923076923077,4.789777560451167e-18
ELF1,0.09430396058095253,0.26045554807284116,0,0.501,,,0.0,1.0,0.0,0.0,0.0,1.0,0.4619400286574919
ELF1_negation,0.09430396058095253,0.26045554807284116,0,-0.499,,,0.0,1.0,0.0,0.0,0.0,1.0,0.4619400286574919
ELK1,1.0,1.0,0,0.626,-7.914626118066359,5.411612196397465e-13,-5.767251914359185,8.057456768522207e-09,-0.6623888769228865,0.6623888769228865,0.0,1.0,1.0
ELK1_negation,3.233257085137312e-07,4.097636458886492e-06,113,-0.249,7.914626118066359,5.411612196397465e-13,5.767251914359185,8.057456768522207e-09,-0.6623930033647667,0.6623930033647667,0.34523809523809523,0.7980769230769231,2.1885103814507404e-05
ELK4,1.5953061736200023e-13,2.769121368771896e-12,52,0.376,5.712398131297491,7.274545745768362e-08,6.148092551827634,7.842027328201603e-10,0.2722138301007511,0.2722138301007511,0.19047619047619047,0.9134615384615384,3.615241787007753e-11
ELK4_negation,1.0,1.0,0,-0.249,-5.712398131297491,7.274545745768362e-08,-6.148092551827634,7.842027328201603e-10,0.2722154536875195,0.2722154536875195,0.0,1.0,1.0
ELL,0.0059825506500754645,0.030291917041577843,21,0.376,-2.868583796443538,0.005038932544963165,-2.0851024901397652,0.037059998287184065,-0.18732271177422413,0.18732271177422413,0.08333333333333333,0.9663461538461539,0.0847452441044142
ELL_negation,2.642241773047373e-05,0.00024739469202703925,0,-0.124,2.868583796443538,0.005038932544963165,2.0851024901397652,0.037059998287184065,-0.18732386349512292,0.18732386349512292,0.0,1.0,0.0010667477546120042
EP300,2.810582696223803e-07,3.7061099900116886e-06,1,0.376,6.699775371317169,3.186839113300749e-10,4.154060648908586,3.266265415773582e-05,0.15272296421395817,0.15272296421395817,0.011904761904761904,1.0,2.0254322038435974e-05
EP300_negation,1.0,1.0,0,-0.249,-6.699775371317169,3.186839113300749e-10,-4.154060648908586,3.266265415773582e-05,0.1527238515844402,0.1527238515844402,0.0,1.0,1.0
ERCC2,2.6166311558327424e-14,4.469832249483121e-13,34,0.626,6.194499726087616,1.5143234372117307e-08,5.320178122548395,1.0366570549649907e-07,0.34805300752784,0.34805300752784,0.21428571428571427,0.9615384615384616,6.366124718960808e-12
ERCC2_negation,0.6298273059858928,0.8398180463040955,0,-0.374,-6.194499726087616,1.5143234372117307e-08,-5.320178122548395,1.0366570549649907e-07,0.3480545277476231,0.3480545277476231,0.0,1.0,1.0
ERG,1.363807446522499e-18,2.4119602995357112e-17,164,0.626,13.045268235087502,3.19711718351777e-27,9.109128508144837,8.304636099280103e-20,0.5413723293842346,0.5413723293842346,0.7261904761904762,0.7524038461538461,5.152824276280837e-16
ERG_negation,1.0,1.0,0,-0.124,-13.045268235087502,3.19711718351777e-27,-9.109128508144837,8.304636099280103e-20,0.5413741349657581,0.5413741349657581,0.0,1.0,1.0
ESR1,0.5128597578558053,0.7602122546174038,70,0.626,-2.6784145313680643,0.008480107135692912,-2.36328173837759,0.018113893019675458,-0.07137721112861001,0.07137721112861001,0.08333333333333333,0.8485576923076923,1.0
ESR1_negation,0.00048658337823719543,0.003494570590895348,14,-0.499,2.6784145313680643,0.008480107135692912,2.36328173837759,0.018113893019675458,-0.07137744928813329,0.07137744928813329,0.05952380952380952,0.9783653846153846,0.012076824836182453
ESR2,0.0760944563675563,0.2246345465779616,86,0.501,2.093409298798592,0.03804221411903754,2.0259066084463,0.04277435591637763,0.0922049762425231,0.0922049762425231,0.16666666666666666,0.8269230769230769,0.4619400286574919
ESR2_negation,0.9852178079936492,0.9965288213736936,0,-0.249,-2.093409298798592,0.03804221411903754,-2.0259066084463,0.04277435591637763,0.09220537740108461,0.09220537740108461,0.0,1.0,1.0
ESRRA,0.9991817921694653,0.999787031005554,0,0.501,-8.360800083443287,9.464444164686496e-14,-6.225916508179884,4.787489822485034e-10,-0.19761304053458023,0.19761304053458023,0.0,1.0,1.0
ESRRA_negation,2.810582696223803e-07,3.7061099900116886e-06,4,-0.374,8.360800083443287,9.464444164686496e-14,6.225916508179884,4.787489822485034e-10,-0.19761398788419257,0.19761398788419257,0.047619047619047616,1.0,2.0254322038435974e-05
ETS1,1.0828408182333935e-20,2.067128357033659e-19,140,0.501,9.747551776276424,1.274571323429647e-16,8.687720063641702,3.6978562573091225e-18,0.4233191789588317,0.4233191789588317,0.7142857142857143,0.8076923076923077,6.939645198612998e-18
ETS1_negation,1.0,1.0,0,-0.249,-9.747551776276424,1.274571323429647e-16,-8.687720063641702,3.6978562573091225e-18,0.4233207166616496,0.4233207166616496,0.0,1.0,1.0
ETS2,0.8851153153086111,0.9661800534965762,93,0.126,-5.674819676307394,3.840630530635475e-08,-2.4456592240908743,0.01445875896658955,-0.6846424722861044,0.6846424722861044,0.047619047619047616,0.7860576923076923,1.0
ETS2_negation,0.0006947573791751445,0.00465875476491319,0,-0.124,5.674819676307394,3.840630530635475e-08,2.4456592240908743,0.01445875896658955,-0.6846497985670119,0.6846497985670119,0.0,1.0,0.015529182549710634
ETV1,0.09430396058095253,0.26045554807284116,0,0.751,,,0.0,1.0,0.0,0.0,0.0,1.0,0.4619400286574919
ETV1_negation,0.09430396058095253,0.26045554807284116,0,-0.749,,,0.0,1.0,0.0,0.0,0.0,1.0,0.4619400286574919
ETV4,1.867877371573712e-05,0.00017876154997242117,0,0.376,5.5662818944671715,1.2953041333331314e-07,4.302671288964209,1.687511178799251e-05,0.19215566884285912,0.19215566884285912,0.0,1.0,0.0008078646969907494
ETV4_negation,0.8965767734620865,0.9700214854813727,27,-0.249,-5.5662818944671715,1.2953041333331314e-07,-4.302671288964209,1.687511178799251e-05,0.19215688578901444,0.19215688578901444,0.011904761904761904,0.9375,1.0
EZH2,5.553033025158434e-17,1.0017273946284385e-15,65,0.376,8.97123246496579,1.1189143111058184e-15,6.195697631511191,5.802743026558096e-10,0.26146019006013416,0.26146019006013416,0.44047619047619047,0.9326923076923077,1.9617161478140253e-14
EZH2_negation,0.9743305056992632,0.9938992620956507,41,-0.374,-8.97123246496579,1.1189143111058184e-15,-6.195697631511191,5.802743026558096e-10,0.2614615231396852,0.2614615231396852,0.0,0.9014423076923077,1.0
FLI1,3.022300785324515e-07,3.896682847302684e-06,0,0.501,3.2909305119806627,0.0013939612155101327,2.506096977428259,0.0122072133654681,0.40953381504417,0.40953381504417,0.0,1.0,2.105104526703749e-05
FLI1_negation,0.39439670992062004,0.6606570947529162,0,-0.124,-3.2909305119806627,0.0013939612155101327,-2.506096977428259,0.0122072133654681,0.4095380301920302,0.4095380301920302,0.0,1.0,0.9703401079183458
FOS,0.00010666895047637973,0.0008790028458623573,0,0.626,0.7734371497926159,0.4409429434619744,1.0709073142726966,0.28421110676355454,0.04103446949539159,0.04103446949539159,0.0,1.0,0.003414308574837256
FOSB,0.3567295263294949,0.6239565028928126,0,0.876,-2.1796593364479735,0.031278484568889285,-2.0010691755679226,0.04538493562389045,-0.02780004366613973,0.02780004366613973,0.0,1.0,0.9339476317185411
FOSB_negation,2.1456054316105388e-05,0.00021030456043634327,7,-0.749,2.1796593364479735,0.031278484568889285,2.0010691755679226,0.04538493562389045,-0.027800110463283838,0.027800110463283838,0.0,0.9831730769230769,0.0009413632705245841
FOSL2,0.6277916622381007,0.8390216903955602,53,0.376,-3.5306376952473806,0.0006126835193978889,-3.5629297464032086,0.000366738850942664,-0.27084562357104786,0.27084562357104786,0.08333333333333333,0.8894230769230769,1.0
FOSL2_negation,2.1608109381904797e-07,2.6024608840022854e-06,108,-0.374,3.5306376952473806,0.0006126835193978889,3.5629297464032086,0.000366738850942664,-0.27084727476274745,0.27084727476274745,0.42857142857142855,0.8269230769230769,1.5289457693513425e-05
FOS_negation,0.08552171662333995,0.24533419115507626,6,-0.249,-0.7734371497926159,0.4409429434619744,-1.0709073142726966,0.28421110676355454,0.041034649374037835,0.041034649374037835,0.023809523809523808,0.9903846153846154,0.4619400286574919
FOXO1,5.991595452491003e-08,7.844335579683878e-07,0,0.376,7.722459587637481,7.039940940297549e-13,5.097883098286919,3.43472811282183e-07,0.3005640006581036,0.3005640006581036,0.0,1.0,5.343243076016554e-06
FOXO1_negation,1.0,1.0,0,-0.124,-7.722459587637481,7.039940940297549e-13,-5.097883098286919,3.43472811282183e-07,0.3005658877163413,0.3005658877163413,0.0,1.0,1.0
GABPA,4.270702497325408e-25,8.208567315614533e-24,0,0.751,14.772127247896123,1.7218143794145895e-30,9.09381209120317,9.562606297299181e-20,0.16345347616342626,0.16345347616342626,0.0,1.0,4.286696264820923e-22
GABPA_negation,1.0,1.0,0,-0.624,-14.772127247896123,1.7218143794145895e-30,-9.09381209120317,9.562606297299181e-20,0.16345394798916507,0.16345394798916507,0.0,1.0,1.0
GABPB2,0.9865941366307601,0.9968660574405214,75,0.501,-9.553829589439362,1.1084719529522718e-19,-2.6079304522296054,0.00910914598530674,-0.06360237472395817,0.06360237472395817,0.0,0.8197115384615384,1.0
GABPB2_negation,0.017795804968681092,0.0740552966470617,0,-0.499,9.553829589439362,1.1084719529522718e-19,2.6079304522296054,0.00910914598530674,-0.06360262360751887,0.06360262360751887,0.0,1.0,0.18916298600064674
GATA1,9.223971621659524e-05,0.0007804234193594192,0,0.626,0.20551849808477224,0.837576945256766,1.6686615322123077,0.09518447682431921,0.009598786212527279,0.009598786212527279,0.0,1.0,0.0030566583924910586
GATA1_negation,0.0030616012874085147,0.017277689985119943,67,-0.499,-0.20551849808477224,0.837576945256766,-1.6686615322123077,0.09518447682431921,0.009598823407372037,0.009598823407372037,0.23809523809523808,0.8870192307692307,0.0523904147935895
GATA2,1.5653333900086552e-21,3.1956984156123284e-20,36,0.376,6.701092801820771,1.8662075920933767e-09,6.61089671779473,3.819989426602141e-11,0.6080648716608436,0.6080648716608436,0.3333333333333333,0.9807692307692307,1.3654347775798132e-18
GATA2_negation,0.9973599445810057,0.9993857169684316,0,-0.249,-6.701092801820771,1.8662075920933767e-09,-6.61089671779473,3.819989426602141e-11,0.6080683887679509,0.6080683887679509,0.0,1.0,1.0
GATA4,0.09430396058095253,0.26045554807284116,0,0.376,,,0.0,1.0,0.0,0.0,0.0,1.0,0.4619400286574919
GATA4_negation,0.09430396058095253,0.26045554807284116,0,-0.374,,,0.0,1.0,0.0,0.0,0.0,1.0,0.4619400286574919
GFI1,0.09430396058095253,0.26045554807284116,0,0.626,,,0.0,1.0,0.0,0.0,0.0,1.0,0.4619400286574919
GFI1_negation,0.09430396058095253,0.26045554807284116,0,-0.624,,,0.0,1.0,0.0,0.0,0.0,1.0,0.4619400286574919
GLI1,0.013073521384078869,0.057203552783108215,0,0.501,-0.629699049871043,0.5301295062839304,-0.6085171055202413,0.5428445644647044,-0.036191781340351635,0.036191781340351635,0.0,1.0,0.15104308880933068
GLI1_negation,0.44841620627489,0.7073862669887576,0,-0.249,0.629699049871043,0.5301295062839304,0.6085171055202413,0.5428445644647044,-0.0361919790227984,0.0361919790227984,0.0,1.0,1.0
GLI2,0.09430396058095253,0.26045554807284116,0,0.251,,,0.0,1.0,0.0,0.0,0.0,1.0,0.4619400286574919
