gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value,hgrank,fcrank,rank,Plot
ENSG00000081154,0.013162225269121721,0.06313289292875598,83,0.001,0.3146299085502929,0.7534737165147389,0.23783720566368638,0.8120073605668507,0.11507303484607732,0.11507303484607732,0.1782178217821782,0.8370927318295739,0.005202136774569024,156,382,290,
ENSG00000117984,0.824135430167817,0.9564636266109461,139,0.001,-2.5758330312658515,0.010762377308799148,-1.6687151755560752,0.095173840173837,-0.7000940221531379,0.7000940221531379,0.19801980198019803,0.7017543859649122,0.0756853535579736,394,145,291,
ENSG00000179262,0.11118588294486687,0.31699072520888044,89,0.001,-0.6851965903912658,0.49417758777791,-0.4028199026232614,0.687080718591617,-0.2468727682980161,0.2468727682980161,0.15841584158415842,0.8170426065162907,0.025393283221649132,237,304,292,
ENSG00000099341,0.5596930268876806,0.8250975686304275,99,0.001,-1.5157168163513008,0.13131123080616725,-0.8276117999350643,0.4078903834648743,-0.503959350695253,0.503959350695253,0.15841584158415842,0.7919799498746867,0.06548365855278836,345,196,293,
ENSG00000005075,0.8861491289235259,0.9765055692517659,129,0.001,-2.429022068858318,0.01613702407255387,-1.7481227353076463,0.0804427769395818,-0.7242934969473538,0.7242934969473538,0.16831683168316833,0.7192982456140351,0.07720479125963305,405,137,294,
ENSG00000125743,0.4524825708101454,0.7473764197531003,129,1.001,-3.014285894284351,0.0028787989559196495,-1.711502744160077,0.08698834504060876,-0.4503406996031691,0.4503406996031691,0.15841584158415842,0.7167919799498746,0.05938770417555881,329,213,295,
ENSG00000175390,0.00873454309622645,0.0455358496712947,138,1.001,0.6362609158767735,0.5254275871876534,0.9355444054226367,0.34950781005557996,0.09187587425476089,0.09187587425476089,0.27722772277227725,0.7243107769423559,0.003783713013892808,142,403,296,
ENSG00000161016,0.028710357854634806,0.11769177141397857,189,3.1709250014423103,3.13159057663287,0.0019300307865985158,2.4207741516498387,0.01548749613691007,0.13194294899114906,0.13194294899114906,0.46534653465346537,0.6441102756892231,0.009554109241837902,181,367,297,
ENSG00000204264,0.8861491289235259,0.9765055692517659,152,0.001,-2.657602338228417,0.008573032852052822,-1.9397031100480873,0.05241578140931104,-0.7111488575491709,0.7111488575491709,0.2079207920792079,0.6716791979949874,0.07720479125963305,406,142,298,
ENSG00000105202,0.6649872229805014,0.884883322227217,164,0.001,-2.2218135841390896,0.02745685253727511,-1.328341994679195,0.18406515245449195,-0.5278162581553288,0.5278162581553288,0.27722772277227725,0.6591478696741855,0.07015495774411726,367,182,299,
ENSG00000092199,0.9066054325310168,0.9818198212760678,153,0.001,-2.7347361385979836,0.006837765014435866,-1.8545134464311106,0.06366573823153278,-0.7186472567884921,0.7186472567884921,0.22772277227722773,0.6741854636591479,0.07759037416990192,411,140,300,
ENSG00000007255,0.6148081628263138,0.8613240951241882,125,0.001,-1.7515937892393212,0.08152700970729006,-1.086650053105238,0.27719149546008726,-0.513934005309524,0.513934005309524,0.19801980198019803,0.7368421052631579,0.06830608911989702,359,193,301,
ENSG00000087191,0.090601343634634,0.2769022878079503,119,0.001,-0.7067051386382973,0.4807946650642949,-0.5897745942713779,0.555341777505585,-0.21778160114563258,0.21778160114563258,0.2079207920792079,0.7543859649122807,0.02221476114330544,232,320,302,
ENSG00000164032,0.24895525084208545,0.5356821562812256,131,0.001,-1.101082474384659,0.27236318649290536,-0.6098192210047843,0.5419815674826827,-0.31817279572605467,0.31817279572605467,0.2376237623762376,0.731829573934837,0.04271191771583725,285,267,303,
ENSG00000165527,0.3265702811677873,0.6257894795038667,120,0.001,-1.2075464503420927,0.22878234014921034,-0.5735847034482421,0.5662488653461348,-0.3479093083627928,0.3479093083627928,0.21782178217821782,0.7543859649122807,0.04982547499900667,300,253,304,
ENSG00000110321,0.032688401675397334,0.1309441814263151,91,0.001,-0.39471896392493433,0.6935571391960428,-0.12990460017611397,0.8966419047177603,-0.13552218486796455,0.13552218486796455,0.1782178217821782,0.8170426065162907,0.010616528008333194,189,364,305,
ENSG00000215845,0.7293456923314356,0.9184193119847781,139,0.001,-2.05105326140956,0.041646615895009016,-1.2658952729328137,0.20555057901483265,-0.5591117611665274,0.5591117611665274,0.21782178217821782,0.706766917293233,0.07275993200026658,379,175,306,
ENSG00000167863,0.6142468055535336,0.8598261637666463,158,0.001,-2.0093895604467416,0.045964354264792256,-1.3029007376714101,0.19260865207227895,-0.496179774383104,0.496179774383104,0.25742574257425743,0.6691729323308271,0.06819780868240773,355,199,307,
ENSG00000163875,0.2380678112410679,0.5202715765901389,99,0.001,-0.9117400333785269,0.36316673783912123,-0.4506186279106149,0.6522644386037393,-0.29928745319957,0.29928745319957,0.1782178217821782,0.7969924812030075,0.04149474926197836,281,275,308,
ENSG00000169567,0.9953381791395313,0.9995438511947708,158,1.001,-5.578905797799402,5.927713595526981e-08,-3.3301063528826367,0.0008681281843615335,-0.8644689667303629,0.8644689667303629,0.1782178217821782,0.6491228070175439,0.07858535257887694,449,107,309,
ENSG00000196531,0.024721530890574054,0.10516886608558036,200,2.3229280948873594,1.7747711114462907,0.07699234785235876,2.0302894039394426,0.04232713065062008,0.11582238926752861,0.11582238926752861,0.4752475247524752,0.6190476190476191,0.008544521253716133,177,380,310,
ENSG00000142864,0.14021317740917005,0.3695812146994013,137,0.001,-0.8699477968733399,0.3854572714245491,-0.21586521097514486,0.8290928153777791,-0.22474001446168848,0.22474001446168848,0.27722772277227725,0.7268170426065163,0.029567959901883656,247,312,311,
ENSG00000254505,0.5257676079677581,0.8043833871727546,121,0.001,-1.521812695628203,0.12976723884072694,-0.8172040129773341,0.4138118496001295,-0.4322853933011183,0.4322853933011183,0.2079207920792079,0.7493734335839599,0.06385741195427254,342,218,312,
ENSG00000146112,0.18240415674992042,0.4389616867466299,95,0.001,-0.7628078739035421,0.44666277277073363,-0.4587135733221828,0.6464398655950032,-0.26410479264276765,0.26410479264276765,0.16831683168316833,0.8045112781954887,0.03506034283863962,270,293,313,
ENSG00000129562,0.2694422299771082,0.5613894441228923,135,0.001,-1.1195801812866133,0.2644439401529589,-0.6907686751204636,0.48971092398187943,-0.31117386559019944,0.31117386559019944,0.2376237623762376,0.7218045112781954,0.044722153073731806,294,269,314,
ENSG00000128463,0.18769249781140798,0.45055993069512346,102,0.001,-0.8259381738044379,0.4099574389175369,-0.3800769607526658,0.7038882874232669,-0.2643080839197647,0.2643080839197647,0.18811881188118812,0.7919799498746867,0.03597442187627876,272,292,315,
ENSG00000126457,0.005320165240875001,0.030458708394708916,92,0.001,-0.11492835983760517,0.9086466554584037,0.02043010032443335,0.9837002722712088,-0.04020942547609881,0.04020942547609881,0.18811881188118812,0.8170426065162907,0.0025907774380214167,123,441,316,
ENSG00000242485,0.33671857421349655,0.6378338141237787,95,0.001,-0.9484910645305271,0.34425377755994513,-0.6221543759176497,0.5338403628863209,-0.333493623141825,0.333493623141825,0.15841584158415842,0.8020050125313283,0.050770306114007825,303,261,317,
ENSG00000144746,0.9245351801858498,0.986273965575096,147,0.001,-2.5797612231832265,0.010653514488583551,-1.7608433638115388,0.07826491803392392,-0.6953185896491509,0.6953185896491509,0.2079207920792079,0.6842105263157895,0.07791843788164991,418,146,318,
ENSG00000160201,0.5074653622919064,0.7903341668080129,177,0.001,-1.7783910280192003,0.07708607181754643,-1.2709064296161654,0.20376193877610427,-0.40872905753601063,0.40872905753601063,0.297029702970297,0.631578947368421,0.06276533054020346,338,226,319,
