,gene_1,gene_2,gene_3,gene_4,HG_stat,TP,TN,rank
416822,ENSG00000019582,ENSG00000105369,ENSG00000007312,ENSG00000196126,1.6376751583692255e-68,0.7383177570093458,1.0,36
412528,ENSG00000019582,ENSG00000007312,ENSG00000196126,ENSG00000105369,1.6376751583692255e-68,0.7383177570093458,1.0,37
392332,ENSG00000019582,ENSG00000196126,ENSG00000007312,ENSG00000105369,1.6376751583692255e-68,0.7383177570093458,1.0,38
416176,ENSG00000019582,ENSG00000105369,ENSG00000196126,ENSG00000007312,1.6376751583692255e-68,0.7383177570093458,1.0,39
594268,ENSG00000196126,ENSG00000105369,ENSG00000007312,ENSG00000019582,1.6376751583692255e-68,0.7383177570093458,1.0,40
591202,ENSG00000196126,ENSG00000007312,ENSG00000105369,ENSG00000019582,1.6376751583692255e-68,0.7383177570093458,1.0,41
1067249,ENSG00000007312,ENSG00000019582,ENSG00000105369,ENSG00000196126,1.6376751583692255e-68,0.7383177570093458,1.0,42
47002,ENSG00000169442,ENSG00000105369,ENSG00000204287,ENSG00000007312,2.383099713212181e-67,0.7289719626168224,1.0,43
1064279,ENSG00000007312,ENSG00000169442,ENSG00000105369,ENSG00000204287,2.383099713212181e-67,0.7289719626168224,1.0,44
1068077,ENSG00000007312,ENSG00000204287,ENSG00000105369,ENSG00000169442,2.383099713212181e-67,0.7289719626168224,1.0,45
14757,ENSG00000169442,ENSG00000204287,ENSG00000007312,ENSG00000105369,2.383099713212181e-67,0.7289719626168224,1.0,46
472866,ENSG00000204287,ENSG00000169442,ENSG00000007312,ENSG00000105369,2.383099713212181e-67,0.7289719626168224,1.0,47
472980,ENSG00000204287,ENSG00000169442,ENSG00000105369,ENSG00000007312,2.383099713212181e-67,0.7289719626168224,1.0,48
508578,ENSG00000204287,ENSG00000105369,ENSG00000007312,ENSG00000169442,2.383099713212181e-67,0.7289719626168224,1.0,49
42535,ENSG00000169442,ENSG00000007312,ENSG00000204287,ENSG00000105369,2.383099713212181e-67,0.7289719626168224,1.0,50
14871,ENSG00000169442,ENSG00000204287,ENSG00000105369,ENSG00000007312,2.383099713212181e-67,0.7289719626168224,1.0,51
47724,ENSG00000169442,ENSG00000105369,ENSG00000007312,ENSG00000204287,2.383099713212181e-67,0.7289719626168224,1.0,52
1067256,ENSG00000007312,ENSG00000019582,ENSG00000105369,ENSG00000223865,1.224094106497056e-66,0.7383177570093458,0.9974554707379135,53
401070,ENSG00000019582,ENSG00000223865,ENSG00000105369,ENSG00000007312,1.224094106497056e-66,0.7383177570093458,0.9974554707379135,54
400956,ENSG00000019582,ENSG00000223865,ENSG00000007312,ENSG00000105369,1.224094106497056e-66,0.7383177570093458,0.9974554707379135,55
844000,ENSG00000223865,ENSG00000007312,ENSG00000105369,ENSG00000019582,1.224094106497056e-66,0.7383177570093458,0.9974554707379135,56
416829,ENSG00000019582,ENSG00000105369,ENSG00000007312,ENSG00000223865,1.224094106497056e-66,0.7383177570093458,0.9974554707379135,57
846247,ENSG00000223865,ENSG00000105369,ENSG00000007312,ENSG00000019582,1.224094106497056e-66,0.7383177570093458,0.9974554707379135,58
827107,ENSG00000223865,ENSG00000019582,ENSG00000007312,ENSG00000105369,1.224094106497056e-66,0.7383177570093458,0.9974554707379135,59
1071810,ENSG00000007312,ENSG00000223865,ENSG00000105369,ENSG00000019582,1.224094106497056e-66,0.7383177570093458,0.9974554707379135,60
827221,ENSG00000223865,ENSG00000019582,ENSG00000105369,ENSG00000007312,1.224094106497056e-66,0.7383177570093458,0.9974554707379135,61
413295,ENSG00000019582,ENSG00000007312,ENSG00000105369,ENSG00000223865,1.224094106497056e-66,0.7383177570093458,0.9974554707379135,62
591204,ENSG00000196126,ENSG00000007312,ENSG00000105369,ENSG00000204287,3.360170595629405e-66,0.719626168224299,1.0,63
507943,ENSG00000204287,ENSG00000105369,ENSG00000196126,ENSG00000007312,3.360170595629405e-66,0.719626168224299,1.0,64
504529,ENSG00000204287,ENSG00000007312,ENSG00000196126,ENSG00000105369,3.360170595629405e-66,0.719626168224299,1.0,65
505289,ENSG00000204287,ENSG00000007312,ENSG00000105369,ENSG00000196126,3.360170595629405e-66,0.719626168224299,1.0,66
570855,ENSG00000196126,ENSG00000204287,ENSG00000105369,ENSG00000007312,3.360170595629405e-66,0.719626168224299,1.0,67
1068921,ENSG00000007312,ENSG00000196126,ENSG00000105369,ENSG00000204287,3.360170595629405e-66,0.719626168224299,1.0,68
508589,ENSG00000204287,ENSG00000105369,ENSG00000007312,ENSG00000196126,3.360170595629405e-66,0.719626168224299,1.0,69
485659,ENSG00000204287,ENSG00000196126,ENSG00000007312,ENSG00000105369,3.360170595629405e-66,0.719626168224299,1.0,70
485773,ENSG00000204287,ENSG00000196126,ENSG00000105369,ENSG00000007312,3.360170595629405e-66,0.719626168224299,1.0,71
570741,ENSG00000196126,ENSG00000204287,ENSG00000007312,ENSG00000105369,3.360170595629405e-66,0.719626168224299,1.0,72
827202,ENSG00000223865,ENSG00000019582,ENSG00000105369,ENSG00000204287,1.6302132146533047e-63,0.7663551401869159,0.9847328244274809,73
508195,ENSG00000204287,ENSG00000105369,ENSG00000223865,ENSG00000019582,1.6302132146533047e-63,0.7663551401869159,0.9847328244274809,74
389469,ENSG00000019582,ENSG00000204287,ENSG00000223865,ENSG00000105369,1.6302132146533047e-63,0.7663551401869159,0.9847328244274809,75
493830,ENSG00000204287,ENSG00000223865,ENSG00000105369,ENSG00000019582,1.6302132146533047e-63,0.7663551401869159,0.9847328244274809,76
400215,ENSG00000019582,ENSG00000223865,ENSG00000204287,ENSG00000105369,1.6302132146533047e-63,0.7663551401869159,0.9847328244274809,77
401051,ENSG00000019582,ENSG00000223865,ENSG00000105369,ENSG00000204287,1.6302132146533047e-63,0.7663551401869159,0.9847328244274809,78
828819,ENSG00000223865,ENSG00000204287,ENSG00000105369,ENSG00000019582,1.6302132146533047e-63,0.7663551401869159,0.9847328244274809,79
416088,ENSG00000019582,ENSG00000105369,ENSG00000204287,ENSG00000223865,1.6302132146533047e-63,0.7663551401869159,0.9847328244274809,80
480631,ENSG00000204287,ENSG00000019582,ENSG00000223865,ENSG00000105369,1.6302132146533047e-63,0.7663551401869159,0.9847328244274809,81
389963,ENSG00000019582,ENSG00000204287,ENSG00000105369,ENSG00000223865,1.6302132146533047e-63,0.7663551401869159,0.9847328244274809,82
11829,ENSG00000169442,ENSG00000019582,ENSG00000105369,ENSG00000204287,1.7745945858483586e-63,0.7570093457943925,0.9872773536895675,83
416070,ENSG00000019582,ENSG00000105369,ENSG00000204287,ENSG00000169442,1.7745945858483586e-63,0.7570093457943925,0.9872773536895675,84
46981,ENSG00000169442,ENSG00000105369,ENSG00000204287,ENSG00000019582,1.7745945858483586e-63,0.7570093457943925,0.9872773536895675,85
46905,ENSG00000169442,ENSG00000105369,ENSG00000019582,ENSG00000204287,1.7745945858483586e-63,0.7570093457943925,0.9872773536895675,86
13938,ENSG00000169442,ENSG00000204287,ENSG00000019582,ENSG00000105369,1.7745945858483586e-63,0.7570093457943925,0.9872773536895675,87
378776,ENSG00000019582,ENSG00000169442,ENSG00000105369,ENSG00000204287,1.7745945858483586e-63,0.7570093457943925,0.9872773536895675,88
10993,ENSG00000169442,ENSG00000019582,ENSG00000204287,ENSG00000105369,1.7745945858483586e-63,0.7570093457943925,0.9872773536895675,89
481107,ENSG00000204287,ENSG00000019582,ENSG00000105369,ENSG00000169442,1.7745945858483586e-63,0.7570093457943925,0.9872773536895675,90
14850,ENSG00000169442,ENSG00000204287,ENSG00000105369,ENSG00000019582,1.7745945858483586e-63,0.7570093457943925,0.9872773536895675,91
377940,ENSG00000019582,ENSG00000169442,ENSG00000204287,ENSG00000105369,1.7745945858483586e-63,0.7570093457943925,0.9872773536895675,92
389945,ENSG00000019582,ENSG00000204287,ENSG00000105369,ENSG00000169442,1.7745945858483586e-63,0.7570093457943925,0.9872773536895675,93
389839,ENSG00000019582,ENSG00000204287,ENSG00000007312,ENSG00000196126,1.6459940679644259e-62,0.7289719626168224,0.9923664122137404,94
391588,ENSG00000019582,ENSG00000196126,ENSG00000204287,ENSG00000007312,1.6459940679644259e-62,0.7289719626168224,0.9923664122137404,95
504505,ENSG00000204287,ENSG00000007312,ENSG00000196126,ENSG00000019582,1.6459940679644259e-62,0.7289719626168224,0.9923664122137404,96
412506,ENSG00000019582,ENSG00000007312,ENSG00000196126,ENSG00000204287,1.6459940679644259e-62,0.7289719626168224,0.9923664122137404,97
480355,ENSG00000204287,ENSG00000019582,ENSG00000196126,ENSG00000007312,1.6459940679644259e-62,0.7289719626168224,0.9923664122137404,98
570717,ENSG00000196126,ENSG00000204287,ENSG00000007312,ENSG00000019582,1.6459940679644259e-62,0.7289719626168224,0.9923664122137404,99
412430,ENSG00000019582,ENSG00000007312,ENSG00000204287,ENSG00000196126,1.6459940679644259e-62,0.7289719626168224,0.9923664122137404,100
570834,ENSG00000196126,ENSG00000204287,ENSG00000105369,ENSG00000019582,2.29108897141182e-62,0.7383177570093458,0.989821882951654,101
389956,ENSG00000019582,ENSG00000204287,ENSG00000105369,ENSG00000196126,2.29108897141182e-62,0.7383177570093458,0.989821882951654,102
485752,ENSG00000204287,ENSG00000196126,ENSG00000105369,ENSG00000019582,2.29108897141182e-62,0.7383177570093458,0.989821882951654,103
389196,ENSG00000019582,ENSG00000204287,ENSG00000196126,ENSG00000105369,2.29108897141182e-62,0.7383177570093458,0.989821882951654,104
391591,ENSG00000019582,ENSG00000196126,ENSG00000204287,ENSG00000105369,2.29108897141182e-62,0.7383177570093458,0.989821882951654,105
568671,ENSG00000196126,ENSG00000019582,ENSG00000105369,ENSG00000204287,2.29108897141182e-62,0.7383177570093458,0.989821882951654,106
481118,ENSG00000204287,ENSG00000019582,ENSG00000105369,ENSG00000196126,2.29108897141182e-62,0.7383177570093458,0.989821882951654,107
507922,ENSG00000204287,ENSG00000105369,ENSG00000196126,ENSG00000019582,2.29108897141182e-62,0.7383177570093458,0.989821882951654,108
828702,ENSG00000223865,ENSG00000204287,ENSG00000007312,ENSG00000019582,2.4135659449635788e-62,0.7570093457943925,0.9847328244274809,109
400934,ENSG00000019582,ENSG00000223865,ENSG00000007312,ENSG00000204287,2.4135659449635788e-62,0.7570093457943925,0.9847328244274809,110
504778,ENSG00000204287,ENSG00000007312,ENSG00000223865,ENSG00000019582,2.4135659449635788e-62,0.7570093457943925,0.9847328244274809,111
412437,ENSG00000019582,ENSG00000007312,ENSG00000204287,ENSG00000223865,2.4135659449635788e-62,0.7570093457943925,0.9847328244274809,112
827085,ENSG00000223865,ENSG00000019582,ENSG00000007312,ENSG00000204287,2.4135659449635788e-62,0.7570093457943925,0.9847328244274809,113
400212,ENSG00000019582,ENSG00000223865,ENSG00000204287,ENSG00000007312,2.4135659449635788e-62,0.7570093457943925,0.9847328244274809,114
480628,ENSG00000204287,ENSG00000019582,ENSG00000223865,ENSG00000007312,2.4135659449635788e-62,0.7570093457943925,0.9847328244274809,115
389846,ENSG00000019582,ENSG00000204287,ENSG00000007312,ENSG00000223865,2.4135659449635788e-62,0.7570093457943925,0.9847328244274809,116
412779,ENSG00000019582,ENSG00000007312,ENSG00000223865,ENSG00000204287,2.4135659449635788e-62,0.7570093457943925,0.9847328244274809,117
493713,ENSG00000204287,ENSG00000223865,ENSG00000007312,ENSG00000019582,2.4135659449635788e-62,0.7570093457943925,0.9847328244274809,118
389466,ENSG00000019582,ENSG00000204287,ENSG00000223865,ENSG00000007312,2.4135659449635788e-62,0.7570093457943925,0.9847328244274809,119
481008,ENSG00000204287,ENSG00000019582,ENSG00000007312,ENSG00000223865,2.4135659449635788e-62,0.7570093457943925,0.9847328244274809,120
13935,ENSG00000169442,ENSG00000204287,ENSG00000019582,ENSG00000007312,2.5695733742452248e-62,0.7476635514018691,0.9872773536895675,121
11712,ENSG00000169442,ENSG00000019582,ENSG00000007312,ENSG00000204287,2.5695733742452248e-62,0.7476635514018691,0.9872773536895675,122
472842,ENSG00000204287,ENSG00000169442,ENSG00000007312,ENSG00000019582,2.5695733742452248e-62,0.7476635514018691,0.9872773536895675,123
412419,ENSG00000019582,ENSG00000007312,ENSG00000204287,ENSG00000169442,2.5695733742452248e-62,0.7476635514018691,0.9872773536895675,124
377937,ENSG00000019582,ENSG00000169442,ENSG00000204287,ENSG00000007312,2.5695733742452248e-62,0.7476635514018691,0.9872773536895675,125
10990,ENSG00000169442,ENSG00000019582,ENSG00000204287,ENSG00000007312,2.5695733742452248e-62,0.7476635514018691,0.9872773536895675,126
14733,ENSG00000169442,ENSG00000204287,ENSG00000007312,ENSG00000019582,2.5695733742452248e-62,0.7476635514018691,0.9872773536895675,127
42435,ENSG00000169442,ENSG00000007312,ENSG00000019582,ENSG00000204287,2.5695733742452248e-62,0.7476635514018691,0.9872773536895675,128
480990,ENSG00000204287,ENSG00000019582,ENSG00000007312,ENSG00000169442,2.5695733742452248e-62,0.7476635514018691,0.9872773536895675,129
42511,ENSG00000169442,ENSG00000007312,ENSG00000204287,ENSG00000019582,2.5695733742452248e-62,0.7476635514018691,0.9872773536895675,130
378659,ENSG00000019582,ENSG00000169442,ENSG00000007312,ENSG00000204287,2.5695733742452248e-62,0.7476635514018691,0.9872773536895675,131
399727,ENSG00000019582,ENSG00000231389,ENSG00000007312,ENSG00000105369,1.2101098149047315e-60,0.6728971962616822,1.0,132
794851,ENSG00000231389,ENSG00000019582,ENSG00000105369,ENSG00000007312,1.2101098149047315e-60,0.6728971962616822,1.0,133
416410,ENSG00000019582,ENSG00000105369,ENSG00000231389,ENSG00000007312,1.2101098149047315e-60,0.6728971962616822,1.0,134
1067255,ENSG00000007312,ENSG00000019582,ENSG00000105369,ENSG00000231389,1.2101098149047315e-60,0.6728971962616822,1.0,135
814813,ENSG00000231389,ENSG00000105369,ENSG00000007312,ENSG00000019582,1.2101098149047315e-60,0.6728971962616822,1.0,136
812449,ENSG00000231389,ENSG00000007312,ENSG00000105369,ENSG00000019582,1.2101098149047315e-60,0.6728971962616822,1.0,137
794737,ENSG00000231389,ENSG00000019582,ENSG00000007312,ENSG00000105369,1.2101098149047315e-60,0.6728971962616822,1.0,138
399841,ENSG00000019582,ENSG00000231389,ENSG00000105369,ENSG00000007312,1.2101098149047315e-60,0.6728971962616822,1.0,139
416828,ENSG00000019582,ENSG00000105369,ENSG00000007312,ENSG00000231389,1.2101098149047315e-60,0.6728971962616822,1.0,140
412762,ENSG00000019582,ENSG00000007312,ENSG00000231389,ENSG00000105369,1.2101098149047315e-60,0.6728971962616822,1.0,141
413294,ENSG00000019582,ENSG00000007312,ENSG00000105369,ENSG00000231389,1.2101098149047315e-60,0.6728971962616822,1.0,142
814815,ENSG00000231389,ENSG00000105369,ENSG00000007312,ENSG00000204287,1.442047529427708e-59,0.6635514018691588,1.0,143
830341,ENSG00000223865,ENSG00000196126,ENSG00000007312,ENSG00000105369,1.442047529427708e-59,0.6635514018691588,1.0,144
1071402,ENSG00000007312,ENSG00000231389,ENSG00000105369,ENSG00000204287,1.442047529427708e-59,0.6635514018691588,1.0,145
561081,ENSG00000196126,ENSG00000169442,ENSG00000105369,ENSG00000007312,1.442047529427708e-59,0.6635514018691588,1.0,146
505295,ENSG00000204287,ENSG00000007312,ENSG00000105369,ENSG00000231389,1.442047529427708e-59,0.6635514018691588,1.0,147
47726,ENSG00000169442,ENSG00000105369,ENSG00000007312,ENSG00000196126,1.442047529427708e-59,0.6635514018691588,1.0,148
796434,ENSG00000231389,ENSG00000204287,ENSG00000007312,ENSG00000105369,1.442047529427708e-59,0.6635514018691588,1.0,149
812451,ENSG00000231389,ENSG00000007312,ENSG00000105369,ENSG00000204287,1.442047529427708e-59,0.6635514018691588,1.0,150
846251,ENSG00000223865,ENSG00000105369,ENSG00000007312,ENSG00000196126,1.442047529427708e-59,0.6635514018691588,1.0,151
593899,ENSG00000196126,ENSG00000105369,ENSG00000223865,ENSG00000007312,1.442047529427708e-59,0.6635514018691588,1.0,152
580548,ENSG00000196126,ENSG00000223865,ENSG00000105369,ENSG00000007312,1.442047529427708e-59,0.6635514018691588,1.0,153
492586,ENSG00000204287,ENSG00000231389,ENSG00000007312,ENSG00000105369,1.442047529427708e-59,0.6635514018691588,1.0,154
1071814,ENSG00000007312,ENSG00000223865,ENSG00000105369,ENSG00000196126,1.442047529427708e-59,0.6635514018691588,1.0,155
508177,ENSG00000204287,ENSG00000105369,ENSG00000231389,ENSG00000007312,1.442047529427708e-59,0.6635514018691588,1.0,156
796548,ENSG00000231389,ENSG00000204287,ENSG00000105369,ENSG00000007312,1.442047529427708e-59,0.6635514018691588,1.0,157
580434,ENSG00000196126,ENSG00000223865,ENSG00000007312,ENSG00000105369,1.442047529427708e-59,0.6635514018691588,1.0,158
844004,ENSG00000223865,ENSG00000007312,ENSG00000105369,ENSG00000196126,1.442047529427708e-59,0.6635514018691588,1.0,159
594279,ENSG00000196126,ENSG00000105369,ENSG00000007312,ENSG00000223865,1.442047529427708e-59,0.6635514018691588,1.0,160
17776,ENSG00000169442,ENSG00000196126,ENSG00000007312,ENSG00000105369,1.442047529427708e-59,0.6635514018691588,1.0,161
508595,ENSG00000204287,ENSG00000105369,ENSG00000007312,ENSG00000231389,1.442047529427708e-59,0.6635514018691588,1.0,162
1068912,ENSG00000007312,ENSG00000196126,ENSG00000105369,ENSG00000169442,1.442047529427708e-59,0.6635514018691588,1.0,163
590719,ENSG00000196126,ENSG00000007312,ENSG00000223865,ENSG00000105369,1.442047529427708e-59,0.6635514018691588,1.0,164
830455,ENSG00000223865,ENSG00000196126,ENSG00000105369,ENSG00000007312,1.442047529427708e-59,0.6635514018691588,1.0,165
504763,ENSG00000204287,ENSG00000007312,ENSG00000231389,ENSG00000105369,1.442047529427708e-59,0.6635514018691588,1.0,166
1068930,ENSG00000007312,ENSG00000196126,ENSG00000105369,ENSG00000223865,1.442047529427708e-59,0.6635514018691588,1.0,167
42613,ENSG00000169442,ENSG00000007312,ENSG00000196126,ENSG00000105369,1.442047529427708e-59,0.6635514018691588,1.0,168
591213,ENSG00000196126,ENSG00000007312,ENSG00000105369,ENSG00000223865,1.442047529427708e-59,0.6635514018691588,1.0,169
594261,ENSG00000196126,ENSG00000105369,ENSG00000007312,ENSG00000169442,1.442047529427708e-59,0.6635514018691588,1.0,170
492700,ENSG00000204287,ENSG00000231389,ENSG00000105369,ENSG00000007312,1.442047529427708e-59,0.6635514018691588,1.0,171
43373,ENSG00000169442,ENSG00000007312,ENSG00000105369,ENSG00000196126,1.442047529427708e-59,0.6635514018691588,1.0,172
1068094,ENSG00000007312,ENSG00000204287,ENSG00000105369,ENSG00000231389,1.442047529427708e-59,0.6635514018691588,1.0,173
591195,ENSG00000196126,ENSG00000007312,ENSG00000105369,ENSG00000169442,1.442047529427708e-59,0.6635514018691588,1.0,174
46907,ENSG00000169442,ENSG00000105369,ENSG00000019582,ENSG00000196126,3.6814251116006673e-59,0.7009345794392523,0.9923664122137404,175
378778,ENSG00000019582,ENSG00000169442,ENSG00000105369,ENSG00000196126,3.6814251116006673e-59,0.7009345794392523,0.9923664122137404,176
568662,ENSG00000196126,ENSG00000019582,ENSG00000105369,ENSG00000169442,3.6814251116006673e-59,0.7009345794392523,0.9923664122137404,177
16957,ENSG00000169442,ENSG00000196126,ENSG00000019582,ENSG00000105369,3.6814251116006673e-59,0.7009345794392523,0.9923664122137404,178
17869,ENSG00000169442,ENSG00000196126,ENSG00000105369,ENSG00000019582,3.6814251116006673e-59,0.7009345794392523,0.9923664122137404,179
392418,ENSG00000019582,ENSG00000196126,ENSG00000105369,ENSG00000169442,3.6814251116006673e-59,0.7009345794392523,0.9923664122137404,180
11831,ENSG00000169442,ENSG00000019582,ENSG00000105369,ENSG00000196126,3.6814251116006673e-59,0.7009345794392523,0.9923664122137404,181
11071,ENSG00000169442,ENSG00000019582,ENSG00000196126,ENSG00000105369,3.6814251116006673e-59,0.7009345794392523,0.9923664122137404,182
561060,ENSG00000196126,ENSG00000169442,ENSG00000105369,ENSG00000019582,3.6814251116006673e-59,0.7009345794392523,0.9923664122137404,183
463462,ENSG00000227507,ENSG00000105369,ENSG00000007312,ENSG00000019582,1.9008155663505542e-57,0.6448598130841121,1.0,184
416819,ENSG00000019582,ENSG00000105369,ENSG00000007312,ENSG00000227507,1.9008155663505542e-57,0.6448598130841121,1.0,185
1067665,ENSG00000007312,ENSG00000227507,ENSG00000105369,ENSG00000019582,1.9008155663505542e-57,0.6448598130841121,1.0,186
416059,ENSG00000019582,ENSG00000105369,ENSG00000227507,ENSG00000007312,1.9008155663505542e-57,0.6448598130841121,1.0,187
388621,ENSG00000019582,ENSG00000227507,ENSG00000007312,ENSG00000105369,1.9008155663505542e-57,0.6448598130841121,1.0,188
435076,ENSG00000227507,ENSG00000019582,ENSG00000105369,ENSG00000007312,1.9008155663505542e-57,0.6448598130841121,1.0,189
413285,ENSG00000019582,ENSG00000007312,ENSG00000105369,ENSG00000227507,1.9008155663505542e-57,0.6448598130841121,1.0,190
460045,ENSG00000227507,ENSG00000007312,ENSG00000105369,ENSG00000019582,1.9008155663505542e-57,0.6448598130841121,1.0,191
434962,ENSG00000227507,ENSG00000019582,ENSG00000007312,ENSG00000105369,1.9008155663505542e-57,0.6448598130841121,1.0,192
1067246,ENSG00000007312,ENSG00000019582,ENSG00000105369,ENSG00000227507,1.9008155663505542e-57,0.6448598130841121,1.0,193
388735,ENSG00000019582,ENSG00000227507,ENSG00000105369,ENSG00000007312,1.9008155663505542e-57,0.6448598130841121,1.0,194
401053,ENSG00000019582,ENSG00000223865,ENSG00000105369,ENSG00000196126,5.439576558072169e-57,0.6822429906542056,0.9923664122137404,195
568186,ENSG00000196126,ENSG00000019582,ENSG00000223865,ENSG00000105369,5.439576558072169e-57,0.6822429906542056,0.9923664122137404,196
830434,ENSG00000223865,ENSG00000196126,ENSG00000105369,ENSG00000019582,5.439576558072169e-57,0.6822429906542056,0.9923664122137404,197
391942,ENSG00000019582,ENSG00000196126,ENSG00000223865,ENSG00000105369,5.439576558072169e-57,0.6822429906542056,0.9923664122137404,198
568680,ENSG00000196126,ENSG00000019582,ENSG00000105369,ENSG00000223865,5.439576558072169e-57,0.6822429906542056,0.9923664122137404,199
827204,ENSG00000223865,ENSG00000019582,ENSG00000105369,ENSG00000196126,5.439576558072169e-57,0.6822429906542056,0.9923664122137404,200
16954,ENSG00000169442,ENSG00000196126,ENSG00000019582,ENSG00000007312,5.439576558072169e-57,0.6822429906542056,0.9923664122137404,201
568545,ENSG00000196126,ENSG00000019582,ENSG00000007312,ENSG00000169442,5.439576558072169e-57,0.6822429906542056,0.9923664122137404,202
593878,ENSG00000196126,ENSG00000105369,ENSG00000223865,ENSG00000019582,5.439576558072169e-57,0.6822429906542056,0.9923664122137404,203
392301,ENSG00000019582,ENSG00000196126,ENSG00000007312,ENSG00000169442,5.439576558072169e-57,0.6822429906542056,0.9923664122137404,204
