,gene_1,gene_2,gene_3,gene_4,HG_stat,TP,TN,rank
102583,ENSG00000196154_negation,ENSG00000198851,ENSG00000051523_negation,ENSG00000156508,2.011988776789609e-27,0.3465346534653465,1.0,390
103087,ENSG00000196154_negation,ENSG00000111716,ENSG00000051523_negation,ENSG00000198851,2.011988776789609e-27,0.3465346534653465,1.0,391
99205,ENSG00000142546,ENSG00000111716,ENSG00000051523_negation,ENSG00000167286,2.011988776789609e-27,0.3465346534653465,1.0,392
63810,ENSG00000167286,ENSG00000156508,ENSG00000051523_negation,ENSG00000111716,2.011988776789609e-27,0.3465346534653465,1.0,393
62507,ENSG00000198851,ENSG00000198899_negation,ENSG00000051523_negation,ENSG00000251562_negation,2.011988776789609e-27,0.3465346534653465,1.0,394
36934,ENSG00000156508,ENSG00000051523_negation,ENSG00000019582_negation,ENSG00000227507,2.011988776789609e-27,0.3465346534653465,1.0,395
66847,ENSG00000167286,ENSG00000142546,ENSG00000111716,ENSG00000051523_negation,2.011988776789609e-27,0.3465346534653465,1.0,396
102076,ENSG00000196154_negation,ENSG00000156508,ENSG00000051523_negation,ENSG00000198851,2.011988776789609e-27,0.3465346534653465,1.0,397
27710,ENSG00000227507,ENSG00000051523_negation,ENSG00000198851,ENSG00000167286,2.011988776789609e-27,0.3465346534653465,1.0,398
36807,ENSG00000156508,ENSG00000051523_negation,ENSG00000111716,ENSG00000167286,2.011988776789609e-27,0.3465346534653465,1.0,399
63737,ENSG00000167286,ENSG00000156508,ENSG00000196154_negation,ENSG00000227507,2.011988776789609e-27,0.3465346534653465,1.0,400
63412,ENSG00000167286,ENSG00000227507,ENSG00000196154_negation,ENSG00000156508,2.011988776789609e-27,0.3465346534653465,1.0,401
61269,ENSG00000198851,ENSG00000051523_negation,ENSG00000198899_negation,ENSG00000251562_negation,2.011988776789609e-27,0.3465346534653465,1.0,402
58479,ENSG00000198851,ENSG00000111716,ENSG00000051523_negation,ENSG00000196154_negation,2.011988776789609e-27,0.3465346534653465,1.0,403
23686,ENSG00000227507,ENSG00000167286,ENSG00000051523_negation,ENSG00000198851,2.011988776789609e-27,0.3465346534653465,1.0,404
26375,ENSG00000227507,ENSG00000196154_negation,ENSG00000156508,ENSG00000167286,2.011988776789609e-27,0.3465346534653465,1.0,405
55839,ENSG00000198851,ENSG00000227507,ENSG00000167286,ENSG00000111716,2.011988776789609e-27,0.3465346534653465,1.0,406
23269,ENSG00000227507,ENSG00000198851,ENSG00000051523_negation,ENSG00000198899_negation,2.011988776789609e-27,0.3465346534653465,1.0,407
56412,ENSG00000198851,ENSG00000156508,ENSG00000051523_negation,ENSG00000196154_negation,2.011988776789609e-27,0.3465346534653465,1.0,408
60947,ENSG00000198851,ENSG00000051523_negation,ENSG00000167286,ENSG00000227507,2.011988776789609e-27,0.3465346534653465,1.0,409
55881,ENSG00000198851,ENSG00000227507,ENSG00000111716,ENSG00000167286,2.011988776789609e-27,0.3465346534653465,1.0,410
35548,ENSG00000156508,ENSG00000196154_negation,ENSG00000198851,ENSG00000051523_negation,2.011988776789609e-27,0.3465346534653465,1.0,411
64775,ENSG00000167286,ENSG00000198851,ENSG00000051523_negation,ENSG00000227507,2.011988776789609e-27,0.3465346534653465,1.0,412
32772,ENSG00000156508,ENSG00000167286,ENSG00000111716,ENSG00000051523_negation,2.011988776789609e-27,0.3465346534653465,1.0,413
30665,ENSG00000156508,ENSG00000227507,ENSG00000167286,ENSG00000196154_negation,2.011988776789609e-27,0.3465346534653465,1.0,414
27731,ENSG00000227507,ENSG00000051523_negation,ENSG00000167286,ENSG00000198851,2.011988776789609e-27,0.3465346534653465,1.0,415
24327,ENSG00000227507,ENSG00000111716,ENSG00000167286,ENSG00000198851,2.011988776789609e-27,0.3465346534653465,1.0,416
23447,ENSG00000227507,ENSG00000167286,ENSG00000198851,ENSG00000111716,2.011988776789609e-27,0.3465346534653465,1.0,417
23617,ENSG00000227507,ENSG00000167286,ENSG00000196154_negation,ENSG00000156508,2.011988776789609e-27,0.3465346534653465,1.0,418
65665,ENSG00000167286,ENSG00000111716,ENSG00000142546,ENSG00000051523_negation,2.011988776789609e-27,0.3465346534653465,1.0,419
29629,ENSG00000227507,ENSG00000198899_negation,ENSG00000051523_negation,ENSG00000198851,2.011988776789609e-27,0.3465346534653465,1.0,420
36748,ENSG00000156508,ENSG00000051523_negation,ENSG00000198851,ENSG00000196154_negation,2.011988776789609e-27,0.3465346534653465,1.0,421
63642,ENSG00000167286,ENSG00000156508,ENSG00000111716,ENSG00000051523_negation,2.011988776789609e-27,0.3465346534653465,1.0,422
30886,ENSG00000156508,ENSG00000227507,ENSG00000051523_negation,ENSG00000019582_negation,2.011988776789609e-27,0.3465346534653465,1.0,423
23386,ENSG00000227507,ENSG00000167286,ENSG00000156508,ENSG00000196154_negation,2.011988776789609e-27,0.3465346534653465,1.0,424
29398,ENSG00000227507,ENSG00000198899_negation,ENSG00000198851,ENSG00000051523_negation,2.011988776789609e-27,0.3465346534653465,1.0,425
98830,ENSG00000142546,ENSG00000167286,ENSG00000051523_negation,ENSG00000111716,2.011988776789609e-27,0.3465346534653465,1.0,426
107187,ENSG00000019582_negation,ENSG00000196154_negation,ENSG00000051523_negation,ENSG00000227507,1.3993832387827426e-26,0.33663366336633666,1.0,427
104467,ENSG00000196154_negation,ENSG00000051523_negation,ENSG00000198899_negation,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,428
60958,ENSG00000198851,ENSG00000051523_negation,ENSG00000167286,ENSG00000142546,1.3993832387827426e-26,0.33663366336633666,1.0,429
60499,ENSG00000198851,ENSG00000019582_negation,ENSG00000051523_negation,ENSG00000156508,1.3993832387827426e-26,0.33663366336633666,1.0,430
23189,ENSG00000227507,ENSG00000198851,ENSG00000196154_negation,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,431
110003,ENSG00000251562_negation,ENSG00000196154_negation,ENSG00000051523_negation,ENSG00000142546,1.3993832387827426e-26,0.33663366336633666,1.0,432
23264,ENSG00000227507,ENSG00000198851,ENSG00000051523_negation,ENSG00000251562_negation,1.3993832387827426e-26,0.33663366336633666,1.0,433
67250,ENSG00000167286,ENSG00000196154_negation,ENSG00000142546,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,434
67162,ENSG00000167286,ENSG00000196154_negation,ENSG00000111716,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,435
63639,ENSG00000167286,ENSG00000156508,ENSG00000111716,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,436
102601,ENSG00000196154_negation,ENSG00000198851,ENSG00000051523_negation,ENSG00000198899_negation,1.3993832387827426e-26,0.33663366336633666,1.0,437
32537,ENSG00000156508,ENSG00000198851,ENSG00000051523_negation,ENSG00000251562_negation,1.3993832387827426e-26,0.33663366336633666,1.0,438
106066,ENSG00000019582_negation,ENSG00000198851,ENSG00000051523_negation,ENSG00000198899_negation,1.3993832387827426e-26,0.33663366336633666,1.0,439
61268,ENSG00000198851,ENSG00000051523_negation,ENSG00000198899_negation,ENSG00000019582_negation,1.3993832387827426e-26,0.33663366336633666,1.0,440
36582,ENSG00000156508,ENSG00000251562_negation,ENSG00000051523_negation,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,441
60491,ENSG00000198851,ENSG00000019582_negation,ENSG00000251562_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,442
105465,ENSG00000019582_negation,ENSG00000227507,ENSG00000051523_negation,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,443
104364,ENSG00000196154_negation,ENSG00000051523_negation,ENSG00000251562_negation,ENSG00000142546,1.3993832387827426e-26,0.33663366336633666,1.0,444
106061,ENSG00000019582_negation,ENSG00000198851,ENSG00000051523_negation,ENSG00000251562_negation,1.3993832387827426e-26,0.33663366336633666,1.0,445
67330,ENSG00000167286,ENSG00000196154_negation,ENSG00000051523_negation,ENSG00000111716,1.3993832387827426e-26,0.33663366336633666,1.0,446
60625,ENSG00000198851,ENSG00000251562_negation,ENSG00000167286,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,447
26082,ENSG00000227507,ENSG00000142546,ENSG00000111716,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,448
109887,ENSG00000251562_negation,ENSG00000142546,ENSG00000051523_negation,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,449
104331,ENSG00000196154_negation,ENSG00000051523_negation,ENSG00000019582_negation,ENSG00000227507,1.3993832387827426e-26,0.33663366336633666,1.0,450
61267,ENSG00000198851,ENSG00000051523_negation,ENSG00000198899_negation,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,451
55843,ENSG00000198851,ENSG00000227507,ENSG00000167286,ENSG00000142546,1.3993832387827426e-26,0.33663366336633666,1.0,452
56341,ENSG00000198851,ENSG00000156508,ENSG00000196154_negation,ENSG00000111716,1.3993832387827426e-26,0.33663366336633666,1.0,453
63415,ENSG00000167286,ENSG00000227507,ENSG00000196154_negation,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,454
64611,ENSG00000167286,ENSG00000198851,ENSG00000111716,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,455
63316,ENSG00000167286,ENSG00000227507,ENSG00000111716,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,456
60145,ENSG00000198851,ENSG00000196154_negation,ENSG00000251562_negation,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,457
63312,ENSG00000167286,ENSG00000227507,ENSG00000111716,ENSG00000142546,1.3993832387827426e-26,0.33663366336633666,1.0,458
77932,ENSG00000111716,ENSG00000198851,ENSG00000196154_negation,ENSG00000156508,1.3993832387827426e-26,0.33663366336633666,1.0,459
32769,ENSG00000156508,ENSG00000167286,ENSG00000111716,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,460
77936,ENSG00000111716,ENSG00000198851,ENSG00000196154_negation,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,461
78287,ENSG00000111716,ENSG00000167286,ENSG00000051523_negation,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,462
109165,ENSG00000251562_negation,ENSG00000167286,ENSG00000051523_negation,ENSG00000019582_negation,1.3993832387827426e-26,0.33663366336633666,1.0,463
55991,ENSG00000198851,ENSG00000227507,ENSG00000196154_negation,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,464
63393,ENSG00000167286,ENSG00000227507,ENSG00000142546,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,465
63396,ENSG00000167286,ENSG00000227507,ENSG00000142546,ENSG00000111716,1.3993832387827426e-26,0.33663366336633666,1.0,466
58358,ENSG00000198851,ENSG00000111716,ENSG00000171223,ENSG00000156508,1.3993832387827426e-26,0.33663366336633666,1.0,467
56414,ENSG00000198851,ENSG00000156508,ENSG00000051523_negation,ENSG00000251562_negation,1.3993832387827426e-26,0.33663366336633666,1.0,468
27734,ENSG00000227507,ENSG00000051523_negation,ENSG00000167286,ENSG00000111716,1.3993832387827426e-26,0.33663366336633666,1.0,469
110113,ENSG00000251562_negation,ENSG00000019582_negation,ENSG00000051523_negation,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,470
110112,ENSG00000251562_negation,ENSG00000019582_negation,ENSG00000051523_negation,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,471
56413,ENSG00000198851,ENSG00000156508,ENSG00000051523_negation,ENSG00000019582_negation,1.3993832387827426e-26,0.33663366336633666,1.0,472
58402,ENSG00000198851,ENSG00000111716,ENSG00000196154_negation,ENSG00000156508,1.3993832387827426e-26,0.33663366336633666,1.0,473
100437,ENSG00000142546,ENSG00000251562_negation,ENSG00000196154_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,474
58406,ENSG00000198851,ENSG00000111716,ENSG00000196154_negation,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,475
56297,ENSG00000198851,ENSG00000156508,ENSG00000171223,ENSG00000111716,1.3993832387827426e-26,0.33663366336633666,1.0,476
55844,ENSG00000198851,ENSG00000227507,ENSG00000167286,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,477
56393,ENSG00000198851,ENSG00000156508,ENSG00000251562_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,478
100500,ENSG00000142546,ENSG00000251562_negation,ENSG00000051523_negation,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,479
98835,ENSG00000142546,ENSG00000167286,ENSG00000051523_negation,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,480
106048,ENSG00000019582_negation,ENSG00000198851,ENSG00000051523_negation,ENSG00000156508,1.3993832387827426e-26,0.33663366336633666,1.0,481
67012,ENSG00000167286,ENSG00000142546,ENSG00000051523_negation,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,482
23517,ENSG00000227507,ENSG00000167286,ENSG00000111716,ENSG00000142546,1.3993832387827426e-26,0.33663366336633666,1.0,483
60517,ENSG00000198851,ENSG00000019582_negation,ENSG00000051523_negation,ENSG00000198899_negation,1.3993832387827426e-26,0.33663366336633666,1.0,484
67638,ENSG00000167286,ENSG00000019582_negation,ENSG00000051523_negation,ENSG00000156508,1.3993832387827426e-26,0.33663366336633666,1.0,485
23041,ENSG00000227507,ENSG00000198851,ENSG00000167286,ENSG00000142546,1.3993832387827426e-26,0.33663366336633666,1.0,486
105608,ENSG00000019582_negation,ENSG00000156508,ENSG00000051523_negation,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,487
67305,ENSG00000167286,ENSG00000196154_negation,ENSG00000251562_negation,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,488
26441,ENSG00000227507,ENSG00000196154_negation,ENSG00000198851,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,489
105001,ENSG00000196154_negation,ENSG00000198899_negation,ENSG00000051523_negation,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,490
60601,ENSG00000198851,ENSG00000019582_negation,ENSG00000198899_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,491
26040,ENSG00000227507,ENSG00000142546,ENSG00000167286,ENSG00000111716,1.3993832387827426e-26,0.33663366336633666,1.0,492
61146,ENSG00000198851,ENSG00000051523_negation,ENSG00000251562_negation,ENSG00000156508,1.3993832387827426e-26,0.33663366336633666,1.0,493
61145,ENSG00000198851,ENSG00000051523_negation,ENSG00000251562_negation,ENSG00000227507,1.3993832387827426e-26,0.33663366336633666,1.0,494
61142,ENSG00000198851,ENSG00000051523_negation,ENSG00000019582_negation,ENSG00000198899_negation,1.3993832387827426e-26,0.33663366336633666,1.0,495
26649,ENSG00000227507,ENSG00000196154_negation,ENSG00000019582_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,496
61120,ENSG00000198851,ENSG00000051523_negation,ENSG00000196154_negation,ENSG00000198899_negation,1.3993832387827426e-26,0.33663366336633666,1.0,497
61137,ENSG00000198851,ENSG00000051523_negation,ENSG00000019582_negation,ENSG00000251562_negation,1.3993832387827426e-26,0.33663366336633666,1.0,498
61124,ENSG00000198851,ENSG00000051523_negation,ENSG00000019582_negation,ENSG00000156508,1.3993832387827426e-26,0.33663366336633666,1.0,499
102732,ENSG00000196154_negation,ENSG00000167286,ENSG00000251562_negation,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,500
102761,ENSG00000196154_negation,ENSG00000167286,ENSG00000051523_negation,ENSG00000142546,1.3993832387827426e-26,0.33663366336633666,1.0,501
68086,ENSG00000167286,ENSG00000051523_negation,ENSG00000111716,ENSG00000227507,1.3993832387827426e-26,0.33663366336633666,1.0,502
61158,ENSG00000198851,ENSG00000051523_negation,ENSG00000251562_negation,ENSG00000019582_negation,1.3993832387827426e-26,0.33663366336633666,1.0,503
104228,ENSG00000196154_negation,ENSG00000251562_negation,ENSG00000051523_negation,ENSG00000142546,1.3993832387827426e-26,0.33663366336633666,1.0,504
102757,ENSG00000196154_negation,ENSG00000167286,ENSG00000051523_negation,ENSG00000111716,1.3993832387827426e-26,0.33663366336633666,1.0,505
104058,ENSG00000196154_negation,ENSG00000019582_negation,ENSG00000051523_negation,ENSG00000227507,1.3993832387827426e-26,0.33663366336633666,1.0,506
23167,ENSG00000227507,ENSG00000198851,ENSG00000142546,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,507
105607,ENSG00000019582_negation,ENSG00000156508,ENSG00000051523_negation,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,508
36182,ENSG00000156508,ENSG00000019582_negation,ENSG00000051523_negation,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,509
32874,ENSG00000156508,ENSG00000167286,ENSG00000196154_negation,ENSG00000111716,1.3993832387827426e-26,0.33663366336633666,1.0,510
103730,ENSG00000196154_negation,ENSG00000142546,ENSG00000251562_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,511
67148,ENSG00000167286,ENSG00000196154_negation,ENSG00000111716,ENSG00000156508,1.3993832387827426e-26,0.33663366336633666,1.0,512
23521,ENSG00000227507,ENSG00000167286,ENSG00000111716,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,513
103088,ENSG00000196154_negation,ENSG00000111716,ENSG00000051523_negation,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,514
60181,ENSG00000198851,ENSG00000196154_negation,ENSG00000051523_negation,ENSG00000198899_negation,1.3993832387827426e-26,0.33663366336633666,1.0,515
67963,ENSG00000167286,ENSG00000251562_negation,ENSG00000051523_negation,ENSG00000019582_negation,1.3993832387827426e-26,0.33663366336633666,1.0,516
67020,ENSG00000167286,ENSG00000142546,ENSG00000051523_negation,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,517
106186,ENSG00000019582_negation,ENSG00000167286,ENSG00000251562_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,518
66832,ENSG00000167286,ENSG00000142546,ENSG00000111716,ENSG00000227507,1.3993832387827426e-26,0.33663366336633666,1.0,519
26016,ENSG00000227507,ENSG00000142546,ENSG00000198851,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,520
23452,ENSG00000227507,ENSG00000167286,ENSG00000198851,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,521
102565,ENSG00000196154_negation,ENSG00000198851,ENSG00000251562_negation,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,522
106207,ENSG00000019582_negation,ENSG00000167286,ENSG00000051523_negation,ENSG00000251562_negation,1.3993832387827426e-26,0.33663366336633666,1.0,523
67888,ENSG00000167286,ENSG00000251562_negation,ENSG00000196154_negation,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,524
23451,ENSG00000227507,ENSG00000167286,ENSG00000198851,ENSG00000142546,1.3993832387827426e-26,0.33663366336633666,1.0,525
60265,ENSG00000198851,ENSG00000196154_negation,ENSG00000198899_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,526
60846,ENSG00000198851,ENSG00000251562_negation,ENSG00000051523_negation,ENSG00000019582_negation,1.3993832387827426e-26,0.33663366336633666,1.0,527
106194,ENSG00000019582_negation,ENSG00000167286,ENSG00000051523_negation,ENSG00000156508,1.3993832387827426e-26,0.33663366336633666,1.0,528
106150,ENSG00000019582_negation,ENSG00000198851,ENSG00000198899_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,529
32536,ENSG00000156508,ENSG00000198851,ENSG00000051523_negation,ENSG00000019582_negation,1.3993832387827426e-26,0.33663366336633666,1.0,530
102685,ENSG00000196154_negation,ENSG00000198851,ENSG00000198899_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,531
67151,ENSG00000167286,ENSG00000196154_negation,ENSG00000111716,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,532
103751,ENSG00000196154_negation,ENSG00000142546,ENSG00000051523_negation,ENSG00000251562_negation,1.3993832387827426e-26,0.33663366336633666,1.0,533
23243,ENSG00000227507,ENSG00000198851,ENSG00000251562_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,534
100616,ENSG00000142546,ENSG00000051523_negation,ENSG00000196154_negation,ENSG00000251562_negation,1.3993832387827426e-26,0.33663366336633666,1.0,535
60833,ENSG00000198851,ENSG00000251562_negation,ENSG00000051523_negation,ENSG00000227507,1.3993832387827426e-26,0.33663366336633666,1.0,536
26462,ENSG00000227507,ENSG00000196154_negation,ENSG00000167286,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,537
36181,ENSG00000156508,ENSG00000019582_negation,ENSG00000051523_negation,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,538
100607,ENSG00000142546,ENSG00000051523_negation,ENSG00000196154_negation,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,539
67334,ENSG00000167286,ENSG00000196154_negation,ENSG00000051523_negation,ENSG00000142546,1.3993832387827426e-26,0.33663366336633666,1.0,540
56371,ENSG00000198851,ENSG00000156508,ENSG00000019582_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,541
64709,ENSG00000167286,ENSG00000198851,ENSG00000196154_negation,ENSG00000227507,1.3993832387827426e-26,0.33663366336633666,1.0,542
59987,ENSG00000198851,ENSG00000196154_negation,ENSG00000111716,ENSG00000156508,1.3993832387827426e-26,0.33663366336633666,1.0,543
62442,ENSG00000198851,ENSG00000198899_negation,ENSG00000196154_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,544
98638,ENSG00000142546,ENSG00000198851,ENSG00000051523_negation,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,545
98772,ENSG00000142546,ENSG00000167286,ENSG00000196154_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,546
65738,ENSG00000167286,ENSG00000111716,ENSG00000051523_negation,ENSG00000227507,1.3993832387827426e-26,0.33663366336633666,1.0,547
68219,ENSG00000167286,ENSG00000051523_negation,ENSG00000019582_negation,ENSG00000156508,1.3993832387827426e-26,0.33663366336633666,1.0,548
56066,ENSG00000198851,ENSG00000227507,ENSG00000051523_negation,ENSG00000251562_negation,1.3993832387827426e-26,0.33663366336633666,1.0,549
59830,ENSG00000198851,ENSG00000142546,ENSG00000051523_negation,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,550
107690,ENSG00000019582_negation,ENSG00000051523_negation,ENSG00000198899_negation,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,551
33520,ENSG00000156508,ENSG00000111716,ENSG00000198851,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,552
108136,ENSG00000019582_negation,ENSG00000198899_negation,ENSG00000051523_negation,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,553
59956,ENSG00000198851,ENSG00000196154_negation,ENSG00000167286,ENSG00000251562_negation,1.3993832387827426e-26,0.33663366336633666,1.0,554
59949,ENSG00000198851,ENSG00000196154_negation,ENSG00000167286,ENSG00000111716,1.3993832387827426e-26,0.33663366336633666,1.0,555
59942,ENSG00000198851,ENSG00000196154_negation,ENSG00000167286,ENSG00000227507,1.3993832387827426e-26,0.33663366336633666,1.0,556
65750,ENSG00000167286,ENSG00000111716,ENSG00000051523_negation,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,557
68203,ENSG00000167286,ENSG00000051523_negation,ENSG00000196154_negation,ENSG00000111716,1.3993832387827426e-26,0.33663366336633666,1.0,558
32516,ENSG00000156508,ENSG00000198851,ENSG00000251562_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,559
68186,ENSG00000167286,ENSG00000051523_negation,ENSG00000142546,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,560
107581,ENSG00000019582_negation,ENSG00000051523_negation,ENSG00000251562_negation,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,561
26691,ENSG00000227507,ENSG00000196154_negation,ENSG00000051523_negation,ENSG00000019582_negation,1.3993832387827426e-26,0.33663366336633666,1.0,562
33518,ENSG00000156508,ENSG00000111716,ENSG00000198851,ENSG00000171223,1.3993832387827426e-26,0.33663366336633666,1.0,563
56045,ENSG00000198851,ENSG00000227507,ENSG00000251562_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,564
78187,ENSG00000111716,ENSG00000167286,ENSG00000142546,ENSG00000227507,1.3993832387827426e-26,0.33663366336633666,1.0,565
64786,ENSG00000167286,ENSG00000198851,ENSG00000051523_negation,ENSG00000142546,1.3993832387827426e-26,0.33663366336633666,1.0,566
65650,ENSG00000167286,ENSG00000111716,ENSG00000142546,ENSG00000227507,1.3993832387827426e-26,0.33663366336633666,1.0,567
109029,ENSG00000251562_negation,ENSG00000198851,ENSG00000051523_negation,ENSG00000156508,1.3993832387827426e-26,0.33663366336633666,1.0,568
64687,ENSG00000167286,ENSG00000198851,ENSG00000142546,ENSG00000227507,1.3993832387827426e-26,0.33663366336633666,1.0,569
98827,ENSG00000142546,ENSG00000167286,ENSG00000051523_negation,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,570
78224,ENSG00000111716,ENSG00000167286,ENSG00000196154_negation,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,571
78213,ENSG00000111716,ENSG00000167286,ENSG00000196154_negation,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,572
27894,ENSG00000227507,ENSG00000051523_negation,ENSG00000196154_negation,ENSG00000019582_negation,1.3993832387827426e-26,0.33663366336633666,1.0,573
64702,ENSG00000167286,ENSG00000198851,ENSG00000142546,ENSG00000051523_negation,1.3993832387827426e-26,0.33663366336633666,1.0,574
34733,ENSG00000156508,ENSG00000171223,ENSG00000198851,ENSG00000111716,1.3993832387827426e-26,0.33663366336633666,1.0,575
78210,ENSG00000111716,ENSG00000167286,ENSG00000196154_negation,ENSG00000156508,1.3993832387827426e-26,0.33663366336633666,1.0,576
36750,ENSG00000156508,ENSG00000051523_negation,ENSG00000198851,ENSG00000251562_negation,1.3993832387827426e-26,0.33663366336633666,1.0,577
108526,ENSG00000251562_negation,ENSG00000227507,ENSG00000051523_negation,ENSG00000198851,1.3993832387827426e-26,0.33663366336633666,1.0,578
27915,ENSG00000227507,ENSG00000051523_negation,ENSG00000019582_negation,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,579
24548,ENSG00000227507,ENSG00000111716,ENSG00000051523_negation,ENSG00000167286,1.3993832387827426e-26,0.33663366336633666,1.0,580
23601,ENSG00000227507,ENSG00000167286,ENSG00000142546,ENSG00000111716,1.3993832387827426e-26,0.33663366336633666,1.0,581
109041,ENSG00000251562_negation,ENSG00000198851,ENSG00000051523_negation,ENSG00000019582_negation,1.3993832387827426e-26,0.33663366336633666,1.0,582
56236,ENSG00000198851,ENSG00000156508,ENSG00000111716,ENSG00000196154_negation,1.3993832387827426e-26,0.33663366336633666,1.0,583
59312,ENSG00000198851,ENSG00000171223,ENSG00000111716,ENSG00000156508,1.3993832387827426e-26,0.33663366336633666,1.0,584
36771,ENSG00000156508,ENSG00000051523_negation,ENSG00000167286,ENSG00000019582_negation,1.3993832387827426e-26,0.33663366336633666,1.0,585
