,gene_1,gene_2,HG_pval,TP,TN,q_value,HG_rank,CCS,MGD,CCS_rank,rank,Plot
10126,ENSG00000142669,ENSG00000115523,1.9810343411278772e-39,0.5,0.9975,1.7623291453620033e-36,391,0.5001615958759429,0.1001615958759429,227,71,1.0
53407,ENSG00000203747,ENSG00000115523,2.8640130655295343e-38,0.47,1.0,2.1901411014998972e-35,453,0.5376492710207658,0.10764927102076578,166,72,1.0
88974,ENSG00000115523,ENSG00000180644,4.7980139675126364e-52,0.61,1.0,1.3482457328186441e-48,109,0.39760402417550167,0.07960402417550178,513,73,0.0
89408,ENSG00000115523,ENSG00000131143_negation,2.8640130655295343e-38,0.47,1.0,2.1901411014998972e-35,457,0.5376492710207658,0.10764927102076578,165,74,0.0
61102,ENSG00000162704,ENSG00000115523,2.8640130655295343e-38,0.47,1.0,2.1901411014998972e-35,462,0.5376492710207658,0.10764927102076578,164,75,1.0
88939,ENSG00000115523,ENSG00000160932,4.7980139675126364e-52,0.61,1.0,1.3482457328186441e-48,116,0.39760402417550167,0.07960402417550178,512,76,0.0
89428,ENSG00000115523,ENSG00000083845_negation,4.7980139675126364e-52,0.61,1.0,1.3482457328186441e-48,118,0.39760402417550167,0.07960402417550178,511,77,0.0
89254,ENSG00000115523,ENSG00000124172,1.7138668016956008e-38,0.49,0.9975,1.3917738387044635e-35,428,0.5101648277934618,0.10216482779346177,201,78,0.0
89421,ENSG00000115523,ENSG00000105372_negation,2.407892466204146e-37,0.46,1.0,1.701678272408595e-34,482,0.5476525029382847,0.10965250293828466,148,79,0.0
41677,ENSG00000177954,ENSG00000115523,3.094730711520029e-48,0.59,0.9975,6.370485177043564e-45,171,0.4101325086182731,0.08213250861827315,462,80,1.0
89354,ENSG00000115523,ENSG00000198727,1.7138668016956008e-38,0.49,0.9975,1.3917738387044635e-35,434,0.5101648277934618,0.10216482779346177,200,81,0.0
88985,ENSG00000115523,ENSG00000185885,4.7980139675126364e-52,0.61,1.0,1.3482457328186441e-48,124,0.39760402417550167,0.07960402417550178,510,82,0.0
89356,ENSG00000115523,ENSG00000142937_negation,4.262472545169395e-53,0.62,1.0,1.4795836194266872e-49,100,0.38760079225798294,0.07760079225798293,535,83,0.0
136513,ENSG00000171476,ENSG00000142676_negation,1.6220439249604024e-35,0.44,1.0,9.414794985498442e-33,592,0.6179389161003409,0.12593891610034091,44,84,1.0
136571,ENSG00000171476,ENSG00000108298_negation,3.885006930744843e-37,0.49,0.995,2.707735115957579e-34,508,0.5527706616097477,0.11277066160974776,130,85,1.0
338195,ENSG00000124172,ENSG00000105374,3.854939541989407e-40,0.49,1.0,3.572994107791391e-37,359,0.47015190012338637,0.09415190012338633,284,86,1.0
89401,ENSG00000115523,ENSG00000089009_negation,1.9919837674967084e-36,0.45,1.0,1.2846698810631185e-33,524,0.5576557348558036,0.11165573485580352,123,87,0.0
347760,ENSG00000105374,ENSG00000198712,3.854939541989407e-40,0.49,1.0,3.572994107791391e-37,367,0.47015190012338637,0.09415190012338633,283,88,1.0
145613,ENSG00000145592,ENSG00000105374,3.854939541989407e-40,0.49,1.0,3.572994107791391e-37,369,0.47015190012338637,0.09415190012338633,282,89,1.0
347828,ENSG00000105374,ENSG00000104904_negation,5.663457665181489e-44,0.53,1.0,7.482124941760534e-41,250,0.4301389724533107,0.08613897245331084,401,90,1.0
10742,ENSG00000142669,ENSG00000105374,4.3592442714312346e-41,0.5,1.0,4.460804583778076e-38,336,0.4601486682058674,0.09214866820586744,319,91,1.0
275738,ENSG00000134539,ENSG00000105374,3.854939541989407e-40,0.49,1.0,3.572994107791391e-37,370,0.47015190012338637,0.09415190012338633,285,92,1.0
39920,ENSG00000197747,ENSG00000105374,4.3592442714312346e-41,0.5,1.0,4.460804583778076e-38,335,0.4601486682058674,0.09214866820586744,321,93,1.0
292873,ENSG00000132965,ENSG00000105374,5.663457665181489e-44,0.53,1.0,7.482124941760534e-41,258,0.4301389724533107,0.08613897245331084,398,94,1.0
280795,ENSG00000135404,ENSG00000105374,5.285893820841245e-43,0.52,1.0,6.4093453839070956e-40,283,0.44014220437082974,0.08814220437082973,373,95,1.0
347785,ENSG00000105374,ENSG00000204628_negation,5.285893820841245e-43,0.52,1.0,6.4093453839070956e-40,282,0.44014220437082974,0.08814220437082973,374,96,1.0
89351,ENSG00000115523,ENSG00000198840,1.4568706130612278e-37,0.48,0.9975,1.0746272211063987e-34,475,0.5201680597109807,0.10416805971098062,182,97,0.0
88768,ENSG00000115523,ENSG00000137441,3.698035541472697e-54,0.63,1.0,1.3782422756309102e-50,93,0.377597560340464,0.07559756034046405,565,98,0.0
89191,ENSG00000115523,ENSG00000170315,1.4568706130612278e-37,0.48,0.9975,1.0746272211063987e-34,476,0.5201680597109807,0.10416805971098062,183,99,0.0
347806,ENSG00000105374,ENSG00000149273_negation,4.8436047460334207e-42,0.51,1.0,5.309385572710027e-39,311,0.4501454362883486,0.09014543628834859,348,100,1.0
347790,ENSG00000105374,ENSG00000198034_negation,4.8436047460334207e-42,0.51,1.0,5.309385572710027e-39,315,0.4501454362883486,0.09014543628834859,346,101,1.0
347798,ENSG00000105374,ENSG00000197958_negation,4.8436047460334207e-42,0.51,1.0,5.309385572710027e-39,314,0.4501454362883486,0.09014543628834859,347,102,1.0
341545,ENSG00000233927,ENSG00000105374,5.954866001424492e-45,0.54,1.0,8.821697955357142e-42,228,0.42013574053579195,0.08413574053579201,434,103,1.0
89001,ENSG00000115523,ENSG00000134825,1.4568706130612278e-37,0.48,0.9975,1.0746272211063987e-34,479,0.5201680597109807,0.10416805971098062,184,104,0.0
248837,ENSG00000122862,ENSG00000105374,4.8436047460334207e-42,0.51,1.0,5.309385572710027e-39,318,0.4501454362883486,0.09014543628834859,345,105,1.0
347835,ENSG00000105374,ENSG00000063177_negation,5.285893820841245e-43,0.52,1.0,6.4093453839070956e-40,285,0.44014220437082974,0.08814220437082973,379,106,1.0
218488,ENSG00000147168,ENSG00000105374,4.8436047460334207e-42,0.51,1.0,5.309385572710027e-39,321,0.4501454362883486,0.09014543628834859,343,107,1.0
347796,ENSG00000105374,ENSG00000161016_negation,5.663457665181489e-44,0.53,1.0,7.482124941760534e-41,265,0.4301389724533107,0.08613897245331084,399,108,1.0
89065,ENSG00000115523,ENSG00000235162,1.9919837674967084e-36,0.45,1.0,1.2846698810631185e-33,538,0.5576557348558036,0.11165573485580352,127,109,0.0
347817,ENSG00000105374,ENSG00000174444_negation,5.663457665181489e-44,0.53,1.0,7.482124941760534e-41,266,0.4301389724533107,0.08613897245331084,400,110,1.0
89364,ENSG00000115523,ENSG00000168028_negation,1.9919837674967084e-36,0.45,1.0,1.2846698810631185e-33,540,0.5576557348558036,0.11165573485580352,126,111,0.0
283448,ENSG00000127314,ENSG00000105374,3.350832063424124e-39,0.48,1.0,2.818049765339688e-36,402,0.4801551320409052,0.09615513204090519,265,112,1.0
89425,ENSG00000115523,ENSG00000142541_negation,3.1310598406063064e-55,0.64,1.0,1.2890536956103598e-51,82,0.36759432842294515,0.0735943284229452,585,113,0.0
340582,ENSG00000007264,ENSG00000105374,5.954866001424492e-45,0.54,1.0,8.821697955357142e-42,237,0.42013574053579195,0.08413574053579201,431,114,1.0
347841,ENSG00000105374,ENSG00000100316_negation,5.285893820841245e-43,0.52,1.0,6.4093453839070956e-40,291,0.44014220437082974,0.08814220437082973,377,115,1.0
325028,ENSG00000170315,ENSG00000105374,3.350832063424124e-39,0.48,1.0,2.818049765339688e-36,400,0.4801551320409052,0.09615513204090519,268,116,1.0
31329,ENSG00000155366,ENSG00000115523,1.9919837674967084e-36,0.45,1.0,1.2846698810631185e-33,545,0.5576557348558036,0.11165573485580352,124,117,1.0
136460,ENSG00000171476,ENSG00000011600,1.010810598491275e-51,0.65,0.9925,2.796004775878276e-48,128,0.38514290347794655,0.07914290347794659,541,118,1.0
311170,ENSG00000166794,ENSG00000105374,5.954866001424492e-45,0.54,1.0,8.821697955357142e-42,236,0.42013574053579195,0.08413574053579201,433,119,1.0
179603,ENSG00000240065,ENSG00000105374,5.954866001424492e-45,0.54,1.0,8.821697955357142e-42,239,0.42013574053579195,0.08413574053579201,432,120,1.0
88984,ENSG00000115523,ENSG00000185201,1.9919837674967084e-36,0.45,1.0,1.2846698810631185e-33,546,0.5576557348558036,0.11165573485580352,125,121,0.0
136583,ENSG00000171476,ENSG00000142541_negation,8.079573720691341e-35,0.45,0.9975,4.6139708889059624e-32,613,0.6003596367313226,0.12235963673132264,61,122,1.0
347766,ENSG00000105374,ENSG00000198727,3.350832063424124e-39,0.48,1.0,2.818049765339688e-36,410,0.4801551320409052,0.09615513204090519,267,123,0.0
175427,ENSG00000204525,ENSG00000011600,3.468763912390531e-34,0.61,0.95,1.8836718091793005e-31,652,0.8838702701699889,0.1758702701699889,25,124,1.0
284942,ENSG00000133639,ENSG00000105374,3.350832063424124e-39,0.48,1.0,2.818049765339688e-36,413,0.4801551320409052,0.09615513204090519,264,125,1.0
347787,ENSG00000105374,ENSG00000198755_negation,6.14179004631303e-46,0.55,1.0,9.79535281796233e-43,220,0.4101325086182731,0.08213250861827316,461,126,0.0
310097,ENSG00000166710,ENSG00000142541_negation,2.119951111615356e-34,0.46,0.995,1.152983119093156e-31,647,0.7237009473324989,0.14570094733249894,35,127,1.0
330943,ENSG00000132475,ENSG00000105374,3.350832063424124e-39,0.48,1.0,2.818049765339688e-36,416,0.4801551320409052,0.09615513204090519,266,128,1.0
347814,ENSG00000105374,ENSG00000089157_negation,6.14179004631303e-46,0.55,1.0,9.79535281796233e-43,222,0.4101325086182731,0.08213250861827316,460,129,0.0
88830,ENSG00000115523,ENSG00000206503,2.5852787674730994e-56,0.65,1.0,1.1300572662843124e-52,80,0.3575910965054263,0.07159109650542635,605,130,0.0
89407,ENSG00000115523,ENSG00000140988_negation,2.5852787674730994e-56,0.65,1.0,1.1300572662843124e-52,81,0.3575910965054263,0.07159109650542635,604,131,0.0
89363,ENSG00000115523,ENSG00000174748_negation,1.6220439249604024e-35,0.44,1.0,9.414794985498442e-33,575,0.5676589667733224,0.11365896677332238,111,132,0.0
88835,ENSG00000115523,ENSG00000234745,2.169485976584602e-52,0.63,0.9975,7.178788545378699e-49,107,0.37011958094819775,0.07411958094819773,580,133,0.0
326920,ENSG00000129277,ENSG00000105374,6.210798923234988e-47,0.56,1.0,1.0940306853529867e-43,192,0.40012927670075416,0.08012927670075429,497,134,1.0
94388,ENSG00000155368,ENSG00000105374,2.8640130655295343e-38,0.47,1.0,2.1901411014998972e-35,442,0.49015836395842394,0.098158363958424,248,135,1.0
332402,ENSG00000173762,ENSG00000011600,3.094730711520029e-48,0.59,0.9975,6.370485177043564e-45,172,0.3952147627737699,0.07921476277376996,518,136,1.0
89355,ENSG00000115523,ENSG00000142676_negation,2.0801093531390318e-57,0.66,1.0,1.0228966634468872e-53,65,0.3475878645879076,0.06958786458790753,626,137,0.0
88726,ENSG00000115523,ENSG00000197756,1.8697310552760257e-53,0.64,0.9975,6.895821324605052e-50,96,0.3601163490306788,0.07211634903067887,595,138,0.0
298670,ENSG00000213741,ENSG00000105374,6.210798923234988e-47,0.56,1.0,1.0940306853529867e-43,195,0.40012927670075416,0.08012927670075429,498,139,1.0
310100,ENSG00000166710,ENSG00000083845_negation,6.422724804629288e-34,0.44,0.9975,3.3991574993301197e-31,663,0.7512043774208951,0.15120437742089513,32,140,1.0
347763,ENSG00000105374,ENSG00000198840,2.8640130655295343e-38,0.47,1.0,2.1901411014998972e-35,447,0.49015836395842394,0.098158363958424,250,141,0.0
52936,ENSG00000158869,ENSG00000251562,2.6740341794445454e-43,0.59,0.9875,3.468026430799689e-40,273,0.4217815691611071,0.08378156916110709,426,142,1.0
347769,ENSG00000105374,ENSG00000122406_negation,2.8640130655295343e-38,0.47,1.0,2.1901411014998972e-35,450,0.49015836395842394,0.098158363958424,251,143,0.0
89197,ENSG00000115523,ENSG00000161570,1.6295787559154718e-58,0.67,1.0,9.015160685909185e-55,59,0.3375846326703885,0.06758463267038861,643,144,0.0
89037,ENSG00000115523,ENSG00000134545,1.6220439249604024e-35,0.44,1.0,9.414794985498442e-33,593,0.5676589667733224,0.11365896677332238,110,145,0.0
89301,ENSG00000115523,ENSG00000126264,1.5710768785781577e-54,0.65,0.9975,6.321102848934785e-51,88,0.35011311711316007,0.07011311711316004,617,146,0.0
347840,ENSG00000105374,ENSG00000083845_negation,6.154845779780647e-48,0.57,1.0,1.197357610788415e-44,178,0.3901260447832353,0.07812604478323543,527,147,0.0
89224,ENSG00000115523,ENSG00000173762,1.6295787559154718e-58,0.67,1.0,9.015160685909185e-55,62,0.3375846326703885,0.06758463267038861,644,148,0.0
145987,ENSG00000145649,ENSG00000135404,3.854939541989407e-40,0.49,1.0,3.572994107791391e-37,356,0.45012360554922604,0.09012360554922588,350,149,1.0
264327,ENSG00000251562,ENSG00000198755_negation,1.6737077312891503e-33,0.45,0.995,8.40559763188607e-31,705,1.2275665346302362,0.2495665346302363,2,150,1.0
323320,ENSG00000108518,ENSG00000105374,6.154845779780647e-48,0.57,1.0,1.197357610788415e-44,182,0.3901260447832353,0.07812604478323543,526,151,0.0
89424,ENSG00000115523,ENSG00000087086_negation,1.6220439249604024e-35,0.44,1.0,9.414794985498442e-33,595,0.5676589667733224,0.11365896677332238,113,152,0.0
44657,ENSG00000163463,ENSG00000105374,2.8640130655295343e-38,0.47,1.0,2.1901411014998972e-35,455,0.49015836395842394,0.098158363958424,253,153,0.0
347797,ENSG00000105374,ENSG00000137154_negation,2.407892466204146e-37,0.46,1.0,1.701678272408595e-34,484,0.5001615958759429,0.10016159587594288,224,154,0.0
89004,ENSG00000115523,ENSG00000133321,1.2419422389190217e-59,0.68,1.0,7.714444053577329e-56,53,0.3275814007528698,0.06558140075286979,656,155,0.0
146212,ENSG00000145649,ENSG00000233927,3.854939541989407e-40,0.49,1.0,3.572994107791391e-37,360,0.45012360554922604,0.09012360554922588,349,156,1.0
89011,ENSG00000115523,ENSG00000172543,1.6295787559154718e-58,0.67,1.0,9.015160685909185e-55,63,0.3375846326703885,0.06758463267038861,646,157,0.0
347804,ENSG00000105374,ENSG00000167996_negation,2.407892466204146e-37,0.46,1.0,1.701678272408595e-34,485,0.5001615958759429,0.10016159587594288,225,158,0.0
89013,ENSG00000115523,ENSG00000213402,1.2419422389190217e-59,0.68,1.0,7.714444053577329e-56,55,0.3275814007528698,0.06558140075286979,655,159,0.0
89418,ENSG00000115523,ENSG00000105640_negation,1.2419422389190217e-59,0.68,1.0,7.714444053577329e-56,56,0.3275814007528698,0.06558140075286979,654,160,0.0
347791,ENSG00000105374,ENSG00000147403_negation,2.8640130655295343e-38,0.47,1.0,2.1901411014998972e-35,461,0.49015836395842394,0.098158363958424,249,161,0.0
88905,ENSG00000115523,ENSG00000205542,9.99964858101831e-36,0.46,0.9975,6.266346152644114e-33,556,0.5401745235460184,0.10817452354601832,155,162,0.0
215347,ENSG00000205542,ENSG00000105374,2.407892466204146e-37,0.46,1.0,1.701678272408595e-34,492,0.5001615958759429,0.10016159587594288,220,163,0.0
61718,ENSG00000162704,ENSG00000105374,2.407892466204146e-37,0.46,1.0,1.701678272408595e-34,486,0.5001615958759429,0.10016159587594288,226,164,0.0
261283,ENSG00000134825,ENSG00000105374,2.8640130655295343e-38,0.47,1.0,2.1901411014998972e-35,460,0.49015836395842394,0.098158363958424,252,165,0.0
146343,ENSG00000145649,ENSG00000174444_negation,5.285893820841245e-43,0.52,1.0,6.4093453839070956e-40,277,0.4201139097966694,0.0841139097966693,436,166,1.0
39387,ENSG00000197747,ENSG00000145649,3.854939541989407e-40,0.49,1.0,3.572994107791391e-37,361,0.45012360554922604,0.09012360554922588,352,167,1.0
146367,ENSG00000145649,ENSG00000100316_negation,3.854939541989407e-40,0.49,1.0,3.572994107791391e-37,362,0.45012360554922604,0.09012360554922588,351,168,1.0
347768,ENSG00000105374,ENSG00000142937_negation,5.974229537940861e-49,0.58,1.0,1.2666117870855565e-45,159,0.3801228128657165,0.07612281286571657,554,169,0.0
52913,ENSG00000158869,ENSG00000185885,6.422724804629288e-34,0.44,0.9975,3.3991574993301197e-31,654,0.6019381016114216,0.11993810161142152,60,170,1.0
89095,ENSG00000115523,ENSG00000100450,1.6220439249604024e-35,0.44,1.0,9.414794985498442e-33,604,0.5676589667733224,0.11365896677332238,112,171,0.0
