,gene_1,gene_2,HG_pval,TP,TN,q_value,HG_rank,CCS,MGD,CCS_rank,rank,Plot
367322,ENSG00000182899,ENSG00000198763,4.735836770451554e-48,0.7045454545454546,0.9781553398058253,2.2036454592233347e-46,662,0.20143815616997618,0.041438156169976176,291,454,
508969,ENSG00000204628,ENSG00000172809,6.604731543102454e-50,0.6363636363636364,0.9975728155339806,6.029024996832027e-48,322,0.11834278763065431,0.02434278763065426,635,455,
862709,ENSG00000118181,ENSG00000177410,3.50583678291174e-47,0.5909090909090909,1.0,1.2498443328714003e-45,847,0.2770345842051348,0.05703458420513467,110,456,
887283,ENSG00000196531,ENSG00000198763,1.5478745732037735e-47,0.6818181818181818,0.9830097087378641,6.553942444397474e-46,730,0.22413497020367246,0.046134970203672486,228,457,
312273,ENSG00000162244,ENSG00000008988,3.2507023752637367e-47,0.6363636363636364,0.9927184466019418,1.2229088605124405e-45,802,0.24928012982954706,0.05128012982954723,156,458,
519913,ENSG00000124766,ENSG00000196531,1.4043725018021482e-46,0.6022727272727273,0.9975728155339806,4.6666612041585887e-45,919,0.3399647467616531,0.06996474676165314,42,459,
227967,ENSG00000071082,ENSG00000204628,2.2058536805223648e-49,0.6136363636363636,1.0,1.4535387889024038e-47,449,0.14602640072306616,0.030026400723066074,512,460,
768597,ENSG00000148303,ENSG00000166441,3.12498929986957e-47,0.6590909090909091,0.9878640776699029,1.2229088605124405e-45,775,0.23907020471604634,0.0490702047160464,186,461,
434976,ENSG00000145592,ENSG00000181163,1.7794518703493395e-48,0.6363636363636364,0.9951456310679612,9.826995608820197e-47,556,0.16624875715775667,0.034248757157756736,405,462,
312595,ENSG00000162244,ENSG00000133112,8.731054949398768e-49,0.625,0.9975728155339806,5.251554192608774e-47,505,0.15376774401884896,0.031767744018848895,456,463,
366237,ENSG00000182899,ENSG00000145592,1.4586975182515616e-49,0.75,0.9684466019417476,1.182053958535683e-47,383,0.13092481087057228,0.026924810870572236,578,464,
816080,ENSG00000110700,ENSG00000196531,1.5478745732037735e-47,0.6818181818181818,0.9830097087378641,6.553942444397474e-46,732,0.22412822479515926,0.046128224795159295,229,465,
816324,ENSG00000110700,ENSG00000161970,2.3067205431436117e-47,0.625,0.9951456310679612,9.358459814964101e-46,752,0.22920533174249524,0.047205331742495256,210,466,
492013,ENSG00000181163,ENSG00000110700,2.6591528723180832e-48,0.6590909090909091,0.9902912621359223,1.3162748885158674e-46,614,0.18387588941124489,0.03787588941124496,349,467,
227910,ENSG00000071082,ENSG00000186468,2.9070193995985528e-46,0.6136363636363636,0.9951456310679612,8.959613821638945e-45,955,0.4279896639006725,0.08798966390067238,9,468,
508561,ENSG00000204628,ENSG00000166441,6.604731543102454e-50,0.6363636363636364,0.9975728155339806,6.029024996832027e-48,328,0.11834278763065431,0.02434278763065426,637,469,
407378,ENSG00000109475,ENSG00000112306,1.3204559407232121e-50,0.6704545454545454,0.9927184466019418,1.4932020303644732e-48,265,0.10074746344232066,0.02074746344232078,702,470,
914597,ENSG00000122034,ENSG00000177410,2.3067205431436117e-47,0.625,0.9951456310679612,9.358459814964101e-46,762,0.2317241287349765,0.04772412873497647,206,471,
409706,ENSG00000269893,ENSG00000198034,8.731054949398768e-49,0.625,0.9975728155339806,5.251554192608774e-47,493,0.1510323765114846,0.03103237651148459,475,472,
920545,ENSG00000133112,ENSG00000063177,8.731054949398768e-49,0.625,0.9975728155339806,5.251554192608774e-47,513,0.15376774401884896,0.031767744018848895,455,473,
765395,ENSG00000197958,ENSG00000177410,2.3067205431436117e-47,0.625,0.9951456310679612,9.358459814964101e-46,761,0.2317241287349765,0.04772412873497647,207,474,
508438,ENSG00000204628,ENSG00000156482,6.604731543102454e-50,0.6363636363636364,0.9975728155339806,6.029024996832027e-48,333,0.11834278763065431,0.02434278763065426,636,475,
281498,ENSG00000174748,ENSG00000162244,3.12498929986957e-47,0.6590909090909091,0.9878640776699029,1.2229088605124405e-45,773,0.23665347732041186,0.048653477320411836,197,476,
769220,ENSG00000148303,ENSG00000100316,3.12498929986957e-47,0.6590909090909091,0.9878640776699029,1.2229088605124405e-45,783,0.2390512178549543,0.049051217854954296,187,477,
793592,ENSG00000138326,ENSG00000149806,4.347552505611127e-50,0.7159090909090909,0.9805825242718447,4.2565369240482903e-48,317,0.1133427876306542,0.023342787630654234,653,478,
727696,ENSG00000104408,ENSG00000110700,6.604731543102454e-50,0.6363636363636364,0.9975728155339806,6.029024996832027e-48,327,0.11588702701699882,0.02388702701699888,643,479,
280389,ENSG00000144713,ENSG00000186468,2.9070193995985528e-46,0.6136363636363636,0.9951456310679612,8.959613821638945e-45,960,0.4279703871638384,0.08797038716383837,10,480,
995280,ENSG00000125691,ENSG00000100316,2.4824433715431082e-48,0.6477272727272727,0.9927184466019418,1.275596277912127e-46,588,0.17620953407112505,0.036209534071125066,383,481,
407516,ENSG00000109475,ENSG00000008988,1.3204559407232121e-50,0.6704545454545454,0.9927184466019418,1.4932020303644732e-48,268,0.10074746344232066,0.02074746344232078,703,482,
374741,ENSG00000163682,ENSG00000110700,2.6591528723180832e-48,0.6590909090909091,0.9902912621359223,1.3162748885158674e-46,625,0.18389487627233714,0.037894876272337105,348,483,
861530,ENSG00000167283,ENSG00000177410,2.326387610058357e-48,0.6704545454545454,0.9878640776699029,1.2535175664045504e-46,573,0.16874827741340404,0.034748277413403986,401,484,
519728,ENSG00000124766,ENSG00000148303,1.122413529725912e-47,0.6136363636363636,0.9975728155339806,4.804915097785911e-46,699,0.2065467813067251,0.04254678130672507,275,485,
435323,ENSG00000145592,ENSG00000138326,1.396434728942894e-51,0.7386363636363636,0.9781553398058253,2.156231643876545e-49,198,0.08561464527615592,0.017614645276155923,776,486,
305975,ENSG00000233276,ENSG00000169567,6.589563754116441e-47,0.6931818181818182,0.9781553398058253,2.3109163489012356e-45,880,0.28713453481030815,0.059134534810308205,94,487,
839347,ENSG00000149806,ENSG00000133112,1.3204559407232121e-50,0.6704545454545454,0.9927184466019418,1.4932020303644732e-48,263,0.0983114593098523,0.020311459309852252,712,488,
17965,ENSG00000142676,ENSG00000110700,2.6591528723180832e-48,0.6590909090909091,0.9902912621359223,1.3162748885158674e-46,624,0.183856612674411,0.037856612674411,351,489,
281674,ENSG00000174748,ENSG00000204628,6.1689555424528405e-53,0.6931818181818182,0.9927184466019418,1.5820109973039187e-50,117,0.05288023725749735,0.010880237257497233,861,490,
325147,ENSG00000114391,ENSG00000145592,5.5104457841427134e-52,0.7159090909090909,0.9854368932038835,1.1555689132102717e-49,144,0.06544327363632307,0.013443273636323057,834,491,
673294,ENSG00000198034,ENSG00000172809,1.3333194808215495e-49,0.6477272727272727,0.9951456310679612,1.0832824149273609e-47,364,0.12334876341907275,0.025348763419072776,614,492,
409531,ENSG00000269893,ENSG00000204628,2.2058536805223648e-49,0.6136363636363636,1.0,1.4535387889024038e-47,470,0.14602640072306616,0.030026400723066074,511,493,
673072,ENSG00000198034,ENSG00000133112,8.731054949398768e-49,0.625,0.9975728155339806,5.251554192608774e-47,506,0.1510130997746506,0.031013099774650603,476,494,
197187,ENSG00000143947,ENSG00000204628,1.6815924918782403e-50,0.625,1.0,1.716793291648419e-48,287,0.10076076439073622,0.020760764390736257,698,495,
448999,ENSG00000186468,ENSG00000063177,2.0753290902179125e-46,0.6704545454545454,0.9830097087378641,6.787214784944875e-45,945,0.3398942953613504,0.06989429536135042,43,496,
434992,ENSG00000145592,ENSG00000204628,9.694504742116245e-51,0.6590909090909091,0.9951456310679612,1.2083621463886405e-48,233,0.09065917453824257,0.018659174538242465,756,497,
227898,ENSG00000071082,ENSG00000145592,2.9070193995985528e-46,0.6136363636363636,0.9951456310679612,8.959613821638945e-45,953,0.34012320733594337,0.07012320733594338,40,498,
672763,ENSG00000198034,ENSG00000156482,1.3333194808215495e-49,0.6477272727272727,0.9951456310679612,1.0832824149273609e-47,380,0.12334876341907275,0.025348763419072776,613,499,
281658,ENSG00000174748,ENSG00000181163,1.1667643228018433e-50,0.6931818181818182,0.9878640776699029,1.3821420534508998e-48,252,0.09321642499726057,0.019216424997260655,742,500,
197011,ENSG00000143947,ENSG00000162244,1.6815924918782403e-50,0.625,1.0,1.716793291648419e-48,296,0.10076076439073622,0.020760764390736257,699,501,
457088,ENSG00000169567,ENSG00000167996,2.0753290902179125e-46,0.6704545454545454,0.9830097087378641,6.787214784944875e-45,938,0.32236865295322514,0.06636865295322508,57,502,
325216,ENSG00000114391,ENSG00000204628,9.694504742116245e-51,0.6590909090909091,0.9951456310679612,1.2083621463886405e-48,239,0.09063989780140858,0.018639897801408473,757,503,
325957,ENSG00000114391,ENSG00000125691,1.1667643228018433e-50,0.6931818181818182,0.9878640776699029,1.3821420534508998e-48,255,0.09323522198974188,0.019235221989741876,741,504,
227837,ENSG00000071082,ENSG00000182899,2.9070193995985528e-46,0.6136363636363636,0.9951456310679612,8.959613821638945e-45,950,0.3349333285793712,0.06893332857937118,49,505,
326062,ENSG00000114391,ENSG00000115268,1.1667643228018433e-50,0.6931818181818182,0.9878640776699029,1.3821420534508998e-48,260,0.09323522198974188,0.019235221989741876,740,506,
492568,ENSG00000181163,ENSG00000105372,1.122413529725912e-47,0.6136363636363636,0.9975728155339806,4.804915097785911e-46,691,0.19393237025016863,0.039932370250168575,310,507,
435234,ENSG00000145592,ENSG00000104408,9.694504742116245e-51,0.6590909090909091,0.9951456310679612,1.2083621463886405e-48,236,0.08817816139933465,0.018178161399334578,766,508,
1002464,ENSG00000172809,ENSG00000177410,1.726719224869147e-48,0.6818181818181818,0.9854368932038835,9.826995608820197e-47,531,0.15114071177249166,0.031140711772491614,471,509,
441722,ENSG00000145741,ENSG00000198034,2.8171902719798663e-48,0.6022727272727273,1.0,1.3227737021784164e-46,631,0.17871598960389634,0.03671598960389638,372,510,
197429,ENSG00000143947,ENSG00000104408,1.6815924918782403e-50,0.625,1.0,1.716793291648419e-48,303,0.10076076439073622,0.020760764390736257,700,511,
