,gene_1,gene_2,HG_pval,TP,TN,q_value,HG_rank,CCS,MGD,CCS_rank,rank,Plot
83146,ENSG00000223865,ENSG00000196154_negation,1.1140883841953496e-42,0.6074766355140186,0.9770992366412213,4.399509708996885e-39,44,1.0447847129592147,0.20678471295921474,104,1,1.0
79710,ENSG00000196126,ENSG00000196154_negation,8.92745284068683e-48,0.5981308411214953,0.9923664122137404,5.003837317204969e-44,31,1.0003589549041771,0.19635895490417715,120,2,1.0
78670,ENSG00000204287,ENSG00000100721,2.6749925357946214e-31,0.38317757009345793,1.0,3.494686677120259e-28,131,1.2648409970203534,0.2508409970203532,41,3,1.0
78912,ENSG00000204287,ENSG00000130755_negation,8.297243265452602e-41,0.5887850467289719,0.9770992366412213,2.8268382423308176e-37,51,0.978652351310757,0.19465235131075703,126,4,1.0
83217,ENSG00000223865,ENSG00000130755_negation,2.3016703141494805e-33,0.5420560747663551,0.9669211195928753,4.039663893283263e-30,98,1.0854483074411534,0.21544830744115362,91,5,1.0
78879,ENSG00000204287,ENSG00000167996_negation,9.657946907011191e-30,0.38317757009345793,0.9974554707379135,1.055419223162094e-26,157,1.2573094788309405,0.2493094788309403,43,6,1.0
78841,ENSG00000204287,ENSG00000196154_negation,1.8709362691819847e-52,0.6728971962616822,0.9847328244274809,1.2503251209681375e-48,26,0.910932105565473,0.18093210556547296,174,7,1.0
69995,ENSG00000019582,ENSG00000184009_negation,3.343197890182266e-38,0.45794392523364486,1.0,9.52290736735442e-35,61,0.9555386885867213,0.1895386885867213,140,8,1.0
69760,ENSG00000019582,ENSG00000100721,1.056187890492535e-34,0.4205607476635514,1.0,2.1590344342650636e-31,82,0.9953734992084506,0.19737349920845068,121,9,1.0
2499,ENSG00000169442,ENSG00000198502,1.1140655074111262e-38,0.6261682242990654,0.9567430025445293,3.2809229193257666e-35,59,0.9516465498108319,0.18764654981083187,144,10,1.0
78892,ENSG00000204287,ENSG00000140264_negation,6.528057365969612e-32,0.4766355140186916,0.9821882951653944,9.45235506353375e-29,120,1.1131217514955378,0.22112175149553792,83,11,1.0
78816,ENSG00000204287,ENSG00000128218,6.459907347632269e-29,0.37383177570093457,0.9974554707379135,6.341475712925678e-26,175,1.2672681814863727,0.2512681814863726,40,12,1.0
69969,ENSG00000019582,ENSG00000167996_negation,5.458856817346715e-33,0.40186915887850466,1.0,9.03336825045789e-30,105,1.0152909045193153,0.20129090451931536,115,13,1.0
69982,ENSG00000019582,ENSG00000140264_negation,3.1663085538630375e-39,0.48598130841121495,0.9974554707379135,9.824320406722717e-36,56,0.9182291304902445,0.18222913049024445,165,14,1.0
78915,ENSG00000204287,ENSG00000087086_negation,3.671276333951605e-31,0.48598130841121495,0.9770992366412213,4.690460436807067e-28,136,1.087511604105881,0.21551160410588105,89,15,1.0
78680,ENSG00000204287,ENSG00000247982,5.514084942927952e-28,0.34579439252336447,1.0,4.814572006323851e-25,197,1.3046758076420826,0.25867580764208253,36,16,1.0
78905,ENSG00000204287,ENSG00000184009_negation,1.9816796689143813e-29,0.4485981308411215,0.9821882951653944,2.0374363956935998e-26,169,1.1430959275210681,0.22709592752106803,70,17,1.0
69954,ENSG00000019582,ENSG00000075624_negation,6.760189176002006e-35,0.4672897196261682,0.9923664122137404,1.4682708378452857e-31,79,0.9229854313630502,0.18298543136305018,160,18,1.0
79784,ENSG00000196126,ENSG00000087086_negation,1.090864690263601e-28,0.4205607476635514,0.9872773536895675,1.0245578067932541e-25,184,1.174511268978566,0.2305112689785659,59,19,1.0
78637,ENSG00000204287,ENSG00000133639,1.6201819362449728e-29,0.4672897196261682,0.9770992366412213,1.6958717610376218e-26,166,1.107527077475979,0.21952707747597885,86,20,1.0
76298,ENSG00000227507,ENSG00000204287,4.814555497901744e-48,0.6822429906542056,0.9694656488549618,2.7885103017930584e-44,30,0.855784293773563,0.16978429377356305,226,21,1.0
83197,ENSG00000223865,ENSG00000140264_negation,4.804244726051598e-27,0.42990654205607476,0.9796437659033079,3.7601871278157455e-24,222,1.242218058016474,0.2462180580164739,45,22,1.0
83184,ENSG00000223865,ENSG00000167996_negation,1.4296510113187322e-26,0.37383177570093457,0.9923664122137404,1.0570596232837714e-23,235,1.3391122720747144,0.26511227207471455,34,23,1.0
69979,ENSG00000019582,ENSG00000089009_negation,2.7671938191015334e-31,0.4392523364485981,0.989821882951654,3.5881624032685595e-28,134,0.9457222933768668,0.1877222933768667,149,24,1.0
69906,ENSG00000019582,ENSG00000128218,6.459907347632269e-29,0.37383177570093457,0.9974554707379135,6.341475712925678e-26,177,1.0376354942961994,0.20563549429619948,110,25,1.0
82942,ENSG00000223865,ENSG00000133639,7.839808629651683e-27,0.4672897196261682,0.9669211195928753,5.9226345584570794e-24,230,1.1642828791602424,0.23028287916024245,61,26,1.0
69770,ENSG00000019582,ENSG00000247982,5.514084942927952e-28,0.34579439252336447,1.0,4.814572006323851e-25,199,1.0750431204519093,0.2130431204519094,94,27,1.0
70000,ENSG00000019582,ENSG00000233927_negation,8.308239998972927e-29,0.411214953271028,0.989821882951654,7.915470269693716e-26,179,0.9755984013431638,0.19359840134316375,130,28,1.0
79506,ENSG00000196126,ENSG00000133639,2.953677497616974e-26,0.4205607476635514,0.9796437659033079,2.0694202967678926e-23,248,1.1521128505287934,0.22611285052879332,66,29,1.0
78899,ENSG00000204287,ENSG00000108518_negation,2.0723904492384256e-31,0.5794392523364486,0.9440203562340967,2.792432892686842e-28,125,0.8910935897407538,0.1770935897407538,192,30,0.0
69690,ENSG00000019582,ENSG00000156738,2.4988078640153813e-53,0.6074766355140186,1.0,1.8877406974434457e-49,23,0.7961994460998038,0.1581994460998038,301,31,1.0
69948,ENSG00000019582,ENSG00000206503_negation,1.9200594147608343e-29,0.4392523364485981,0.9847328244274809,1.9858328786414806e-26,168,0.9303650528203417,0.18436505282034155,156,32,0.0
83220,ENSG00000223865,ENSG00000087086_negation,4.0033044192257013e-25,0.4392523364485981,0.9694656488549618,2.5479639537090175e-22,272,1.2015196217227389,0.23751962172273872,54,33,1.0
69727,ENSG00000019582,ENSG00000133639,6.173117168338158e-32,0.48598130841121495,0.9796437659033079,9.089915030377937e-29,118,0.8655085031643539,0.17150850316435395,214,34,0.0
