"","xChoord","yChoord"
"94",-30.7182934706503,-6.18726364891862
"95",-28.7062025126798,-9.15836004173225
"96",-33.903913684071,-3.79014698516708
"97",-34.3781023161473,-2.95078093853599
"98",-31.1268537688915,-3.11245690135759
"99",-33.3645488464718,-6.9140794595612
"100",-31.4187918904032,-6.77178630660874
"101",33.506025047051,1.05021895422187
"102",41.8077777885873,-1.5003511921541
"103",35.6317370322627,0.345091660839429
"104",39.1287703491277,-2.04868433906944
"105",39.8971625479377,-1.35840310067458
"106",35.7843403372874,4.98066027080622
"107",-29.3469487491836,-0.444256398729327
"108",40.7579723398815,0.380632828428245
"109",41.5166306413373,-1.12989656236083
"110",34.5266175391145,-0.941917864238068
"111",41.0796676572403,-1.11516277732728
"112",40.5709193186032,-1.66680541727341
"113",34.2980255573384,-0.768319286693548
"114",36.0766685190052,2.06707938820258
"115",38.6506452049185,-1.54530263515752
"116",40.8452480600223,-0.936845504144881
"117",33.8948423977395,4.11038040890315
"118",40.4571773959995,-2.29958182036573
"119",37.8401820106063,3.66900511101126
"120",37.6630822810595,-2.42862846013677
"121",41.5947086031754,0.768471376045406
"122",37.2838175141483,5.35727059693789
"123",37.4784715927885,-0.162525948388338
"124",39.234106368873,2.86724819626439
"125",36.3709270473107,0.976170016491976
"126",40.2541536347842,1.18950802517016
"127",36.3902826406586,-0.159347253117139
"128",40.17414972119,0.149903477400011
"129",41.0473887411502,-2.50279819698137
"130",34.9568798829751,1.06011510559119
"131",41.9997355420712,-0.145292955246178
"132",-6.92306316598475,34.2422672757977
"133",36.2766892897132,-0.672741434274355
"134",35.5179300125477,1.22896694264399
"135",39.7932413254302,1.07468152808019
"136",42.6462073000134,-0.668203642924614
"137",41.969981768962,-1.06466650764697
"138",33.7874911232685,0.865353479823505
"139",37.1042123026134,-1.51636274978555
"140",35.7902997996248,3.50098752700917
"141",36.7378976453033,4.04610844242793
"142",42.6844549254464,-0.307131181273921
"143",38.4449019028843,-1.15316285331004
"144",36.8665515833741,1.16828659867967
"145",33.5662786272273,0.0917124452957735
"146",35.0042072106219,1.39096811466274
"147",41.3146083386124,1.85701617929057
"148",41.1873296063886,-0.591756475113591
"149",34.8500589841815,2.16316061180493
"150",36.9162434360794,3.9430120829345
"151",33.1895019102284,1.27237160406425
"152",36.5376263782287,0.190985584258825
"153",40.8550337848972,1.31293486461835
"154",39.138227814251,1.62741651357518
"155",41.5019098640614,-1.93244337079423
"156",37.264033396486,0.627601277808994
"157",35.0638956762154,0.863029804931864
"158",34.6032578319337,2.66148111603371
"159",41.0937474292754,0.841428729169944
"160",36.7209380677925,2.20964097652454
"161",41.2351689314838,0.41568718696523
"162",37.4509496824592,3.28180573612257
"163",35.422607127214,3.2734932925581
"164",34.6393231802118,3.89894369280171
"165",35.8345196373221,-0.461632769345776
"166",38.4601488264847,0.603928809547697
"167",38.1680774643132,-0.538609499991127
"168",34.5838501355039,-1.171437171466
"169",38.8444605742537,0.286028301777515
"170",35.1334701877952,4.30556921798123
"171",37.7468199853121,1.57413714678328
"172",35.6515455006736,-2.16505161842096
"173",36.8663937517138,2.9342901330569
"174",34.0879204534365,1.71195442677449
"175",40.0060935711715,-0.365236740069219
"176",35.3573098251315,-1.93272415167963
"177",35.2995809427243,2.98913650856044
"178",33.8155247158999,3.80068560412298
"179",36.5525591622004,-1.10090873963962
"180",35.2288899207388,-1.05088037983928
"181",36.2846361644991,2.63008472197243
"182",38.1572091875359,-1.46090449488431
"183",42.2251351058198,1.00729566608972
"184",37.5554996574706,-0.255582879563093
"185",33.2114866261877,2.13401820850311
"186",41.9487790180406,-1.34551751055853
"187",37.3363134661139,-2.27353030677215
"188",35.6581085667575,-1.26591240603914
"189",34.2089755168148,0.176750885207389
"190",33.557068348667,2.74920216550705
"191",38.3015134922503,1.31279561933802
"192",36.2226566927211,4.6162348334128
"193",41.798700035424,0.532876565737214
"194",36.5930006045704,-2.75033314747045
"195",35.1172905691614,5.45609688326934
"196",34.6341527983048,5.29202395818602
"197",35.0302799388117,3.07042524038906
"198",40.1305443069495,-1.35149700646977
"199",38.8621263216658,2.46032743257156
"200",39.6738322052623,-2.49139647704739
"201",2.37418067248667,1.8231085720878
"202",-1.28344950727118,2.04844436328631
"203",-0.804452757061141,-0.0790768394933487
"204",0.392678443355309,2.53213434031553
"205",-0.502064370168355,1.22649561335242
"206",-3.95616937696646,1.97057573672437
"207",-1.21015025289328,0.183436701128309
"208",1.06736181150998,0.961601778583815
"209",-3.81088823854818,3.37816436322576
"210",-32.8450034717323,-3.08490882476525
"211",-0.305488308463933,1.82937711804741
"212",-28.8819914172244,-1.8053275926744
"213",-1.77499680642892,1.16335625877045
"214",1.99389297036624,1.14049160388493
"215",38.3830724956681,5.16885468700881
"216",2.81349047455306,3.13932053542722
"217",-29.0014964023949,-3.60990794626935
"218",-1.51901452942861,4.8565427248433
"219",2.32023628857555,4.76572762803598
"220",1.82008672164241,2.53996875965115
"221",-3.45201120558438,2.76608737626624
"222",36.5808650665819,5.35925234373764
"223",-2.26185060308749,0.158454853425445
"224",0.535535864266934,0.341831554441589
"225",-29.7344380874653,-0.722036270808235
"226",-2.64181284630635,0.722399376499357
"227",-4.8568517769486,2.76728599431172
"228",41.0327763470883,2.68931508442607
"229",2.33917924338009,3.69824101767767
"230",2.70562095717152,3.04437450170872
"231",-1.88464725285363,1.73751627129604
"232",1.52026373937853,1.7325926493831
"233",-4.68442394694362,2.60168840697362
"234",0.342758890670989,3.22696301913071
"235",-30.014578471443,-3.83474410197673
"236",-4.27364066250636,2.19871732304318
"237",-1.04760298502098,4.44177491547289
"238",-3.48616859637709,3.10448928088202
"239",2.5907698914969,3.81029564285602
"240",2.12924815605169,4.38444282798164
"241",36.9681142615598,4.83282739901818
"242",37.2795254973184,4.95643655270345
"243",1.72477167450902,4.32723752198472
"244",-5.03643064731485,2.11365948970428
"245",-1.11045465886716,-0.292770076852679
"246",-1.62229985138803,0.585089073460951
"247",-4.46886020492403,3.54673322509299
"248",-3.90664442349623,1.09211676310464
"249",-3.77492715519541,4.12859539542243
"250",-5.05375431859446,2.89146320577215
"251",-4.89070092235189,3.38242849490774
"252",-5.33160515401972,2.66568332240998
"253",-3.94193765042754,0.948716014261679
"254",-4.40483011013753,1.17400682232849
"255",-1.22214460052348,4.01945902988503
"256",2.12672444974754,1.45997886189889
"257",-0.673385859274483,1.84857387477932
"258",2.45024364721765,4.46696002193208
"259",35.056883579174,5.81598063616191
"260",2.41439951337316,3.22235316659142
"261",0.388877787128771,4.90233594516548
"262",-2.67030543960963,-0.17275466961549
"263",-4.35037676283914,-0.311251517203382
"264",-5.68545309000098,3.06325662613586
"265",-0.581864831059076,2.31054356428825
"266",-2.89087545213732,2.49355805464037
"267",-2.92286551281758,3.62678115838754
"268",1.19922420070362,4.91076313188906
"269",35.5304782380512,5.4129172591718
"270",0.39070156135336,2.97327648983126
"271",0.47170613199487,0.474402519229884
"272",-3.27666240534859,1.58475754909437
"273",-5.21305208112721,1.48874294269088
"274",-1.96092757577073,-0.109610156125393
"275",2.03290388740943,3.70423958454419
"276",0.838614310066747,3.88284456069114
"277",1.3179472527285,0.491692417232723
"278",-32.249535501701,-3.3643706734302
"279",-0.418134888188871,3.44399017267898
"280",-2.25058148540661,1.76870483620759
"281",1.26831244409606,2.71010136680367
"282",-0.921665451124024,1.37700176003635
"283",0.0653154482624171,4.76705425727269
"284",0.328166970427129,0.152021452471638
"285",1.29269890962699,4.4941606643208
"286",-30.9473733804477,-1.92351327318214
"287",-3.14231662229345,0.830893221573784
"288",-4.52928088720073,1.58362725058613
"289",0.777183451744549,4.22044596615878
"290",1.23884335242546,3.73746595296658
"291",-28.5739950575429,-4.36763039408336
"292",-4.52112695571596,2.39999012007301
"293",1.830262909334,2.89978179365072
"294",-3.87397103533122,3.93259914457314
"295",-0.100342332907502,3.15779579485357
"296",1.88169549947984,0.950160303604648
"297",36.558540295153,6.02022499582421
"298",40.2733170785624,3.44834600986477
"299",0.799611064421008,1.91918796660381
"300",2.81967676639135,2.32066821658102
"301",1.44061952927434,-33.8210288821456
"302",-0.648095372715239,-32.5607788215458
"303",2.61957687533355,-37.6414496085028
"304",1.38007301859435,-37.1742490811965
"305",0.727430386518019,-34.4850810019905
"306",1.96906812767335,-35.5684486375003
"307",3.64301165971913,-36.0518061587276
"308",-1.67336105348789,-36.5713738857708
"309",0.313854139030657,-33.3250073211209
"310",-1.28996519166278,-33.9001056726901
"311",3.68896909105599,-38.6383111669794
"312",4.60053676786709,-34.3582575588414
"313",-1.19828633152409,-33.5120634133397
"314",0.972673325828964,-31.8678014167972
"315",3.70594798702373,-33.4523562355592
"316",-1.29219424534042,-36.7533753769438
"317",0.162663178388826,-38.299933593382
"318",4.24373726918258,-38.3384844332885
"319",-0.150545075934229,-34.1814946326868
"320",1.72299020457617,-33.0641938405982
"321",5.44322335021925,-37.2911769204459
"322",-1.60777937903042,-34.3560484914868
"323",-1.19595251466937,-34.4317012182332
"324",4.05005405173561,-35.5463395414287
"325",5.41089501990623,-36.3968910238997
"326",6.38179300470144,-36.7852592308909
"327",5.94936710828792,-37.2079567070887
"328",3.04433640773196,-32.6320153458781
"329",-1.80562218370599,-35.5548892437148
"330",2.55468245108,-32.0842199211238
"331",0.278710867948817,-32.0267731809038
"332",-0.362294400289929,-33.4878927499436
"333",5.74715514364483,-37.8935824334641
"334",5.74268226496195,-35.348229564137
"335",4.25111741306671,-37.5733622968932
"336",1.39225129212372,-35.8669201718317
"337",1.29247791368133,-32.1161372750661
"338",-0.455736696842614,-32.637568079452
"339",-0.815045741517655,-36.1873789068672
"340",6.84937334803149,-36.6170860009771
"341",3.14309944686917,-35.1128379002482
"342",5.0663465970824,-33.0883361946948
"343",4.68050126179522,-35.3271833172642
"344",4.52966069799657,-36.9663714273027
"345",-1.00971086443035,-36.1586022857833
"346",1.01302464629049,-38.6101395538819
"347",4.67771856615445,-33.2426001551679
"348",0.710226135839421,-37.1504265936483
"349",0.264180468825547,-36.2970750810461
"350",0.566134719801251,-34.8194850579975
"351",6.25008032787852,-34.0119819341466
"352",5.58200383450583,-35.1121227278356
"353",-1.6233408293378,-33.2920545026794
"354",-0.853116134831072,-37.5892575707757
"355",5.14074002739471,-36.6201890946599
"356",3.62794692750819,-33.3426332160494
"357",5.20232036113689,-34.4141972318577
"358",6.10518007594348,-35.1522883428109
"359",1.96419986657824,-36.4115418007148
"360",2.65512847573563,-34.5142646765071
"361",-1.41005052848054,-36.691882037174
"362",4.03331145466127,-32.4339848836608
"363",1.91292816796602,-31.6067268207558
"364",-0.277905789925515,-36.7381543032871
"365",1.23658618655857,-33.3928265361856
"366",4.85331697600275,-36.1674012350684
"367",-0.755767719109235,-35.5593500885405
"368",1.90133674392797,-38.8169476834267
"369",3.28755999340849,-34.8135147901862
"370",3.11984431173566,-37.8825112342954
"371",2.62207455864563,-38.723830766481
"372",-0.077899849480709,-32.327467343704
"373",0.535132374918033,-31.6419130022178
"374",6.36587671667169,-35.825490963874
"375",1.36666670485888,-31.7073555345019
"376",2.66189549090552,-32.8084764380196
"377",2.84764438115409,-37.0236334900811
"378",2.30767113513422,-35.1681248141637
"379",3.05434372969524,-33.6938695335307
"380",0.0514073285577148,-35.5700146532935
"381",4.76698913582738,-34.6922285120871
"382",3.88447707848947,-33.8081385820161
"383",0.38897836536712,-35.6976974816406
"384",-2.06227544096764,-34.9458585739094
"385",-1.17963592404663,-37.1037634386403
"386",3.44847753023407,-36.5569740364536
"387",5.03490061597214,-38.1524662996904
"388",6.65082508718489,-35.9187246880493
"389",-0.472344234471973,-35.1116030753381
"390",0.396925999188918,-37.5628697431858
"391",4.38260516895237,-37.639107779103
"392",5.27912235025759,-33.6338016657404
"393",3.29531395698727,-39.2183011863462
"394",6.62492901691255,-35.1636449749692
"395",5.86705638086064,-36.2923102570002
"396",0.2531553013564,-33.8074559102447
"397",2.28244528286119,-33.9781798314193
"398",1.87602850825342,-37.5592116014799
"399",-0.618219630399787,-33.4323216252927
"400",1.08791809714503,-38.3815571917747
"401",-4.14867410033976,40.0029329486302
"402",-6.52971792557389,41.0746265531093
"403",-5.44773912961617,41.9739247046588
"404",-6.49241273127262,38.0755160922076
"405",-9.781017369948,34.0115765706873
"406",-9.7977624066332,38.2140910202274
"407",-5.72672719365084,35.6223968003288
"408",-7.52819905137216,37.2744501233154
"409",-11.1827512063449,35.275887062161
"410",-11.5168147072922,38.0628966033806
"411",-10.2812634933894,39.1802377514111
"412",-3.87433642751432,40.6849236314597
"413",-6.0580199864809,40.0124701206468
"414",-6.40001175059107,40.4837460044577
"415",-11.1093298065678,38.4925918951116
"416",-6.76604366293085,35.0609835608322
"417",-5.07441465713227,41.4438077329042
"418",-10.1213306272166,36.115087708436
"419",-10.4634978710973,35.7775507474212
"420",-8.73191273729538,39.5492976846335
"421",-6.68408412862482,37.6813103526965
"422",-7.27432381855177,39.1841030019776
"423",-8.8106042230346,38.4133981096207
"424",-6.45098121289745,36.397921084957
"425",-10.9155551456339,35.7337979334389
"426",-5.51493400599598,40.9977529733713
"427",-6.78073495188063,35.7924857643621
"428",-7.9326496106138,34.838128312177
"429",-4.29412026734783,40.4600926915296
"430",-7.08062065178124,39.8811222456924
"431",-5.9929529721655,41.4945795496674
"432",-4.56163855242188,36.5068539266856
"433",-8.34624676102428,33.4265908983546
"434",-10.8684821734669,38.62997973366
"435",-10.8949385939577,37.1375130270191
"436",-7.74178240724314,35.6551383827573
"437",-8.21896749683791,35.367361185107
"438",-7.54708623997048,38.4016551874068
"439",-9.16730987097007,40.212192542073
"440",-9.98190393516603,37.703791829324
"441",-9.61957786992793,40.2256754459566
"442",-10.0943597793375,39.4317566919208
"443",-6.94471936007237,34.8409783090885
"444",-9.18290736165461,34.0252241583671
"445",-10.1201611244149,34.6220091836087
"446",-6.91936482752155,40.5351731557467
"447",-7.6882203145093,40.2359739476582
"448",-4.35353016586969,41.2127456886429
"449",-5.39667403870937,39.5101565313493
"450",-5.6738324947311,39.6372480444918
"451",-7.46800311077885,40.012665814272
"452",-10.5288680462237,34.6297314585213
"453",-6.33230943343294,35.2171098524769
"454",-9.90624399323571,35.3337758359759
"455",-4.78018197441301,36.3985100554608
"456",-9.36178230921507,35.9979640731637
"457",-10.081533030089,34.1210603288445
"458",-5.25308036280152,34.8774080999409
"459",-5.73521486443789,40.75572424259
"460",-8.43711252374466,39.2576184104647
"461",-7.02684132556287,41.726799444234
"462",-11.6387468591516,36.7645624680744
"463",-5.34750700464421,35.7454333712989
"464",-7.22879691880545,33.3364833792617
"465",-9.05358378491445,34.2899473093631
"466",-4.82740972162229,41.6722891405679
"467",-7.96831625802862,38.3441284974858
"468",-5.68904719351952,37.8783536454894
"469",-11.0256837295654,36.6153054547287
"470",-10.1909797813021,37.19546987962
"471",-5.23186870447391,37.1876575776503
"472",-4.53675623652297,38.7012404021733
"473",-8.08677887989038,36.5485514277491
"474",-6.32065505188116,37.0210492951322
"475",-9.17450998411176,36.7929953656359
"476",-5.65070003198223,41.6609515661279
"477",-6.51793398053436,34.2313192366433
"478",-9.15753382437654,38.9650924438157
"479",-6.30382355000085,33.86270995075
"480",-7.85091224277764,38.0726675735808
"481",-4.63295651186375,41.0974759133682
"482",-5.5057977747522,34.4261389660604
"483",-5.23869397889078,40.301155504377
"484",-7.38708793974128,33.6691108056158
"485",-4.66028632480732,39.3203610102043
"486",-11.5816520698652,37.5872713960779
"487",-7.19638464246388,34.4147904764093
"488",-5.81277225424738,37.7309884175607
"489",-4.07078064968532,38.1227858298759
"490",-7.96525839992469,41.260232215562
"491",-8.2741864009653,41.3344940932245
"492",-8.54310512733681,34.8471364504789
"493",-4.25119993104804,39.7668157739612
"494",-9.15811610638054,36.4908037855059
"495",-10.8918785722691,36.8907261191912
"496",-8.41726363836779,33.7619418196687
"497",-7.79926925199359,33.9149512546422
"498",-8.85851912407666,40.4963086436043
"499",-6.05831986122248,42.1086559328782
"500",-11.030778731519,35.0327876202028
