gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value,hgrank,fcrank,rank,Plot
ENSG00000204568,4.402351846181688e-05,0.00040008943771823005,48,0.001,3.110822961945257,0.0024299633095298647,2.1502530970770506,0.03153520022858848,1.661073823201668,1.661073823201668,0.2159090909090909,0.9296116504854369,0.0011023286945766372,1159,825,1099,
ENSG00000183513,4.823247274838487e-05,0.0004471348070838552,38,0.001,2.8673369926299714,0.005029827964710165,1.8751214874151412,0.060776012100280545,1.6736076160592654,1.6736076160592654,0.18181818181818182,0.9466019417475728,0.0012217105658171316,1168,816,1100,
ENSG00000119655,7.359455098912038e-08,9.779165134353091e-07,51,1.001,4.02823294527715,0.0001044356634882811,3.679123282524767,0.00023403712024595882,1.116975561825541,1.116975561825541,0.19318181818181818,0.9174757281553398,4.775154892337132e-06,841,1146,1101,
ENSG00000101182,5.74626887199251e-09,8.791816339526914e-08,112,1.001,5.819117709211736,4.852604269319063e-08,5.420133350163793,5.955459558286351e-08,0.8831200559916909,0.8831200559916909,0.42045454545454547,0.8179611650485437,5.076250498476294e-07,762,1234,1102,
ENSG00000112739,0.0001237971367947629,0.001034404583067298,37,0.001,2.7783919124868017,0.0065284386015784296,1.730443713353635,0.08355102949323624,1.7081107196888765,1.7081107196888765,0.17045454545454544,0.9466019417475728,0.0025592785937093763,1210,793,1103,
ENSG00000117523,1.0427793742251256e-06,1.2230464246535342e-05,90,0.001,3.7370704371646943,0.00030180668931428046,3.0703387163895517,0.0021381613258221804,1.315764801682873,1.315764801682873,0.3522727272727273,0.8567961165048543,4.743257610207619e-05,963,1041,1104,
ENSG00000100567,3.032716828787578e-05,0.0002871424658989475,47,0.001,3.1152173795021945,0.002381197442209152,2.1677282214721205,0.030179370916599148,1.603690945457989,1.603690945457989,0.2159090909090909,0.9320388349514563,0.0008185748173945299,1137,868,1105,
ENSG00000180304,1.7084721784790134e-05,0.00016881258701507808,58,0.001,3.34439956598083,0.0011558152312531203,2.4188823348710273,0.015568275208174087,1.5715342059894464,1.5715342059894464,0.25,0.912621359223301,0.000507396436339701,1110,897,1106,
ENSG00000115307,3.0446533189159667e-06,3.355637891400735e-05,79,0.001,3.733823396372562,0.00030826247123251445,2.9130625968339254,0.0035790284919266497,1.4289710199379035,1.4289710199379035,0.3181818181818182,0.8762135922330098,0.00011820997117434409,1027,982,1107,
ENSG00000117906,3.5855883861394454e-06,3.942215183374115e-05,54,0.001,2.945732727048405,0.0039740318784783546,2.1339971674072187,0.032843012689436124,1.4440855898453113,1.4440855898453113,0.22727272727272727,0.9174757281553398,0.0001369175247746772,1040,969,1108,
