,gene_1,gene_2,gene_3,gene_4,HG_stat,TP,TN,rank
631118,ENSG00000174748,ENSG00000186468,ENSG00000135390,ENSG00000177410,1.786337079047622e-57,0.6931818181818182,1.0,75
1734894,ENSG00000186468,ENSG00000138326,ENSG00000125691,ENSG00000174748,1.786337079047622e-57,0.6931818181818182,1.0,76
1742584,ENSG00000186468,ENSG00000135390,ENSG00000138326,ENSG00000198034,1.786337079047622e-57,0.6931818181818182,1.0,77
2950979,ENSG00000196531,ENSG00000109475,ENSG00000177410,ENSG00000182899,1.786337079047622e-57,0.6931818181818182,1.0,78
696584,ENSG00000174748,ENSG00000177410,ENSG00000186468,ENSG00000135390,1.786337079047622e-57,0.6931818181818182,1.0,79
631559,ENSG00000174748,ENSG00000186468,ENSG00000177410,ENSG00000135390,1.786337079047622e-57,0.6931818181818182,1.0,80
2928555,ENSG00000135390,ENSG00000112306,ENSG00000177410,ENSG00000174748,1.786337079047622e-57,0.6931818181818182,1.0,81
2383180,ENSG00000198034,ENSG00000138326,ENSG00000135390,ENSG00000186468,1.786337079047622e-57,0.6931818181818182,1.0,82
2923527,ENSG00000135390,ENSG00000186468,ENSG00000177410,ENSG00000174748,1.786337079047622e-57,0.6931818181818182,1.0,83
1699368,ENSG00000186468,ENSG00000109475,ENSG00000196531,ENSG00000177410,1.786337079047622e-57,0.6931818181818182,1.0,84
1755824,ENSG00000186468,ENSG00000125691,ENSG00000138326,ENSG00000174748,1.786337079047622e-57,0.6931818181818182,1.0,85
849777,ENSG00000182899,ENSG00000186468,ENSG00000177410,ENSG00000174748,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,86
1838479,ENSG00000169567,ENSG00000177410,ENSG00000112306,ENSG00000138326,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,87
1750536,ENSG00000186468,ENSG00000137818,ENSG00000198034,ENSG00000138326,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,88
883769,ENSG00000182899,ENSG00000138326,ENSG00000177410,ENSG00000174748,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,89
912913,ENSG00000182899,ENSG00000177410,ENSG00000196531,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,90
911835,ENSG00000182899,ENSG00000177410,ENSG00000186468,ENSG00000196531,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,91
2289581,ENSG00000112306,ENSG00000182899,ENSG00000177410,ENSG00000169567,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,92
1757077,ENSG00000186468,ENSG00000177410,ENSG00000112306,ENSG00000174748,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,93
2741865,ENSG00000138326,ENSG00000198034,ENSG00000137818,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,94
1838454,ENSG00000169567,ENSG00000177410,ENSG00000112306,ENSG00000182899,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,95
849783,ENSG00000182899,ENSG00000186468,ENSG00000177410,ENSG00000109475,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,96
630847,ENSG00000174748,ENSG00000186468,ENSG00000138326,ENSG00000198034,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,97
631529,ENSG00000174748,ENSG00000186468,ENSG00000177410,ENSG00000182899,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,98
1804082,ENSG00000169567,ENSG00000112306,ENSG00000177410,ENSG00000138326,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,99
630468,ENSG00000174748,ENSG00000186468,ENSG00000112306,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,100
1238855,ENSG00000109475,ENSG00000182899,ENSG00000177410,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,101
1757779,ENSG00000186468,ENSG00000177410,ENSG00000196531,ENSG00000182899,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,102
894991,ENSG00000182899,ENSG00000196531,ENSG00000186468,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,103
2301152,ENSG00000112306,ENSG00000186468,ENSG00000177410,ENSG00000174748,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,104
1722591,ENSG00000186468,ENSG00000198034,ENSG00000138326,ENSG00000137818,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,105
666080,ENSG00000174748,ENSG00000138326,ENSG00000198034,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,106
2363364,ENSG00000198034,ENSG00000186468,ENSG00000138326,ENSG00000137818,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,107
631554,ENSG00000174748,ENSG00000186468,ENSG00000177410,ENSG00000138326,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,108
849810,ENSG00000182899,ENSG00000186468,ENSG00000177410,ENSG00000196531,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,109
1689586,ENSG00000186468,ENSG00000174748,ENSG00000177410,ENSG00000182899,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,110
911871,ENSG00000182899,ENSG00000177410,ENSG00000169567,ENSG00000112306,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,111
1733864,ENSG00000186468,ENSG00000138326,ENSG00000112306,ENSG00000198034,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,112
1720900,ENSG00000186468,ENSG00000112306,ENSG00000138326,ENSG00000198034,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,113
1804057,ENSG00000169567,ENSG00000112306,ENSG00000177410,ENSG00000182899,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,114
2395045,ENSG00000198034,ENSG00000137818,ENSG00000138326,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,115
630868,ENSG00000174748,ENSG00000186468,ENSG00000138326,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,116
2948630,ENSG00000196531,ENSG00000182899,ENSG00000177410,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,117
648696,ENSG00000174748,ENSG00000112306,ENSG00000138326,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,118
2300472,ENSG00000112306,ENSG00000186468,ENSG00000138326,ENSG00000198034,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,119
1689611,ENSG00000186468,ENSG00000174748,ENSG00000177410,ENSG00000138326,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,120
1692975,ENSG00000186468,ENSG00000182899,ENSG00000177410,ENSG00000109475,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,121
610735,ENSG00000174748,ENSG00000182899,ENSG00000138326,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,122
1750879,ENSG00000186468,ENSG00000137818,ENSG00000138326,ENSG00000198034,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,123
2320505,ENSG00000112306,ENSG00000138326,ENSG00000198034,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,124
1689603,ENSG00000186468,ENSG00000174748,ENSG00000177410,ENSG00000112306,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,125
2349720,ENSG00000198034,ENSG00000174748,ENSG00000138326,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,126
2287011,ENSG00000112306,ENSG00000174748,ENSG00000177410,ENSG00000138326,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,127
911808,ENSG00000182899,ENSG00000177410,ENSG00000186468,ENSG00000109475,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,128
650890,ENSG00000174748,ENSG00000198034,ENSG00000138326,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,129
1692969,ENSG00000186468,ENSG00000182899,ENSG00000177410,ENSG00000174748,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,130
848068,ENSG00000182899,ENSG00000186468,ENSG00000109475,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,131
1722573,ENSG00000186468,ENSG00000198034,ENSG00000138326,ENSG00000112306,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,132
1237385,ENSG00000109475,ENSG00000182899,ENSG00000186468,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,133
839113,ENSG00000182899,ENSG00000109475,ENSG00000177410,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,134
1817038,ENSG00000169567,ENSG00000138326,ENSG00000177410,ENSG00000112306,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,135
849418,ENSG00000182899,ENSG00000186468,ENSG00000196531,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,136
1733894,ENSG00000186468,ENSG00000138326,ENSG00000198034,ENSG00000174748,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,137
1688561,ENSG00000186468,ENSG00000174748,ENSG00000198034,ENSG00000138326,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,138
912602,ENSG00000182899,ENSG00000177410,ENSG00000138326,ENSG00000174748,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,139
696963,ENSG00000174748,ENSG00000177410,ENSG00000112306,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,140
2363346,ENSG00000198034,ENSG00000186468,ENSG00000138326,ENSG00000112306,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,141
850850,ENSG00000182899,ENSG00000169567,ENSG00000112306,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,142
2300129,ENSG00000112306,ENSG00000186468,ENSG00000198034,ENSG00000138326,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,143
1722181,ENSG00000186468,ENSG00000198034,ENSG00000112306,ENSG00000138326,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,144
629618,ENSG00000174748,ENSG00000186468,ENSG00000182899,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,145
1723081,ENSG00000186468,ENSG00000198034,ENSG00000137818,ENSG00000138326,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,146
665660,ENSG00000174748,ENSG00000138326,ENSG00000186468,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,147
912214,ENSG00000182899,ENSG00000177410,ENSG00000112306,ENSG00000169567,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,148
1744927,ENSG00000186468,ENSG00000196531,ENSG00000177410,ENSG00000182899,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,149
1692610,ENSG00000186468,ENSG00000182899,ENSG00000196531,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,150
1722554,ENSG00000186468,ENSG00000198034,ENSG00000138326,ENSG00000174748,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,151
697354,ENSG00000174748,ENSG00000177410,ENSG00000138326,ENSG00000182899,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,152
609935,ENSG00000174748,ENSG00000182899,ENSG00000186468,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,153
2733972,ENSG00000138326,ENSG00000186468,ENSG00000137818,ENSG00000198034,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,154
896461,ENSG00000182899,ENSG00000196531,ENSG00000177410,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,155
2321544,ENSG00000112306,ENSG00000138326,ENSG00000177410,ENSG00000174748,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,156
851928,ENSG00000182899,ENSG00000169567,ENSG00000177410,ENSG00000112306,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,157
2321556,ENSG00000112306,ENSG00000138326,ENSG00000177410,ENSG00000169567,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,158
826270,ENSG00000182899,ENSG00000174748,ENSG00000177410,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,159
1734944,ENSG00000186468,ENSG00000138326,ENSG00000177410,ENSG00000174748,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,160
696979,ENSG00000174748,ENSG00000177410,ENSG00000112306,ENSG00000138326,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,161
665639,ENSG00000174748,ENSG00000138326,ENSG00000186468,ENSG00000198034,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,162
2741180,ENSG00000138326,ENSG00000112306,ENSG00000177410,ENSG00000174748,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,163
2311965,ENSG00000112306,ENSG00000198034,ENSG00000138326,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,164
2726169,ENSG00000138326,ENSG00000182899,ENSG00000177410,ENSG00000174748,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,165
1775235,ENSG00000169567,ENSG00000182899,ENSG00000112306,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,166
696554,ENSG00000174748,ENSG00000177410,ENSG00000186468,ENSG00000182899,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,167
1776313,ENSG00000169567,ENSG00000182899,ENSG00000177410,ENSG00000112306,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,168
1699729,ENSG00000186468,ENSG00000109475,ENSG00000177410,ENSG00000182899,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,169
2741192,ENSG00000138326,ENSG00000112306,ENSG00000177410,ENSG00000169567,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,170
865396,ENSG00000182899,ENSG00000112306,ENSG00000169567,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,171
696579,ENSG00000174748,ENSG00000177410,ENSG00000186468,ENSG00000138326,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,172
1312304,ENSG00000109475,ENSG00000177410,ENSG00000186468,ENSG00000182899,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,173
866817,ENSG00000182899,ENSG00000112306,ENSG00000177410,ENSG00000169567,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,174
2286995,ENSG00000112306,ENSG00000174748,ENSG00000177410,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,175
2338477,ENSG00000112306,ENSG00000177410,ENSG00000138326,ENSG00000174748,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,176
696571,ENSG00000174748,ENSG00000177410,ENSG00000186468,ENSG00000112306,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,177
1693002,ENSG00000186468,ENSG00000182899,ENSG00000177410,ENSG00000196531,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,178
2735053,ENSG00000138326,ENSG00000169567,ENSG00000177410,ENSG00000112306,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,179
1734764,ENSG00000186468,ENSG00000138326,ENSG00000137818,ENSG00000198034,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,180
1838871,ENSG00000169567,ENSG00000177410,ENSG00000138326,ENSG00000112306,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,181
1721580,ENSG00000186468,ENSG00000112306,ENSG00000177410,ENSG00000174748,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,182
1733913,ENSG00000186468,ENSG00000138326,ENSG00000198034,ENSG00000112306,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,183
2953904,ENSG00000196531,ENSG00000186468,ENSG00000177410,ENSG00000182899,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,184
2373166,ENSG00000198034,ENSG00000112306,ENSG00000138326,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,185
1688904,ENSG00000186468,ENSG00000174748,ENSG00000138326,ENSG00000198034,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,186
1733931,ENSG00000186468,ENSG00000138326,ENSG00000198034,ENSG00000137818,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,187
2286325,ENSG00000112306,ENSG00000174748,ENSG00000138326,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,188
649366,ENSG00000174748,ENSG00000112306,ENSG00000177410,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,189
2724386,ENSG00000138326,ENSG00000174748,ENSG00000177410,ENSG00000182899,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,190
666060,ENSG00000174748,ENSG00000138326,ENSG00000112306,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,191
2302461,ENSG00000112306,ENSG00000169567,ENSG00000177410,ENSG00000138326,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,192
2724403,ENSG00000138326,ENSG00000174748,ENSG00000177410,ENSG00000112306,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,193
825600,ENSG00000182899,ENSG00000174748,ENSG00000138326,ENSG00000177410,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,194
911563,ENSG00000182899,ENSG00000177410,ENSG00000109475,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,195
2302436,ENSG00000112306,ENSG00000169567,ENSG00000177410,ENSG00000182899,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,196
611405,ENSG00000174748,ENSG00000182899,ENSG00000177410,ENSG00000186468,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,197
1757477,ENSG00000186468,ENSG00000177410,ENSG00000138326,ENSG00000174748,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,198
650106,ENSG00000174748,ENSG00000198034,ENSG00000186468,ENSG00000138326,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,199
2338489,ENSG00000112306,ENSG00000177410,ENSG00000138326,ENSG00000169567,6.517201140361738e-57,0.7045454545454546,0.9975728155339806,200
