,0,1
0,8.331419,-9.115011
1,9.614694,-8.205892
2,9.179186,-2.6552656
3,-0.9839139,-13.130133
4,-14.817599,-0.45781162
5,-5.1419673,-0.15083286
6,-4.4370995,-1.7786158
7,7.9172525,-2.4384472
8,1.7395835,-12.204259
9,6.129922,-1.9495627
10,-3.377902,-1.2310829
11,-3.1327415,-10.538633
12,0.17194912,-10.614054
13,4.390054,-13.02851
14,7.9042926,-5.6615686
15,-2.3513951,-5.006561
16,1.3979127,-14.99005
17,6.5496883,-8.876447
18,10.215198,-1.1070487
19,9.944954,-11.229278
20,-5.809554,-2.4416032
21,8.172154,-3.595226
22,-5.7905717,-1.6093855
23,10.15978,-7.9067416
24,5.474642,-7.642634
25,-0.17213589,-15.331031
26,-16.786112,-3.8654268
27,5.455274,-4.592946
28,9.215453,-1.5025905
29,-4.819631,-1.4609853
30,1.2924175,-11.874916
31,7.4390435,-1.1243356
32,4.2146273,-2.3386462
33,4.774457,-6.738466
34,10.082281,-2.8683088
35,4.081638,-15.602257
36,1.9060273,-8.788039
37,7.0619817,-3.1917446
38,6.006251,-12.432985
39,-1.2790585,-12.613651
40,-1.7063704,-13.326469
41,10.063478,-3.6144574
42,4.998681,-4.8875966
43,6.8765855,-6.852992
44,5.3236094,-8.142755
45,1.4749932,-10.70098
46,2.6186748,-4.2179956
47,-3.3453436,-4.2415032
48,7.905739,-1.7443429
49,-4.3436804,-14.6909275
50,2.6151195,-4.4614377
51,-3.305925,-4.9827394
52,6.5467815,-12.638269
53,9.090062,-11.127221
54,9.995807,-9.788566
55,-6.1395335,-1.9197592
56,11.854551,-6.0294313
57,6.0888658,-0.067283444
58,7.9323106,-11.775374
59,1.2433784,-14.985481
60,4.853554,-12.703813
61,7.245261,-4.7729793
62,5.0523825,-14.155807
63,10.445135,-11.669536
64,8.407825,-5.3674235
65,4.303495,-14.360617
66,-4.361493,-6.629971
67,-9.210642,-17.525852
68,5.5758605,-12.705249
69,-3.5014017,-8.545648
70,2.252156,-7.7868404
71,-3.622357,-14.802855
72,6.338366,-3.8003135
73,-11.973216,-0.8045275
74,-3.7538912,-12.780028
75,4.9375305,-15.398924
76,-5.5934668,-2.9178784
77,-6.2435255,-4.9462175
78,9.538276,-0.16466723
79,-6.2076855,-0.5661247
80,6.9135284,-2.1131086
81,4.2130737,-16.535053
82,7.052395,-11.132826
83,-4.3124013,-6.547845
84,-6.4116254,-5.3191113
85,0.4965362,-12.5653105
86,-15.741055,-2.1038837
87,0.31051925,-14.8389635
88,-5.390335,-4.2136116
89,8.803819,-4.435489
90,5.5183496,-3.7893906
91,-6.0476713,-0.8662218
92,3.6634712,12.049924
93,2.9867675,-11.652393
94,-3.615053,-12.125203
95,2.0016806,-12.627852
96,4.6235,-9.399804
97,11.566856,-5.3942065
98,-3.09121,-12.593077
99,-0.028095337,-11.23411
100,8.82531,7.4335155
101,12.015042,10.998517
102,10.761297,4.51257
103,14.814844,12.005059
104,14.781732,19.009787
105,19.251154,18.545626
106,13.346422,-4.5546775
107,18.59154,14.677054
108,17.290842,17.313154
109,11.847295,13.991822
110,11.153957,14.610275
111,12.680697,7.797818
112,11.049828,5.3161206
113,19.226091,12.37628
114,20.262524,10.183635
115,17.563526,12.731285
116,21.260414,12.345442
117,0.19843844,-8.579024
118,16.11947,14.258465
119,9.774761,14.092585
120,13.227369,13.428921
121,24.373611,14.495235
122,17.747873,14.002547
123,19.43566,17.430601
124,19.26455,17.295193
125,15.437759,5.109303
126,18.594168,15.319174
127,17.77382,11.276244
128,10.943303,17.270351
129,10.650232,10.194931
130,9.315029,15.749603
131,-13.322307,-6.45468
132,10.718074,11.188473
133,15.270654,16.979406
134,13.893202,15.377549
135,9.378609,11.128507
136,11.140394,18.392765
137,14.938143,5.8199735
138,10.750809,17.544626
139,21.670624,15.102405
140,20.958204,17.774656
141,9.708381,15.529876
142,11.661247,8.456846
143,16.392633,9.822562
144,14.179515,12.692109
145,13.276828,11.051472
146,17.178017,15.517036
147,12.486349,10.572099
148,12.137802,11.166008
149,23.865253,14.161342
150,8.441382,4.249008
151,12.020823,6.0580482
152,15.59402,13.376156
153,12.827951,14.458526
154,14.435041,10.458507
155,-3.5394664,7.006453
156,10.519059,12.666755
157,14.881621,8.535701
158,16.096033,15.219125
159,7.7704077,2.2884223
160,16.159456,15.370453
161,14.838627,10.146047
162,9.930917,10.772829
163,18.903122,8.325492
164,9.983897,12.544969
165,10.136145,8.6325445
166,20.657993,15.271809
167,13.319587,11.762705
168,16.593904,11.600546
169,20.444717,12.532535
170,17.665321,12.480744
171,14.751374,17.572464
172,19.803102,11.870604
173,20.130249,16.118837
174,15.065132,13.954582
175,17.052992,13.222058
176,-7.1817956,9.671228
177,-8.027812,7.0802474
178,14.903905,12.083697
179,17.921806,8.200062
180,18.333992,8.809617
181,9.602479,15.919211
182,14.32845,13.643695
183,10.983502,5.7181935
184,12.56567,7.272044
185,17.615253,10.652739
186,16.462555,13.223774
187,13.980461,7.6184134
188,16.375336,8.060508
189,13.420274,14.484905
190,13.862447,16.454828
191,23.672209,16.522205
192,11.772611,16.956398
193,20.759836,15.807624
194,25.143847,15.835213
195,24.26322,15.240821
196,15.424229,12.699762
197,15.712093,12.239413
198,17.890835,13.4369335
199,12.087233,16.06507
200,-4.6630883,18.097319
201,-3.0408568,22.374681
202,-0.07036759,15.98682
203,-1.064985,21.90742
204,0.65206283,23.307436
205,1.8404104,16.268677
206,-4.619937,23.18919
207,-2.4689343,20.685104
208,1.862451,14.291135
209,-11.235838,-21.54095
210,-8.3618965,19.049221
211,8.705406,-8.133777
212,-4.435055,17.891659
213,-8.875384,15.297406
214,17.59632,16.031208
215,-2.314899,17.524118
216,3.4360385,12.282824
217,-5.8144984,6.230696
218,-2.436613,21.800732
219,-3.95205,23.823915
220,1.3377352,16.992634
221,20.177572,18.506584
222,-2.501542,14.993794
223,-0.8487837,22.78428
224,3.4895313,8.625644
225,-1.8200865,17.490759
226,0.61439985,-0.61343163
227,21.952122,18.146267
228,-3.2426345,18.787819
229,-4.631153,19.991732
230,-2.8332734,21.334547
231,-0.0052550277,21.66315
232,5.665137,9.256081
233,-1.3203402,19.078575
234,8.66606,-8.744653
235,-0.35208064,11.8995695
236,-4.516388,15.790137
237,-7.724724,3.7773411
238,-4.2452736,21.564957
239,-6.9328218,19.61557
240,23.267807,17.179853
241,19.187511,14.908192
242,0.49237683,20.314
243,5.9831676,0.64784515
244,-1.6931998,23.118063
245,-5.9960833,21.64111
246,2.1813264,11.58357
247,4.4062767,7.093318
248,-2.7340157,8.564054
249,1.8881419,13.162673
250,4.2802844,-2.2770414
251,-6.87968,4.147541
252,2.6853423,15.121034
253,0.009171711,14.637809
254,-6.979208,15.503062
255,-8.766849,15.30166
256,-6.8901505,17.434982
257,-6.163847,19.549948
258,11.376233,0.42888975
259,-3.1179957,17.058674
260,-5.014858,14.998837
261,-1.3869619,13.944511
262,-1.7706934,12.861209
263,-0.7942814,10.124826
264,-5.558982,23.92851
265,-4.458203,10.069801
266,1.0953997,13.286001
267,-7.7254496,13.259842
268,22.78995,12.789255
269,-1.4816266,19.998398
270,-8.350341,18.033972
271,-0.12058995,16.228006
272,-1.152186,12.185346
273,-0.48398957,17.306175
274,-9.96714,4.838686
275,-0.9716585,21.011642
276,-0.055998754,12.425673
277,-11.051956,8.035945
278,-0.042108923,19.331171
279,1.5684993,20.922136
280,-7.592113,18.845692
281,-4.5184875,22.523647
282,-0.74837667,19.882505
283,-1.3803171,24.530375
284,-7.1178737,22.86519
285,13.456448,-8.520857
286,-3.4428225,20.871563
287,-13.265391,0.88779044
288,-5.4538903,22.836414
289,-6.644101,21.277779
290,8.537063,-15.234071
291,0.7071578,17.634748
292,-2.6635158,23.760412
293,-2.0262837,11.795019
294,-6.952511,21.345201
295,-6.8221283,17.251745
296,3.5474052,13.296819
297,21.084644,19.150753
298,-5.6698623,18.036022
299,-8.528387,16.165752
300,-8.08208,-22.052128
301,0.49161914,8.344648
302,-7.1222754,1.9929227
303,-10.840776,2.2827504
304,0.6269645,-3.1029124
305,2.138365,0.9992109
306,-6.2819357,-11.456105
307,-10.013306,0.9601605
308,0.22116333,8.787112
309,3.509803,-20.654982
310,-11.2686,-2.99469
311,0.79276276,-1.3246229
312,-3.1332066,-24.823244
313,-8.349224,2.1020534
314,4.8096924,-19.307995
315,-1.2925172,-6.3150496
316,-0.56081516,7.2685475
317,3.8175178,3.138199
318,-0.46812266,-1.733871
319,-1.6830783,-22.876005
320,-5.065071,-8.382765
321,1.9777983,5.940356
322,3.1589997,0.3624611
323,2.0142362,-1.8154081
324,-2.622717,-2.9352067
325,1.6191107,-21.209743
326,-7.6633787,-2.004147
327,4.3584075,6.7261286
328,-0.1925567,-3.9814441
329,-0.05098175,-7.0115385
330,-0.18430434,6.356386
331,2.4219296,0.7871566
332,-1.7350115,0.5646203
333,-7.157507,-18.453482
334,-4.029005,-19.50774
335,-8.189182,-1.0079591
336,0.5689738,-19.90548
337,-11.956247,2.8859422
338,1.6243991,9.964681
339,-0.016616073,-7.787121
340,-9.651889,-7.701698
341,1.4403479,6.555866
342,-6.5095124,-9.186022
343,-3.5598013,-17.40851
344,-1.2670525,-1.3740418
345,-5.1812124,-10.755173
346,-6.4963875,-20.654335
347,-0.23098063,0.46366608
348,-10.056891,1.110166
349,-4.217101,-22.800272
350,-1.9408779,-16.11795
351,-4.4496155,-20.064753
352,1.8949192,7.170081
353,-5.0218506,-10.402167
354,-1.6447519,-7.4502435
355,-6.396836,-20.363455
356,-0.24445684,-17.04961
357,-0.72118914,8.80113
358,1.9801645,-0.87034476
359,-1.6418784,7.860105
360,-1.5015647,-20.026052
361,1.3415054,-22.133438
362,1.505041,-18.526478
363,0.24989401,10.222132
364,-3.9018557,-19.460962
365,-1.4721156,-10.981304
366,0.9296757,3.2118616
367,-3.6177964,-0.047521554
368,-0.6494369,-19.854805
369,-5.8751435,-12.764001
370,-1.2071526,-8.874686
371,2.676924,-21.176735
372,-0.027147843,5.8242855
373,-2.104444,0.25393528
374,0.8323818,-17.690783
375,-5.0068154,2.09577
376,-5.929513,-16.754774
377,-4.968492,-18.567652
378,-0.6339956,2.4626052
379,-0.26318544,-17.446518
380,-0.71787137,-7.055725
381,-8.40553,0.50184
382,0.56676775,-5.6553674
383,0.6186307,-5.1112595
384,-8.53757,-19.915705
385,-8.285111,-2.316299
386,-4.73426,-16.270094
387,-1.8194222,2.4564788
388,-1.5667535,-3.4210014
389,-6.9970536,-19.20956
390,-9.153009,-1.8045748
391,-5.6952834,-19.043863
392,-7.1495013,-8.328194
393,-10.313759,-0.31364232
394,3.582432,3.2099383
395,0.41086054,-6.350365
396,-6.8221283,1.362964
397,-1.6038895,6.7970552
398,-2.2094913,-17.697912
399,-0.6273196,0.32781053
400,-10.621823,-14.822932
401,-6.391816,-7.0995965
402,-13.110726,-3.5154886
403,-12.090236,-14.642255
404,-4.146896,2.2256072
405,-16.15259,-14.702343
406,-3.2893736,-2.9626913
407,-12.187511,-12.209778
408,-2.8739667,2.0117657
409,-7.995499,-16.476297
410,-12.036858,-8.916117
411,-8.750894,-14.845648
412,-7.2062917,-3.292352
413,-10.8992605,-16.872305
414,-2.9892905,-0.2536367
