,0,1
0,-1.1595436,-4.33033
1,-4.1545553,-7.7044673
2,-8.970944,-4.9084573
3,-6.330459,-4.037433
4,-7.0792885,-6.1102257
5,-1.813459,-1.114614
6,-4.371635,-2.958247
7,-2.798189,-2.430411
8,-5.315524,-2.4246447
9,-5.629885,-10.129794
10,-7.789452,1.4699855
11,-0.81209534,0.49671072
12,4.8224783,3.2536614
13,-13.445936,-7.7009945
14,-8.643291,-2.5294814
15,-8.448475,0.32242793
16,-6.331839,-4.4333
17,-2.8385646,-8.993744
18,-10.903376,-15.78394
19,-13.6474,-8.164554
20,2.844494,2.9494452
21,1.4012372,-6.5759034
22,6.164969,-0.4871287
23,0.68559706,16.577242
24,-7.09057,-10.590922
25,-4.810304,-5.5919123
26,-2.2229292,0.14535873
27,-7.173551,-1.1825477
28,-0.7381911,-7.9368324
29,-1.7882518,-6.5748806
30,-5.1575346,1.4590958
31,-4.100593,-0.7126216
32,1.2939707,-5.0667076
33,-1.8603498,-3.5772257
34,-10.801477,-4.0787086
35,-2.1048253,0.96534455
36,-6.660545,-6.353763
37,-4.0612073,-1.7760988
38,-11.367047,-5.0836735
39,-8.570215,1.3053418
40,-7.70829,1.1050826
41,-3.0426116,-10.246193
42,-6.4476967,0.578637
43,-7.970265,-4.9534674
44,-7.139112,-10.688963
45,-5.6032553,-2.8353171
46,4.3251686,-0.1696264
47,-5.3055835,0.11838917
48,-4.4140086,-1.0271392
49,5.9253244,3.3976152
50,-4.3671093,7.7892756
51,-9.541668,-2.5900888
52,-10.268117,-6.412796
53,-5.356387,-8.568142
54,-11.609158,-7.8658123
55,1.9285555,1.3526593
56,-10.981428,-15.96516
57,-8.383152,-11.0683
58,-6.984778,-8.086406
59,-5.2895975,-5.8452377
60,-6.9920163,3.9783263
61,3.3842342,1.466497
62,-1.0468389,-0.9977529
63,-10.597716,-13.317331
64,-8.443643,-3.8038106
65,-0.75745,0.2511272
66,-11.108625,-0.27718654
67,-9.96524,-6.400994
68,-10.041222,-4.1180925
69,-6.3831973,-9.609554
70,-2.2277014,-6.735692
71,-0.6072024,2.013417
72,-2.4382613,-4.573598
73,-1.6654224,-5.6878724
74,-9.870265,-2.67638
75,-0.63993484,-1.2984824
76,-6.8843226,-1.9866551
77,0.9181133,-3.0674639
78,-10.275638,-12.446992
79,2.997332,3.657743
80,-3.2864807,-7.374662
81,-9.957061,2.2901065
82,-11.675878,-5.2715964
