,0,1
0,22.940338,22.665255
1,20.54581,19.587511
2,17.936325,15.759072
3,-19.567118,2.9006822
4,23.744164,15.72282
5,21.220287,15.462471
6,19.103277,11.240526
7,23.782434,12.335431
8,23.746267,14.051627
9,21.314905,13.022205
10,20.041798,13.460499
11,25.378265,14.16101
12,-20.263401,0.94459677
13,25.199476,12.982409
14,23.17436,12.083629
15,20.160063,14.272801
16,21.627563,21.132008
17,19.003447,19.465363
18,23.857285,22.51094
19,21.081459,20.114603
20,19.367598,14.13166
21,22.297686,11.643385
22,20.236263,11.098096
23,20.506292,18.905916
24,18.693829,17.399351
25,22.740593,20.110199
26,22.031328,19.308418
27,21.969429,13.535282
28,22.811804,14.48314
29,20.676199,11.828258
30,23.79807,13.7664
31,21.632456,10.899796
32,23.401442,10.365959
33,17.31803,19.097538
34,27.696583,13.58259
35,25.994549,10.735219
36,26.404636,14.162348
37,21.762753,10.398896
38,25.66715,17.80695
39,20.077234,15.658575
40,20.006952,15.857842
41,15.648094,15.589208
42,22.776157,12.6196165
43,23.61543,16.859095
44,18.699333,20.4259
45,19.144793,12.666407
46,20.807716,14.191272
47,20.25346,14.222478
48,18.518044,15.074838
49,-19.962626,-1.7566179
50,16.90588,15.945693
51,25.31391,15.576556
52,25.814901,17.152302
53,21.208664,21.098171
54,24.140923,21.537415
55,20.61911,9.651424
56,23.265535,22.707726
57,22.474258,15.7836685
58,24.328716,17.51269
59,23.757334,18.882092
60,21.344864,12.2052765
61,19.90384,10.258274
62,25.4369,16.535427
63,22.88204,23.387094
64,23.510786,16.201351
65,20.808826,19.36287
66,17.634258,15.050635
67,17.715544,12.679626
68,25.063042,16.880175
69,24.17465,10.698443
70,24.66161,13.358774
71,26.509659,10.911306
72,17.783855,19.974384
73,17.395441,17.121504
74,26.87105,16.502779
75,26.886072,11.427902
76,19.987413,12.400482
77,16.181366,13.574798
78,17.920637,21.881556
79,22.447914,10.31991
80,21.731894,13.549792
81,27.655678,10.977211
82,17.79099,16.350906
83,16.594795,16.050066
84,18.941927,14.413428
85,18.596529,12.309199
86,22.73003,13.430754
87,23.651728,14.598425
88,17.655256,14.20587
89,18.736883,15.961101
90,16.859522,14.756373
91,20.441269,12.102897
92,21.021267,17.40194
93,22.017138,18.299412
94,24.515755,15.895755
95,24.157732,14.102775
96,22.546177,22.172602
97,18.784637,17.990566
98,17.696655,13.252127
99,21.022987,10.71812
100,11.597012,-5.8401656
101,7.565749,-7.256357
102,13.673981,-5.814845
103,7.3891244,-8.393165
104,14.745659,-6.8432684
105,13.375012,2.4307077
106,-9.060184,-19.035833
107,6.164188,-7.510008
108,8.086375,-4.26971
109,14.449757,-7.6633935
110,1.6465101,-8.17819
111,8.663315,-10.398046
112,12.837379,-6.3635902
113,13.931313,0.23766693
114,8.781331,-3.7621446
115,4.8782253,-5.440956
116,13.318335,1.5277846
117,12.2949095,-8.671827
118,12.017464,-3.6160789
119,12.093357,-8.023408
120,5.530446,-6.282619
121,14.861051,4.360662
122,8.606045,-7.044857
123,6.6585956,-2.755874
124,5.570823,-4.0312257
125,-0.71725196,-7.9963613
126,7.768081,-3.085651
127,6.9398,-9.337252
128,8.700715,-10.284526
129,10.618956,-6.0024776
130,-0.43599322,-9.977333
131,-12.9526005,-8.563365
132,9.841187,-5.9449368
133,10.696738,-9.960311
134,2.3282049,-7.8707066
135,10.361513,-6.935873
136,3.407319,-8.091169
137,10.535397,-1.74958
138,12.289393,-10.090289
139,15.142506,-4.8231063
140,14.59697,0.6424349
141,13.095144,-8.7720785
142,9.863248,-8.608437
143,13.241887,-1.2872057
144,8.936731,-6.8153996
145,10.509095,-5.2460017
146,6.2485504,-5.3278685
147,9.823412,-7.522841
148,8.611391,-5.0973544
149,15.0988455,2.9989634
150,13.170061,-5.8353806
151,6.9789042,-9.56697
152,4.8321285,-7.621852
153,5.288427,-5.7460227
154,9.051948,-8.604421
155,10.077799,-9.086641
156,10.339605,-4.375056
157,9.916997,-11.225894
158,7.716991,-7.658163
159,5.9400506,-3.363644
160,7.751429,-3.5314865
161,14.088976,-6.3295126
162,9.866426,-5.6455293
163,19.342516,5.1758165
164,11.154501,-7.567843
165,13.341331,-7.5819573
166,5.3418097,-9.225109
167,6.9585466,-5.2053456
168,9.417027,-7.7585483
169,12.623666,2.483222
170,9.879128,-3.4084926
171,8.735389,-5.653252
172,14.465251,1.2453556
173,10.379176,-1.6436667
174,7.2041245,-6.138927
175,8.605235,-5.049524
176,13.47544,-2.5554795
177,14.448713,-3.4865556
178,7.646911,-4.715551
179,15.928169,0.72382957
180,14.912498,-1.5596448
181,13.164868,-8.906986
182,4.570126,-7.1510987
183,10.944031,-8.675965
184,7.6544385,-10.832828
185,-9.11802,-13.46533
186,4.0289745,-10.083183
187,12.06302,-6.4581385
188,13.839816,-3.948903
189,13.631492,-1.567781
190,12.489658,-7.407693
191,15.751083,3.981503
192,12.654213,-4.0778093
193,6.2814937,-2.6582904
194,14.657385,5.4141746
195,15.978279,4.509435
196,14.052017,-1.6276801
197,6.947918,-6.6232805
198,8.269812,-7.511395
199,12.180177,-9.991854
200,0.090999216,8.713077
201,1.063658,13.8192005
202,4.1384945,12.801779
203,-0.711185,11.975452
204,1.774985,14.153194
205,4.5230823,13.257092
206,0.5402741,12.938073
207,-0.29019406,10.339882
208,4.6893044,7.005617
209,23.646557,19.57123
210,7.48328,12.4185095
211,22.315182,16.643225
212,1.2446965,8.187595
213,6.188118,10.853418
214,4.509155,-2.720043
215,1.845219,12.703038
216,21.174095,16.62177
217,-7.417668,2.9060023
218,-0.90667444,11.912185
219,2.2702172,12.70457
220,5.664428,8.206161
221,7.968916,-0.22463457
222,6.250831,11.937722
223,3.4097188,13.959082
224,8.760068,8.44133
225,4.0909376,9.655641
226,16.156473,10.454945
227,5.87398,-1.347536
228,0.7321476,11.576524
229,-2.7629437,9.09725
230,-0.8038792,12.982957
231,-1.1770447,11.406422
232,3.746507,10.539014
233,1.7689587,10.228144
234,20.275057,18.54278
235,7.2407036,3.0589397
236,2.115981,10.992614
237,6.9304843,6.6284566
238,0.026433317,14.342381
239,-1.7143939,8.383731
240,15.570701,3.3929353
241,8.565934,-1.6608156
242,0.32522452,11.015958
243,18.070042,10.201596
244,3.3912587,14.66691
245,-1.487638,13.998664
246,5.750697,6.598751
247,4.962577,13.502319
248,-4.0725183,7.040476
249,4.721291,6.9156413
250,15.116512,15.117694
251,4.629115,4.5168996
252,4.613521,12.054569
253,9.377407,10.085298
254,-7.162248,3.7011137
255,7.1076255,11.149128
256,8.36416,11.615116
257,-2.3075104,8.69134
258,14.838653,2.1808877
259,1.1909523,7.9996276
260,-6.6272697,2.6785688
261,9.280257,10.152044
262,14.917898,9.674801
263,5.2820773,6.0676513
264,-1.8400753,11.493801
265,5.4268856,9.635609
266,4.7651935,8.153687
267,-7.719679,-15.72377
268,15.594446,2.4031792
269,1.8486004,11.623296
270,-0.90872663,7.3624015
271,4.174828,9.442926
272,7.371642,4.3460765
273,3.2408507,9.007171
274,-6.943371,-15.346616
275,-0.25980902,12.199267
276,7.7207727,4.6036816
277,20.204569,21.250296
278,1.8720413,9.5814705
279,0.70727354,11.269911
280,-0.32412732,8.331716
281,1.5296512,13.229751
282,1.9444277,9.178132
283,4.183506,14.88259
284,0.055411525,15.160324
285,15.941686,17.270588
286,-1.0513065,14.191384
287,15.0196085,9.335122
288,0.7450767,13.490526
289,-1.6904876,14.156655
290,26.086727,18.353514
291,4.8853197,8.799989
292,1.7700663,14.941658
293,6.2662153,5.5820093
294,-2.0736923,14.245674
295,6.404393,11.5981245
296,12.649132,0.8539122
297,7.7301097,-0.21991374
298,6.4469852,13.248091
299,-1.4246858,5.865905
300,-20.950161,-15.814856
301,-17.050732,2.4825866
302,-9.15207,-15.534859
303,-12.855778,-10.644786
304,-15.575004,-15.512381
305,-10.333105,-14.802784
306,-20.389544,-12.079434
307,-11.388696,-16.969683
308,-14.685774,-19.088055
309,-15.781134,-21.49587
310,-1.5676321,-10.435582
311,-14.249734,-13.730834
312,-14.804401,-17.717674
313,-10.446285,-17.23489
314,-17.378176,-19.926418
315,-13.596619,-17.178549
316,-18.749037,-18.720615
317,-11.611644,-14.357896
318,-13.992433,-14.301854
319,-19.345404,-13.61804
320,-18.294506,-19.38669
321,-14.978451,-19.308292
322,-15.1745205,2.9814668
323,-13.07697,-16.98867
324,-9.511027,-0.69439566
325,-20.145754,-14.505486
326,-19.83911,-0.30664635
327,-20.610659,-15.035274
328,-11.346068,-18.316677
329,-18.104795,-8.691818
330,-19.778162,-19.204832
331,-11.081563,-15.357667
332,-12.507,-13.067733
333,-19.08607,-11.335067
334,-17.230091,-15.894104
335,-10.978328,-16.175
336,-17.61368,-14.084973
337,-9.716567,-19.025883
338,-11.811203,-20.204382
339,-14.037575,-12.07155
340,-14.471841,-17.422161
341,-13.908786,-20.325748
342,-16.220047,-14.742407
343,-16.95024,-12.474578
344,-11.174737,-16.164103
345,-17.840624,-10.615412
346,-21.404032,-12.590468
347,-12.352734,-17.225838
348,-9.981212,-11.794353
349,-19.352177,-12.5561905
350,-8.551631,-14.609072
351,-22.317493,-15.871566
352,-12.901806,-19.43864
353,-15.961911,-16.869814
354,-16.032095,-16.770952
355,-20.961365,-13.330987
356,-18.213045,-15.794487
357,-19.028719,-14.61071
358,-12.049206,-16.25239
359,-18.498865,-18.017313
360,-14.123907,-18.045528
361,-21.640211,-14.598083
362,-16.40058,-19.453594
363,-12.026001,-18.177206
364,-17.441713,-16.686087
365,-16.291117,-11.11383
366,-19.36702,-18.776468
367,-15.255823,1.984786
368,-22.306202,-15.76692
369,-17.56666,-11.443223
370,-14.891911,-12.6905
371,-16.112259,-21.383543
372,-13.142053,-20.847172
373,-11.11288,-13.037263
374,-19.587511,-16.280968
375,-10.133151,-16.338356
376,-15.921001,-11.735705
377,-20.85628,-10.380973
378,-18.214075,-13.277377
379,-19.159222,-16.237068
380,-14.678455,-15.803562
381,-12.501178,-14.51542
382,-12.743679,-15.701244
383,-13.244592,-15.496522
384,-20.105179,-13.663595
385,-12.347085,-13.763951
386,-18.306551,-10.426296
387,-12.3324995,-14.673972
388,-9.546725,-17.145496
389,-19.025862,-10.682731
390,-13.72168,4.1924453
391,-20.138699,-16.138996
392,-20.956432,-0.8209742
393,-10.333614,-13.225339
394,-16.195051,1.7134719
