,0,1
0,-21.73979,12.545896
1,-21.286215,15.176093
2,-17.748573,12.655851
3,-9.761221,18.743402
4,-17.144642,14.416897
5,-10.574577,11.249663
6,-13.2590885,10.9327965
7,-19.199097,12.67256
8,-15.404066,16.775316
9,-13.443789,15.192084
10,-11.392101,10.815254
11,-14.955223,18.770971
12,-10.485984,17.696384
13,-13.546135,21.449528
14,-15.732942,13.436387
15,-10.273332,16.041357
16,-21.53754,11.546915
17,-18.946173,15.129537
18,-7.1771393,19.784292
19,-21.364761,7.113245
20,-12.125622,11.336371
21,-15.398075,12.659496
22,-13.175735,11.331291
23,-16.605663,18.484795
24,-16.99614,11.974181
25,-21.487862,10.294727
26,-15.901298,18.283636
27,-9.9534445,12.549142
28,-6.805228,14.263727
29,-12.72734,12.941163
30,-15.102984,16.473707
31,-12.476504,11.567783
32,-8.49932,11.809658
33,-11.082067,17.552446
34,-10.554889,14.26763
35,-15.091563,19.263975
36,-8.666926,10.777272
37,-11.67943,15.402875
38,-18.689108,17.85489
39,-15.361776,15.0438
40,-14.863273,15.185886
41,-20.129461,14.450689
42,-12.859565,14.7438345
43,-17.036491,13.343351
44,-11.176784,18.673199
45,-10.381299,17.573662
46,-11.500286,14.276031
47,-14.538965,13.704935
48,-14.909323,13.469092
49,5.701749,-10.956847
50,-15.825455,10.74593
51,-10.841399,12.767395
52,-17.196932,16.782528
53,-18.210337,19.155436
54,-20.44765,7.006083
55,-12.66564,10.280811
56,-19.624186,5.96482
57,-9.412727,9.161617
58,-17.389355,18.276138
59,-21.11908,9.372228
60,-14.200157,16.22315
61,-12.1201935,14.33532
62,-13.096586,21.114187
63,-21.711372,6.3277845
64,-14.22713,12.705135
65,-16.63304,19.090307
66,-9.9745655,14.632814
67,-12.413096,18.041885
68,-16.6429,16.15042
69,-14.328599,19.31938
70,-7.771832,16.452053
71,-0.042249497,1.5957878
72,-19.154627,11.736249
73,-18.377405,12.186023
74,-12.32316,19.465727
75,-12.472376,21.413202
76,-13.241691,13.580428
77,-11.964687,15.462236
78,-19.404732,7.186588
79,-5.0611877,5.920074
80,-7.250503,16.39158
81,-11.6691265,19.958752
82,-18.987244,16.368189
83,-10.371301,15.499635
84,-10.913221,16.584179
85,-12.90416,19.069386
86,-13.414333,15.592212
87,-20.691473,8.720293
88,-9.518816,13.7055645
89,-18.931753,13.100136
90,-18.161814,13.645653
91,-10.876878,11.472617
92,-19.253605,17.417042
93,-13.438148,16.925478
94,-17.40895,14.260049
95,-14.677038,17.402899
96,-21.714096,12.281874
97,-18.295345,12.026062
98,-10.627718,12.505127
99,-14.365154,14.837158
100,-2.1149256,15.274669
101,3.1512125,5.6623526
102,-2.7349105,12.4354105
103,2.9569392,6.970071
104,-5.1569643,14.060145
105,-17.597818,3.5449352
106,-19.477425,5.437051
107,1.7936362,5.299158
108,0.4942858,7.685661
109,-0.8690595,15.456764
110,6.7855005,1.4862046
111,-1.3923842,5.014692
112,-2.5385127,6.9467177
113,-4.446704,16.078253
114,3.6752884,11.727805
115,1.0676372,3.4064941
116,-5.2887664,11.028713
117,6.242846,4.401453
118,-1.1156269,12.358512
119,6.2861676,4.374128
120,1.9003102,4.6381392
121,-22.200235,1.8143594
122,5.288582,9.131736
123,0.65184766,9.2641325
124,-0.14626904,9.489181
125,6.941205,1.337556
126,1.7958705,8.010143
127,-2.9442818,9.689033
128,-1.139611,4.530205
129,-1.2649165,10.458009
130,4.039532,3.4158435
131,15.523429,-10.727709
132,-2.8415003,10.968461
133,4.723645,6.7716446
134,2.226559,10.467205
135,3.0596077,6.236164
136,-2.4747307,6.17155
137,-0.4787877,11.222875
138,-2.0857143,5.7291155
139,1.2749012,16.349724
140,-19.528255,2.548766
141,-2.9135637,4.8443823
142,-0.53010523,5.709272
143,-5.0980415,17.950205
144,-0.33204854,6.611727
145,-2.9501235,10.402684
146,1.7721474,6.5497613
147,3.792219,6.218386
148,-2.9205227,14.84406
149,-21.828129,2.0528824
150,-2.876605,14.5492115
151,-2.041382,8.054002
152,3.6043313,7.6540847
153,0.08139593,3.1996896
154,-0.11699585,5.2193003
