,0,1
86,-19.761292,-12.80472
87,-15.724998,-14.896591
88,-20.058123,-7.0778284
89,-19.414675,-5.9678497
90,-14.62139,-8.4097805
91,-17.523695,-1.6019621
92,-17.54248,-7.5873094
93,-19.13132,-15.009108
94,-20.65841,-8.200059
95,-21.341648,-13.141803
96,-12.236006,-15.687641
97,-10.374098,-15.564486
98,-22.497463,-11.584084
99,-20.676989,-0.08250454
100,-18.328215,4.6250257
101,-8.334907,8.417538
102,-7.747875,4.493827
103,-12.083797,4.4798326
104,-16.386402,-11.920844
105,0.42726782,-10.913794
106,3.8942094,-12.034592
107,-13.867075,6.6702995
108,-18.964455,7.385727
109,-11.240612,-3.5164726
110,-12.149587,10.025789
111,-8.434571,5.788488
112,-6.996998,4.278247
113,-10.678224,-3.3393967
114,-6.570345,-2.0008426
115,-8.456608,3.1543286
116,-5.640443,-1.5015903
117,-15.751804,0.96172047
118,-8.388649,-5.232311
119,-13.880223,9.3688
120,-14.64648,3.0243835
121,-1.7130376,-23.511824
122,-10.778573,1.6397101
123,-3.5702307,-12.18296
124,-17.295025,7.0549083
125,-11.598837,11.872026
126,-5.361941,-4.5498686
127,-11.574403,-0.390578
128,-8.03121,6.2148223
129,-19.030073,6.6783338
130,-12.077648,10.62341
131,8.691661,11.848318
132,-9.29483,-2.0969722
133,-9.096098,1.920155
134,-7.3343706,-0.0066777007
135,-13.00375,6.4713364
136,-3.415368,2.2877378
137,-6.927013,0.4850233
138,-8.087899,5.22945
139,-5.925931,-15.338906
140,-2.8717945,-13.054954
141,-14.269089,10.505913
142,-15.199657,1.9726489
143,-17.927223,7.069437
144,-10.8444605,2.9231856
145,-8.245518,-1.1717615
146,-14.534505,6.7401757
147,-8.343825,8.444743
148,-17.085054,3.7356255
149,-3.8467531,-21.474669
150,-9.48737,-5.5167575
151,-10.586586,5.197454
152,-9.870828,3.0386584
153,-14.003729,3.1357543
154,-10.623648,6.34913
155,-16.042364,5.3371773
156,-6.427699,-4.284672
157,-5.5233607,3.2458599
158,-10.9199295,8.936011
159,-11.726629,-9.470012
160,-8.163316,-3.7747922
161,-10.257945,-5.590475
162,-9.569187,-2.3432448
163,-9.509444,-6.152033
164,-5.1589465,1.3058491
165,-17.452854,-12.291566
166,-16.103403,6.794653
167,-14.653671,5.0052924
168,-19.324501,7.9025474
169,-8.272816,-6.794442
170,-6.450696,-3.1872816
171,-7.931228,-0.4492888
172,-7.1967177,-4.8729525
173,-7.9228563,-12.316521
174,-9.794091,-0.2861108
175,-9.055665,1.2743118
176,-13.404422,1.1778228
177,-17.125416,2.2474084
178,-11.899334,4.203932
179,-10.2072,-7.7342024
180,-5.8340063,2.6834455
181,-14.702226,9.979696
182,-9.968414,3.830683
183,-7.596199,1.6668259
184,-10.611861,5.7295575
185,-9.476963,4.1871486
186,-9.499423,1.6018558
187,-18.000605,2.5210752
188,-23.297579,-4.1202817
189,-11.737812,2.8609707
190,-12.906427,-1.2113572
191,-3.0227263,-23.131311
192,-10.289504,7.13424
193,-5.56643,-14.979785
194,-0.36910075,-24.050087
195,-2.5357094,-23.299055
196,-8.207885,2.652823
197,-13.568006,5.4987974
198,-11.070911,1.0580161
199,-10.928009,6.142753
200,5.116432,-16.191397
201,2.3338795,-20.60955
202,-1.4063381,-8.8127165
203,3.1753266,-21.428984
204,4.0042944,-21.799047
205,-3.7872267,-11.984696
206,2.0940342,-22.223995
207,2.5384927,-18.157362
208,-2.7762668,-9.341911
209,-22.60418,-13.864578
210,5.5826387,-11.39544
211,-13.329579,-13.123851
212,3.9555254,-14.667449
213,6.176918,-13.797452
214,-3.8435917,-14.398671
215,5.658231,-17.26732
216,-17.165808,-7.002681
217,-10.212558,9.321114
218,3.2971737,-20.010595
219,0.8772385,-20.741337
220,-0.8155689,5.1761665
221,-5.9732275,-10.537484
222,2.136513,-11.293639
223,3.0099823,-23.403572
224,-9.23549,-10.442467
225,1.6023737,-13.175411
226,-10.106777,-9.141023
227,-2.087959,-18.288717
228,4.820505,-17.797157
229,6.4417076,-17.97145
230,0.5557482,-19.326454
231,2.9438703,-18.963081
232,-6.649948,-10.724391
233,1.1585249,-17.10134
234,-13.757325,-13.571503
235,-0.88701445,-6.3823185
236,5.0374002,-7.891746
237,0.57117987,-3.1858416
238,4.334077,-19.883474
239,7.947105,-16.509079
240,-0.8057071,-20.753448
241,-5.715749,-7.005947
242,0.7938456,-15.287633
243,-13.152565,-5.7582784
244,-0.2468946,-21.763334
245,-0.9119811,-19.553581
246,-0.36075345,-1.9707856
247,-5.450248,-12.494939
248,6.238488,-0.040424947
249,-3.1795647,-5.66519
250,-10.642499,-12.041367
251,-0.9223837,-3.6995482
252,-1.1513871,-7.786557
253,-0.3102075,-7.9292064
254,1.8001716,-5.3512554
255,5.9184246,-13.879551
256,4.5612707,-14.673754
257,7.922893,-16.819147
258,-7.9840426,-8.262385
259,4.928679,-17.01686
260,6.9644113,-7.6202393
261,0.5278847,-9.468277
262,3.2381945,-11.370965
263,4.833551,8.565296
264,2.606344,-19.138212
265,-2.744414,-5.3443685
266,0.8579573,5.7304006
267,7.394387,-7.2744236
268,-2.726379,-21.293581
269,1.5833898,-16.99988
270,5.7830787,-12.857598
271,-2.8605723,-8.822673
272,0.33778816,-4.436818
273,0.049218796,-13.0779705
274,8.205224,-6.452847
275,2.4574995,-22.0436
276,2.6180613,-4.0563707
277,-12.803967,-17.429428
278,0.8437786,-14.411932
279,1.6947906,-16.511742
280,6.7547784,-15.103545
281,0.9974044,-18.232454
282,-0.02042142,-12.528098
283,1.5835357,-23.763674
284,5.8363457,-20.29088
285,-17.632526,-3.848216
286,-0.0034519972,-20.13066
287,-12.372463,-7.387842
288,1.5990963,-19.486105
289,1.616312,-19.260633
290,-22.16762,-2.2656236
291,0.2585095,-11.2725
292,0.7676113,-23.089153
293,0.33827525,-2.3380582
294,5.157571,-19.405733
295,5.8280005,-14.953918
296,-1.8445119,-11.788191
297,-2.6540406,-17.50194
298,4.570287,-13.524304
299,7.57078,-12.76705
300,11.492369,2.2376487
301,3.8276374,6.729345
302,9.714607,17.961016
303,15.510895,12.062987
304,18.7076,13.829142
305,15.607526,19.791077
306,18.199656,7.5155334
307,13.942116,18.570305
308,21.405998,11.981342
309,24.971552,10.615399
310,1.8262992,13.7963915
311,8.497856,5.3248096
312,18.549047,14.398713
313,9.622013,19.794693
314,15.53648,10.7144375
315,19.572027,12.001517
316,21.927048,13.390137
317,2.9389803,15.7252445
318,16.682766,12.885997
319,18.102095,9.048572
320,16.26873,10.44441
321,22.789993,10.954673
322,-3.590688,16.167374
323,12.415064,12.1952715
324,-3.2311294,13.137811
325,21.982553,2.7053695
326,0.13016467,14.28219
327,24.300137,7.796877
328,11.375471,18.982685
329,16.60816,14.799751
330,20.491714,14.114843
331,15.584936,19.855114
332,9.532431,13.099097
333,18.009398,5.992881
334,18.862043,6.4493823
335,14.183292,17.400846
336,19.154305,13.07033
337,24.992311,12.953938
338,16.09936,17.812368
339,9.762591,7.3109994
340,16.760124,13.094586
341,20.653791,16.921621
342,18.153603,10.442832
343,16.550245,2.127115
344,10.747461,17.764587
345,14.627998,5.7390738
346,20.195341,2.4493043
347,11.817175,15.587389
348,12.517461,19.722404
349,19.64921,11.229479
350,7.850768,3.49725
351,21.984467,4.6853213
352,21.219032,16.165985
353,16.726692,13.622875
354,23.652912,7.1160364
355,20.72841,3.836768
356,19.5314,6.756291
357,21.50844,15.415077
358,1.4163193,17.08345
359,21.493345,13.103236
360,15.27783,4.9050374
361,23.80982,8.984667
362,23.141193,2.987226
363,15.951409,18.070694
364,21.303804,6.616777
365,-0.789305,14.591118
366,17.340601,18.716671
367,-1.964714,9.245059
368,21.36236,3.9362988
369,15.015999,13.365961
370,-2.2778997,16.528214
371,24.20084,10.507931
372,19.32555,16.616116
373,2.755887,15.03183
374,20.204632,1.049245
375,1.9425389,18.261526
376,9.977644,5.299217
377,20.29481,5.4033775
378,17.426182,11.391951
379,19.999962,4.04812
380,14.925331,14.774908
381,11.15295,13.956667
382,13.641033,17.037418
383,13.152072,20.167715
384,22.508762,8.715441
385,7.3157597,12.600322
386,16.033901,3.0859535
387,11.4131155,14.983705
388,3.6214628,15.02629
389,20.473606,4.283426
390,0.28073874,9.766792
391,19.53966,2.0754635
392,-1.9511821,16.306555
393,-1.045209,18.107388
394,2.6369152,9.336779
395,18.089216,12.631629
396,1.2438005,15.613731
397,16.188871,9.762645
398,17.698532,0.72969073
399,1.8041252,14.951357
400,24.177912,13.377473
401,-2.4119241,11.255027
402,6.5503583,14.488335
403,9.823236,3.4859653
404,8.019836,14.423022
405,22.23474,1.6827297
406,-1.2197977,11.0038805
407,10.760536,9.384431
408,-2.0616605,12.750541
409,13.975811,1.4344208
410,5.130141,16.643982
411,16.119493,8.127414
412,0.11803423,11.371325
413,10.31855,9.957667
414,1.0610073,12.422628
415,6.375935,15.415498
416,1.8963842,12.402048
417,10.688376,6.817719
418,4.006329,17.234198
419,10.477723,10.176504
420,5.9844275,19.510406
421,10.8241415,0.3330456
422,7.5714016,10.577839
423,14.236764,-0.96317667
424,6.2126594,13.532274
425,12.894911,8.549213
426,11.98974,7.7599435
427,15.110976,0.3069667
428,3.5701602,13.001663
429,9.1771,12.779255
430,7.716256,7.259666
431,6.92921,13.789258
432,15.294326,2.6531162
433,-0.77030843,12.025174
434,1.8750887,12.002364
435,14.782783,9.163246
436,6.4532304,11.351181
437,16.669483,8.269064
438,14.1690035,3.723253
439,6.725514,12.250961
440,20.27233,8.9084
441,0.84326535,10.777292
442,15.733563,1.2386693
443,2.3397539,11.46122
444,10.848491,0.1663071
445,4.7649283,10.738766
446,4.163594,16.175915
447,6.6363263,16.149921
448,11.672667,3.8152866
449,7.3458915,6.0900316
450,9.117096,15.214975
451,13.532094,2.358611
452,13.905658,8.307358
453,5.346066,17.485245
454,9.604243,15.107836
455,8.264162,12.958679
456,16.039099,6.372908
457,12.991002,9.722099
458,13.496043,11.559315
459,20.07888,8.996026
460,11.553418,5.0914187
461,8.3529625,16.050789
462,12.2243805,9.710945
463,9.442148,7.7571006
464,7.4690495,17.684647
465,1.924201,9.876342
466,11.821878,10.684003
467,9.570428,2.150975
468,14.967598,7.377104
469,17.47363,4.1707373
470,12.831192,5.227767
471,5.2499323,14.7681875
472,4.8702044,9.632446
473,15.7941065,0.9146731
474,-0.9194491,11.303744
475,9.5898285,17.295681
476,7.5413465,13.488988
477,13.058142,10.664011
478,17.831064,3.5094872
479,15.70626,-0.7053787
480,12.351119,6.987475
481,17.605078,4.419599
482,13.998166,10.125687
483,17.594099,-1.3475375
484,5.472847,12.699193
485,5.8684864,6.784275
486,7.838246,12.29874
487,16.513363,5.275387
488,13.78514,5.5055294
489,13.38763,14.107846
490,7.0585794,5.979539
491,-3.350344,12.772749
492,13.045306,3.1624935
493,5.0707264,13.46772
494,15.144975,7.494217
495,2.847909,12.920924
496,16.377447,-0.72587794
497,7.4820623,14.843099
498,11.571242,0.23552589
499,8.329775,16.447292
